Problem,R,C,Run,IGD
DTLZ2_M2,0.075,0.11,23,0.004178376582347651
DTLZ2_M2,0.075,0.11,24,0.0040776494395079535
DTLZ2_M2,0.075,0.11,25,0.004158021889571668
DTLZ2_M2,0.075,0.11,26,0.004118646402870421
DTLZ2_M2,0.075,0.11,27,0.00409913280680807
DTLZ2_M2,0.075,0.11,28,0.004162098191436646
DTLZ2_M2,0.075,0.11,29,0.0040946509863629575
DTLZ2_M2,0.075,0.11,30,0.004195723026266524
DTLZ7_M3,0.075,0.11,10001,0.06219868584166181
DTLZ7_M3,0.075,0.11,10002,0.05786024483481042
DTLZ7_M3,0.075,0.11,10003,0.05896907091100641
DTLZ7_M3,0.075,0.11,10004,0.059592540536027215
DTLZ7_M3,0.075,0.11,10005,0.05984526289127803
DTLZ7_M3,0.075,0.11,10006,0.058931104393637954
DTLZ7_M3,0.075,0.11,10007,0.06094219669358175
DTLZ7_M3,0.075,0.11,10008,0.06121118578458029
DTLZ7_M3,0.075,0.11,10009,0.0611577536564194
DTLZ7_M3,0.075,0.11,10010,0.05978250236219407
DTLZ7_M3,0.075,0.11,10011,0.06003686690105196
DTLZ7_M3,0.075,0.11,10012,0.05890775904303898
DTLZ7_M3,0.075,0.11,10013,0.05877802322740638
DTLZ7_M3,0.075,0.11,10014,0.06058445801979433
DTLZ7_M3,0.075,0.11,10015,0.06021699449289624
DTLZ7_M3,0.075,0.11,10016,0.06106284369201951
DTLZ7_M3,0.075,0.11,10017,0.059308424749106005
DTLZ7_M3,0.075,0.11,10018,0.06094714081458786
DTLZ7_M3,0.075,0.11,10019,0.062215151106537726
DTLZ7_M3,0.075,0.11,10020,0.060229956381560146
DTLZ7_M3,0.075,0.11,10021,0.06012496899722614
DTLZ7_M3,0.075,0.11,10022,0.059479844298906244
DTLZ7_M3,0.075,0.11,10023,0.05976479695918394
DTLZ7_M3,0.075,0.11,10024,0.059060029961974625
DTLZ7_M3,0.075,0.11,10025,0.3448808960108126
DTLZ7_M3,0.075,0.11,10026,0.345531696593656
DTLZ7_M3,0.075,0.11,10027,0.06108840580374656
DTLZ7_M3,0.075,0.11,10028,0.060655593846128945
DTLZ7_M3,0.075,0.11,10029,0.05854101555648218
DTLZ7_M3,0.075,0.11,10030,0.06114170945142854
WFG4_M2,0.075,0.11,1,0.01317252094916854
WFG4_M2,0.075,0.11,2,0.013632040909831314
WFG4_M2,0.075,0.11,3,0.013334097009091878
WFG4_M2,0.075,0.11,4,0.013257550455690643
WFG4_M2,0.075,0.11,5,0.013402222766290935
WFG4_M2,0.075,0.11,6,0.01310298519111845
WFG4_M2,0.075,0.11,7,0.013589137143128266
WFG4_M2,0.075,0.11,8,0.01300985977294613
WFG4_M2,0.075,0.11,9,0.01280339420534807
WFG4_M2,0.075,0.11,10,0.013197682089910182
WFG4_M2,0.075,0.11,11,0.013042378274829621
WFG4_M2,0.075,0.11,12,0.013238724924064806
WFG4_M2,0.075,0.11,13,0.013617321175869947
WFG4_M2,0.075,0.11,14,0.013036789052068778
WFG4_M2,0.075,0.11,15,0.013180260785963955
WFG4_M2,0.075,0.11,16,0.013133217888656366
WFG4_M2,0.075,0.11,17,0.013492610955533408
WFG4_M2,0.075,0.11,18,0.01458928965406856
WFG4_M2,0.075,0.11,19,0.013280766447165715
WFG4_M2,0.075,0.11,20,0.01330730484662969
WFG4_M2,0.075,0.11,21,0.013639561635447031
WFG4_M2,0.075,0.11,22,0.01287015175154807
WFG4_M2,0.075,0.11,23,0.013419976437577879
WFG4_M2,0.075,0.11,24,0.013329279229111174
WFG4_M2,0.075,0.11,25,0.012850375847182162
WFG4_M2,0.075,0.11,26,0.013254981499834343
WFG4_M2,0.075,0.11,27,0.013117485407501735
WFG4_M2,0.075,0.11,28,0.013287705512795862
WFG4_M2,0.075,0.11,29,0.013398409380553155
WFG4_M2,0.075,0.11,30,0.013036590258487272
DTLZ2_M2,0.075,0.16,1,0.0041635489863276415
DTLZ2_M2,0.075,0.16,2,0.004137958287367193
DTLZ2_M2,0.075,0.16,3,0.004148560238710195
DTLZ2_M2,0.075,0.16,4,0.004131553523860427
DTLZ2_M2,0.075,0.16,5,0.004093225020386058
DTLZ2_M2,0.075,0.16,6,0.004114388286902729
DTLZ2_M2,0.075,0.16,7,0.004175154545863167
DTLZ2_M2,0.075,0.16,8,0.004109769715609166
DTLZ2_M2,0.075,0.16,9,0.004052247302376877
DTLZ2_M2,0.075,0.16,10,0.00410154362372203
DTLZ2_M2,0.075,0.16,11,0.004125384265000858
DTLZ2_M2,0.075,0.16,12,0.004163342018539057
DTLZ2_M2,0.075,0.16,13,0.0041702421368832
DTLZ2_M2,0.075,0.16,14,0.004158031103999611
DTLZ2_M2,0.075,0.16,15,0.004206260563278968
DTLZ2_M2,0.075,0.16,16,0.00411199339326198
DTLZ2_M2,0.075,0.16,17,0.004106324502003588
DTLZ2_M2,0.075,0.16,18,0.00410738656046913
DTLZ2_M2,0.075,0.16,19,0.004141521313268354
DTLZ2_M2,0.075,0.16,20,0.004250514074479796
DTLZ2_M2,0.075,0.16,21,0.004171170670599955
DTLZ2_M2,0.075,0.16,22,0.004195025275760285
DTLZ2_M2,0.075,0.16,23,0.004176883037976336
DTLZ2_M2,0.075,0.16,24,0.004141876553430141
DTLZ2_M2,0.075,0.16,25,0.004179337883865276
DTLZ2_M2,0.075,0.16,26,0.004136573741695975
DTLZ2_M2,0.075,0.16,27,0.0041745040271696145
DTLZ2_M2,0.075,0.16,28,0.004153914836070364
DTLZ2_M2,0.075,0.16,29,0.004130077378021751
DTLZ2_M2,0.075,0.16,30,0.004181184084678596
DTLZ7_M3,0.075,0.16,20001,0.059592540536027215
DTLZ7_M3,0.075,0.16,20002,0.05786024483481042
DTLZ7_M3,0.075,0.16,20003,0.05896907091100641
DTLZ7_M3,0.075,0.16,20004,0.06219868584166181
DTLZ7_M3,0.075,0.16,20005,0.05984526289127803
DTLZ7_M3,0.075,0.16,20006,0.058931104393637954
DTLZ7_M3,0.075,0.16,20007,0.05877802322740638
DTLZ7_M3,0.075,0.16,20008,0.06058445801979433
DTLZ7_M3,0.075,0.16,20009,0.0611577536564194
DTLZ7_M3,0.075,0.16,20010,0.05978250236219407
DTLZ7_M3,0.075,0.16,20011,0.06003686690105196
DTLZ7_M3,0.075,0.16,20012,0.05890775904303898
DTLZ7_M3,0.075,0.16,20013,0.06094219669358175
DTLZ7_M3,0.075,0.16,20014,0.06121118578458029
DTLZ7_M3,0.075,0.16,20015,0.06021699449289624
DTLZ7_M3,0.075,0.16,20016,0.06106284369201951
DTLZ7_M3,0.075,0.16,20017,0.059308424749106005
DTLZ7_M3,0.075,0.16,20018,0.06094714081458786
DTLZ7_M3,0.075,0.16,20019,0.059479844298906244
DTLZ7_M3,0.075,0.16,20020,0.05976479695918394
DTLZ7_M3,0.075,0.16,20021,0.059060029961974625
DTLZ7_M3,0.075,0.16,20022,0.060229956381560146
DTLZ7_M3,0.075,0.16,20023,0.062215151106537726
DTLZ7_M3,0.075,0.16,20024,0.06012496899722614
DTLZ7_M3,0.075,0.16,20025,0.345531696593656
DTLZ7_M3,0.075,0.16,20026,0.3448808960108126
DTLZ7_M3,0.075,0.16,20027,0.05854101555648218
DTLZ7_M3,0.075,0.16,20028,0.06108840580374656
DTLZ7_M3,0.075,0.16,20029,0.06114170945142854
DTLZ7_M3,0.075,0.16,20030,0.060655593846128945
WFG4_M2,0.075,0.16,1,0.013421725649846755
WFG4_M2,0.075,0.16,2,0.012773427208112004
WFG4_M2,0.075,0.16,3,0.013070469203386842
WFG4_M2,0.075,0.16,4,0.013016110940181397
WFG4_M2,0.075,0.16,5,0.013312281963285665
WFG4_M2,0.075,0.16,6,0.013262311404485609
WFG4_M2,0.075,0.16,7,0.012634299692399894
WFG4_M2,0.075,0.16,8,0.014794122563117964
WFG4_M2,0.075,0.16,9,0.014142357014305273
WFG4_M2,0.075,0.16,10,0.014036634136901984
WFG4_M2,0.075,0.16,11,0.01334711905161985
WFG4_M2,0.075,0.16,12,0.013069366978799636
WFG4_M2,0.075,0.16,13,0.013572363421864754
WFG4_M2,0.075,0.16,14,0.013017750102208731
WFG4_M2,0.075,0.16,15,0.013462922431199854
WFG4_M2,0.075,0.16,16,0.013133623465674526
WFG4_M2,0.075,0.16,17,0.013115487308657817
WFG4_M2,0.075,0.16,18,0.013927164274032254
WFG4_M2,0.075,0.16,19,0.012950898877329382
WFG4_M2,0.075,0.16,20,0.013629668964603462
WFG4_M2,0.075,0.16,21,0.013525850945322535
WFG4_M2,0.075,0.16,22,0.013321879579420045
WFG4_M2,0.075,0.16,23,0.013134468368715868
WFG4_M2,0.075,0.16,24,0.013261797848652165
WFG4_M2,0.075,0.16,25,0.012981882765215898
WFG4_M2,0.075,0.16,26,0.013243688591579249
WFG4_M2,0.075,0.16,27,0.013512964820239219
WFG4_M2,0.075,0.16,28,0.013267305328412317
WFG4_M2,0.075,0.16,29,0.012932902434096014
WFG4_M2,0.075,0.16,30,0.01374040299016419
DTLZ2_M2,0.075,0.21,1,0.004181365569665384
DTLZ2_M2,0.075,0.21,2,0.00418080323252955
DTLZ2_M2,0.075,0.21,3,0.004114870095542928
DTLZ2_M2,0.075,0.21,4,0.004143434560761611
DTLZ2_M2,0.075,0.21,5,0.004168612288189132
DTLZ2_M2,0.075,0.21,6,0.004236657410592953
DTLZ2_M2,0.075,0.21,7,0.004180518872992558
DTLZ2_M2,0.075,0.21,8,0.004171108784073727
DTLZ2_M2,0.075,0.21,9,0.004091121173132705
DTLZ2_M2,0.075,0.21,10,0.004158950846208264
DTLZ2_M2,0.075,0.21,11,0.004182751051135097
DTLZ2_M2,0.075,0.21,12,0.00416915227041923
DTLZ2_M2,0.075,0.21,13,0.004090641267931024
DTLZ2_M2,0.075,0.21,14,0.004076447485398021
DTLZ2_M2,0.075,0.21,15,0.004190347136857244
DTLZ2_M2,0.075,0.21,16,0.004060639363111017
DTLZ2_M2,0.075,0.21,17,0.00417254594966248
DTLZ2_M2,0.075,0.21,18,0.0041427593723913116
DTLZ2_M2,0.075,0.21,19,0.00414976479159787
DTLZ2_M2,0.075,0.21,20,0.004097680215671003
DTLZ2_M2,0.075,0.21,21,0.004100791745264158
DTLZ2_M2,0.075,0.21,22,0.004123065348281864
DTLZ2_M2,0.075,0.21,23,0.004180420884623419
DTLZ2_M2,0.075,0.21,24,0.004156033415154141
DTLZ2_M2,0.075,0.21,25,0.004212730285887186
DTLZ2_M2,0.075,0.21,26,0.004162926706250534
DTLZ2_M2,0.075,0.21,27,0.004169597262580305
DTLZ2_M2,0.075,0.21,28,0.004119481505678187
DTLZ2_M2,0.075,0.21,29,0.0041321684317236805
DTLZ2_M2,0.075,0.21,30,0.004103816428475963
DTLZ7_M3,0.075,0.21,1,0.06047382628615253
DTLZ7_M3,0.075,0.21,2,0.06141671763124293
DTLZ7_M3,0.075,0.21,3,0.059134321158006126
DTLZ7_M3,0.075,0.21,4,0.06051337586881156
DTLZ7_M3,0.075,0.21,5,0.05873797572916882
DTLZ7_M3,0.075,0.21,6,0.05880950623684939
DTLZ7_M3,0.075,0.21,7,0.05935309196884116
DTLZ7_M3,0.075,0.21,8,0.06384508178581731
DTLZ7_M3,0.075,0.21,9,0.06124326095584963
DTLZ7_M3,0.075,0.21,10,0.05822119635322888
DTLZ7_M3,0.075,0.21,11,0.06095372870931899
DTLZ7_M3,0.075,0.21,12,0.06040779689361527
DTLZ7_M3,0.075,0.21,13,0.06022581575031611
DTLZ7_M3,0.075,0.21,14,0.3450197545938383
DTLZ7_M3,0.075,0.21,15,0.060298623635767636
DTLZ7_M3,0.075,0.21,16,0.05911478879932929
DTLZ7_M3,0.075,0.21,17,0.06345652710956992
DTLZ7_M3,0.075,0.21,18,0.05881432662333862
DTLZ7_M3,0.075,0.21,19,0.06340538790129628
DTLZ7_M3,0.075,0.21,20,0.34714868072622396
DTLZ7_M3,0.075,0.21,21,0.060052921267794115
DTLZ7_M3,0.075,0.21,22,0.3445683216651984
DTLZ7_M3,0.075,0.21,23,0.06049482148188713
DTLZ7_M3,0.075,0.21,24,0.05906558015323121
DTLZ7_M3,0.075,0.21,25,0.061419458858469576
DTLZ7_M3,0.075,0.21,26,0.05851725153772154
DTLZ7_M3,0.075,0.21,27,0.06138686822115088
DTLZ7_M3,0.075,0.21,28,0.05946757350069571
DTLZ7_M3,0.075,0.21,29,0.06002599834391793
DTLZ7_M3,0.075,0.21,30,0.05904264716889213
WFG4_M2,0.075,0.21,1,0.012996834713971532
WFG4_M2,0.075,0.21,2,0.012870544768836789
WFG4_M2,0.075,0.21,3,0.012759160479520118
WFG4_M2,0.075,0.21,4,0.013748661995163355
WFG4_M2,0.075,0.21,5,0.013360616421024932
WFG4_M2,0.075,0.21,6,0.013729071902689322
WFG4_M2,0.075,0.21,7,0.013118230562479337
WFG4_M2,0.075,0.21,8,0.013988189164307167
WFG4_M2,0.075,0.21,9,0.013351065091076047
WFG4_M2,0.075,0.21,10,0.013517069744855522
WFG4_M2,0.075,0.21,11,0.014147129147891182
WFG4_M2,0.075,0.21,12,0.01392163990854443
WFG4_M2,0.075,0.21,13,0.013422015740020601
WFG4_M2,0.075,0.21,14,0.013500299725966948
WFG4_M2,0.075,0.21,15,0.012909064143606088
WFG4_M2,0.075,0.21,16,0.013345417228359371
WFG4_M2,0.075,0.21,17,0.012942262051854812
WFG4_M2,0.075,0.21,18,0.013131842387183956
WFG4_M2,0.075,0.21,19,0.013330475250177958
WFG4_M2,0.075,0.21,20,0.013214105835543399
WFG4_M2,0.075,0.21,21,0.013407202189502681
WFG4_M2,0.075,0.21,22,0.01308504580507626
WFG4_M2,0.075,0.21,23,0.0130398423800219
WFG4_M2,0.075,0.21,24,0.013025458209416724
WFG4_M2,0.075,0.21,25,0.013052612296430595
WFG4_M2,0.075,0.21,26,0.013343595493673985
WFG4_M2,0.075,0.21,27,0.013730988339877192
WFG4_M2,0.075,0.21,28,0.014328955194545705
WFG4_M2,0.075,0.21,29,0.013116108548361769
WFG4_M2,0.075,0.21,30,0.013456503097147784
DTLZ2_M2,0.075,0.27,1,0.00416251724199018
DTLZ2_M2,0.075,0.27,2,0.004154177385749567
DTLZ2_M2,0.075,0.27,3,0.00414548540801825
DTLZ2_M2,0.075,0.27,4,0.004161596115225051
DTLZ2_M2,0.075,0.27,5,0.004122362227421861
DTLZ2_M2,0.075,0.27,6,0.004158615316691242
DTLZ2_M2,0.075,0.27,7,0.004132738050859327
DTLZ2_M2,0.075,0.27,8,0.00413998330704203
DTLZ2_M2,0.075,0.27,9,0.004153635450287288
DTLZ2_M2,0.075,0.27,10,0.004182257809650712
DTLZ2_M2,0.075,0.27,11,0.004186719698494277
DTLZ2_M2,0.075,0.27,12,0.004129412261222912
DTLZ2_M2,0.075,0.27,13,0.004171291329986447
DTLZ2_M2,0.075,0.27,14,0.004159447203772022
DTLZ2_M2,0.075,0.27,15,0.0042165359102885975
DTLZ2_M2,0.075,0.27,16,0.0041234498052527095
DTLZ2_M2,0.075,0.27,17,0.004154225636809178
DTLZ2_M2,0.075,0.27,18,0.0041737775171640954
DTLZ2_M2,0.075,0.27,19,0.004142798400900572
DTLZ2_M2,0.075,0.27,20,0.004192625526812185
DTLZ2_M2,0.075,0.27,21,0.00415117332494792
DTLZ2_M2,0.075,0.27,22,0.0042198861932553795
DTLZ2_M2,0.075,0.27,23,0.004089013904501794
DTLZ2_M2,0.075,0.27,24,0.004136687804684389
DTLZ2_M2,0.075,0.27,25,0.004118455032376191
DTLZ2_M2,0.075,0.27,26,0.004152338424150639
DTLZ2_M2,0.075,0.27,27,0.004128953870046244
DTLZ2_M2,0.075,0.27,28,0.004179540724102867
DTLZ2_M2,0.075,0.27,29,0.004147296077103315
DTLZ2_M2,0.075,0.27,30,0.00415908481925364
DTLZ7_M3,0.075,0.27,10001,0.059134321158006126
DTLZ7_M3,0.075,0.27,10002,0.06141671763124293
DTLZ7_M3,0.075,0.27,10003,0.05873797572916882
DTLZ7_M3,0.075,0.27,10004,0.06051337586881156
DTLZ7_M3,0.075,0.27,10005,0.05880950623684939
DTLZ7_M3,0.075,0.27,10006,0.06047382628615253
DTLZ7_M3,0.075,0.27,10007,0.05935309196884116
DTLZ7_M3,0.075,0.27,10008,0.06384508178581731
DTLZ7_M3,0.075,0.27,10009,0.06095372870931899
DTLZ7_M3,0.075,0.27,10010,0.06040779689361527
DTLZ7_M3,0.075,0.27,10011,0.060298623635767636
DTLZ7_M3,0.075,0.27,10012,0.05911478879932929
DTLZ7_M3,0.075,0.27,10013,0.06022581575031611
DTLZ7_M3,0.075,0.27,10014,0.3450197545938383
DTLZ7_M3,0.075,0.27,10015,0.06345652710956992
DTLZ7_M3,0.075,0.27,10016,0.05881432662333862
DTLZ7_M3,0.075,0.27,10017,0.06124326095584963
DTLZ7_M3,0.075,0.27,10018,0.05822119635322888
DTLZ7_M3,0.075,0.27,10019,0.060052921267794115
DTLZ7_M3,0.075,0.27,10020,0.05906558015323121
DTLZ7_M3,0.075,0.27,10021,0.3445683216651984
DTLZ7_M3,0.075,0.27,10022,0.06340538790129628
DTLZ7_M3,0.075,0.27,10023,0.06049482148188713
DTLZ7_M3,0.075,0.27,10024,0.34714868072622396
DTLZ7_M3,0.075,0.27,10025,0.06002599834391793
DTLZ7_M3,0.075,0.27,10026,0.061419458858469576
DTLZ7_M3,0.075,0.27,10027,0.05904264716889213
DTLZ7_M3,0.075,0.27,10028,0.05851725153772154
DTLZ7_M3,0.075,0.27,10029,0.05946757350069571
DTLZ7_M3,0.075,0.27,10030,0.06138686822115088
WFG4_M2,0.075,0.27,1,0.01419823436701985
WFG4_M2,0.075,0.27,2,0.013223900757813649
WFG4_M2,0.075,0.27,3,0.013505349476375331
WFG4_M2,0.075,0.27,4,0.013348097139852754
WFG4_M2,0.075,0.27,5,0.01361553890473613
WFG4_M2,0.075,0.27,6,0.013714769543421703
WFG4_M2,0.075,0.27,7,0.013226628218914982
WFG4_M2,0.075,0.27,8,0.013438842082742652
WFG4_M2,0.075,0.27,9,0.012888581915523627
WFG4_M2,0.075,0.27,10,0.014102008384944265
WFG4_M2,0.075,0.27,11,0.013315151876612913
WFG4_M2,0.075,0.27,12,0.01359696329592825
WFG4_M2,0.075,0.27,13,0.012762655753032384
WFG4_M2,0.075,0.27,14,0.01368519965683721
WFG4_M2,0.075,0.27,15,0.013357412708461067
WFG4_M2,0.075,0.27,16,0.013198582638625726
WFG4_M2,0.075,0.27,17,0.01440067669045852
WFG4_M2,0.075,0.27,18,0.01411049444056508
WFG4_M2,0.075,0.27,19,0.013528659423682428
WFG4_M2,0.075,0.27,20,0.013381801327787775
WFG4_M2,0.075,0.27,21,0.013103324093285231
WFG4_M2,0.075,0.27,22,0.01286525234793778
WFG4_M2,0.075,0.27,23,0.013510789882846177
WFG4_M2,0.075,0.27,24,0.013008619966091184
WFG4_M2,0.075,0.27,25,0.012767243449949887
WFG4_M2,0.075,0.27,26,0.013630104420150287
WFG4_M2,0.075,0.27,27,0.013085302618385742
WFG4_M2,0.075,0.27,28,0.013316479002689669
WFG4_M2,0.075,0.27,29,0.012973639569070232
WFG4_M2,0.075,0.27,30,0.01294863967788766
DTLZ2_M2,0.075,0.32,1,0.004182578516802518
DTLZ2_M2,0.075,0.32,2,0.0041563690343484495
DTLZ2_M2,0.075,0.32,3,0.004116377428476737
DTLZ2_M2,0.075,0.32,4,0.004190153891791325
DTLZ2_M2,0.075,0.32,5,0.004089269605258343
DTLZ2_M2,0.075,0.32,6,0.004135594342112469
DTLZ2_M2,0.075,0.32,7,0.004211053457019213
DTLZ2_M2,0.075,0.32,8,0.004219180637024692
DTLZ2_M2,0.075,0.32,9,0.004152124437212647
DTLZ2_M2,0.075,0.32,10,0.00412093020108952
DTLZ2_M2,0.075,0.32,11,0.004165738345922934
DTLZ2_M2,0.075,0.32,12,0.00416442753370977
DTLZ2_M2,0.075,0.32,13,0.00411335934486535
DTLZ2_M2,0.075,0.32,14,0.004110623042388409
DTLZ2_M2,0.075,0.32,15,0.004180988299971154
DTLZ2_M2,0.075,0.32,16,0.004226010328749403
DTLZ2_M2,0.075,0.32,17,0.004145227454212397
DTLZ2_M2,0.075,0.32,18,0.004118243945348467
DTLZ2_M2,0.075,0.32,19,0.004182387535271286
DTLZ2_M2,0.075,0.32,20,0.004142261714052863
DTLZ2_M2,0.075,0.32,21,0.004140705096832767
DTLZ2_M2,0.075,0.32,22,0.004075675750538449
DTLZ2_M2,0.075,0.32,23,0.004121081394824528
DTLZ2_M2,0.075,0.32,24,0.004178993628369373
DTLZ2_M2,0.075,0.32,25,0.004138330741100188
DTLZ2_M2,0.075,0.32,26,0.004189456402425536
DTLZ2_M2,0.075,0.32,27,0.004114217294312482
DTLZ2_M2,0.075,0.32,28,0.004202526845173963
DTLZ2_M2,0.075,0.32,29,0.004168310765874393
DTLZ2_M2,0.075,0.32,30,0.004151840331444816
DTLZ7_M3,0.075,0.32,20001,0.06051337586881156
DTLZ7_M3,0.075,0.32,20002,0.06141671763124293
DTLZ7_M3,0.075,0.32,20003,0.05873797572916882
DTLZ7_M3,0.075,0.32,20004,0.059134321158006126
DTLZ7_M3,0.075,0.32,20005,0.05880950623684939
DTLZ7_M3,0.075,0.32,20006,0.06047382628615253
DTLZ7_M3,0.075,0.32,20007,0.05935309196884116
DTLZ7_M3,0.075,0.32,20008,0.06384508178581731
DTLZ7_M3,0.075,0.32,20009,0.060298623635767636
DTLZ7_M3,0.075,0.32,20010,0.05911478879932929
DTLZ7_M3,0.075,0.32,20011,0.06022581575031611
DTLZ7_M3,0.075,0.32,20012,0.3450197545938383
DTLZ7_M3,0.075,0.32,20013,0.06095372870931899
DTLZ7_M3,0.075,0.32,20014,0.06040779689361527
DTLZ7_M3,0.075,0.32,20015,0.06124326095584963
DTLZ7_M3,0.075,0.32,20016,0.05822119635322888
DTLZ7_M3,0.075,0.32,20017,0.06345652710956992
DTLZ7_M3,0.075,0.32,20018,0.05881432662333862
DTLZ7_M3,0.075,0.32,20019,0.06049482148188713
DTLZ7_M3,0.075,0.32,20020,0.34714868072622396
DTLZ7_M3,0.075,0.32,20021,0.06340538790129628
DTLZ7_M3,0.075,0.32,20022,0.3445683216651984
DTLZ7_M3,0.075,0.32,20023,0.05906558015323121
DTLZ7_M3,0.075,0.32,20024,0.060052921267794115
DTLZ7_M3,0.075,0.32,20025,0.05851725153772154
DTLZ7_M3,0.075,0.32,20026,0.05904264716889213
DTLZ7_M3,0.075,0.32,20027,0.06002599834391793
DTLZ7_M3,0.075,0.32,20028,0.061419458858469576
DTLZ7_M3,0.075,0.32,20029,0.05946757350069571
DTLZ7_M3,0.075,0.32,20030,0.06138686822115088
WFG4_M2,0.075,0.32,1,0.013465573362821965
WFG4_M2,0.075,0.32,2,0.013742198716664163
WFG4_M2,0.075,0.32,3,0.013202058103076723
WFG4_M2,0.075,0.32,4,0.013165864893125635
WFG4_M2,0.075,0.32,5,0.012999938636403207
WFG4_M2,0.075,0.32,6,0.013141313681614924
WFG4_M2,0.075,0.32,7,0.013395896079061137
WFG4_M2,0.075,0.32,8,0.014491739118968056
WFG4_M2,0.075,0.32,9,0.013372186640661855
WFG4_M2,0.075,0.32,10,0.01320511633584945
WFG4_M2,0.075,0.32,11,0.01410411764657942
WFG4_M2,0.075,0.32,12,0.01386736493446469
WFG4_M2,0.075,0.32,13,0.01362821591456253
WFG4_M2,0.075,0.32,14,0.013154874528193073
WFG4_M2,0.075,0.32,15,0.013110947858461737
WFG4_M2,0.075,0.32,16,0.013647913790443328
WFG4_M2,0.075,0.32,17,0.01273464819626396
WFG4_M2,0.075,0.32,18,0.013703973966644205
WFG4_M2,0.075,0.32,19,0.013304961742389562
WFG4_M2,0.075,0.32,20,0.013118447934146786
WFG4_M2,0.075,0.32,21,0.013557613370284247
WFG4_M2,0.075,0.32,22,0.01337649958903095
WFG4_M2,0.075,0.32,23,0.01313685037695348
WFG4_M2,0.075,0.32,24,0.013181819130125462
WFG4_M2,0.075,0.32,25,0.01341579582363224
WFG4_M2,0.075,0.32,26,0.013537214000493146
WFG4_M2,0.075,0.32,27,0.014046953215250084
WFG4_M2,0.075,0.32,28,0.013201008355779666
WFG4_M2,0.075,0.32,29,0.0139675077025677
WFG4_M2,0.075,0.32,30,0.013515431721288254
DTLZ2_M2,0.075,0.42,1,0.004142131508128104
DTLZ2_M2,0.075,0.42,2,0.004118372714506808
DTLZ2_M2,0.075,0.42,3,0.0041338421551810655
DTLZ2_M2,0.075,0.42,4,0.004192655279627548
DTLZ2_M2,0.075,0.42,5,0.004155365350155915
DTLZ2_M2,0.075,0.42,6,0.004185227942333651
DTLZ2_M2,0.075,0.42,7,0.004137986910723097
DTLZ2_M2,0.075,0.42,8,0.004083262647745889
DTLZ2_M2,0.075,0.42,9,0.004157763458753893
DTLZ2_M2,0.075,0.42,10,0.004119952583196148
DTLZ2_M2,0.075,0.42,11,0.004211113654001541
DTLZ2_M2,0.075,0.42,12,0.004170150885158168
DTLZ2_M2,0.075,0.42,13,0.004165897932698702
DTLZ2_M2,0.075,0.42,14,0.00413235751588188
DTLZ2_M2,0.075,0.42,15,0.004138175071548376
DTLZ2_M2,0.075,0.42,16,0.00419546164473042
DTLZ2_M2,0.075,0.42,17,0.004125996860135453
DTLZ2_M2,0.075,0.42,18,0.0041636409068081665
DTLZ2_M2,0.075,0.42,19,0.004238177509932274
DTLZ2_M2,0.075,0.42,20,0.0041788231773663715
DTLZ2_M2,0.075,0.42,21,0.004189636736847547
DTLZ2_M2,0.075,0.42,22,0.004139209481931421
DTLZ2_M2,0.075,0.42,23,0.0041134813621710635
DTLZ2_M2,0.075,0.42,24,0.004184049423056128
DTLZ2_M2,0.075,0.42,25,0.004145540857120668
DTLZ2_M2,0.075,0.42,26,0.00413554097571392
DTLZ2_M2,0.075,0.42,27,0.004171164400928937
DTLZ2_M2,0.075,0.42,28,0.00421096316803727
DTLZ2_M2,0.075,0.42,29,0.0041788855273386
DTLZ2_M2,0.075,0.42,30,0.004119762801416544
DTLZ7_M3,0.075,0.42,1,0.060381788973702284
DTLZ7_M3,0.075,0.42,2,0.34689284952851396
DTLZ7_M3,0.075,0.42,3,0.05779239466204503
DTLZ7_M3,0.075,0.42,4,0.06102389560741048
DTLZ7_M3,0.075,0.42,5,0.05928417773469248
DTLZ7_M3,0.075,0.42,6,0.06027685823940562
DTLZ7_M3,0.075,0.42,7,0.05944271927003633
DTLZ7_M3,0.075,0.42,8,0.057502303505903955
DTLZ7_M3,0.075,0.42,9,0.059503160650252525
DTLZ7_M3,0.075,0.42,10,0.062409321898433484
DTLZ7_M3,0.075,0.42,11,0.05899772979948786
DTLZ7_M3,0.075,0.42,12,0.0599901176705719
DTLZ7_M3,0.075,0.42,13,0.06059707195252529
DTLZ7_M3,0.075,0.42,14,0.060668556792475944
DTLZ7_M3,0.075,0.42,15,0.06022967687865157
DTLZ7_M3,0.075,0.42,16,0.3451523079127402
DTLZ7_M3,0.075,0.42,17,0.06061948675341024
DTLZ7_M3,0.075,0.42,18,0.34255474313929035
DTLZ7_M3,0.075,0.42,19,0.06061713036269356
DTLZ7_M3,0.075,0.42,20,0.05935423384698504
DTLZ7_M3,0.075,0.42,21,0.06223403616032178
DTLZ7_M3,0.075,0.42,22,0.34799904490419187
DTLZ7_M3,0.075,0.42,23,0.06060811730868283
DTLZ7_M3,0.075,0.42,24,0.060680462351718735
DTLZ7_M3,0.075,0.42,25,0.05725406312531252
DTLZ7_M3,0.075,0.42,26,0.061706178692641125
DTLZ7_M3,0.075,0.42,27,0.7993382880205527
DTLZ7_M3,0.075,0.42,28,0.060281652800097854
DTLZ7_M3,0.075,0.42,29,0.060161070503683974
DTLZ7_M3,0.075,0.42,30,0.05991626981005113
