Phase,ConfigID,ProblemTag,ProblemName,M,R,C,Cycles,MutRate,VarRate,EARN,N_Offspring,Description,Runs,IGD_Median,IGD_Mean,IGD_IQR,HV_Median,HV_Mean,HV_IQR
C,C14,WFG4_M2,WFG4,2,0.2,0.12,2,0.3,0.1,0,1,Local refine EARL around center,30,0.012678356141395068,0.012685322650537009,0.0001956327518568418,0.3471532816321944,0.3471469123750524,0.00019435112046600755
C,C14,WFG5_M3,WFG5,3,0.2,0.12,2,0.3,0.1,0,1,Local refine EARL around center,30,0.22060899498478398,0.22043679785708772,0.0013093505478467271,0.5156895824421702,0.5158791368343134,0.001175642485523376
C,C14,WFG9_M2,WFG9,2,0.2,0.12,2,0.3,0.1,0,1,Local refine EARL around center,30,0.01802423678697971,0.04077007930075781,0.0024809265401792777,0.3410903210528683,0.3286019959393766,0.002230218465451239
C,C14,ZDT1_M2,ZDT1,2,0.2,0.12,2,0.3,0.1,0,1,Local refine EARL around center,30,0.003897582259899654,0.003911208691944799,7.540642838615519e-05,0.7204129742637895,0.7204008195954233,9.179918217894212e-05
C,C14,ZDT6_M2,ZDT6,2,0.2,0.12,2,0.3,0.1,0,1,Local refine EARL around center,30,0.003065850815820454,0.003068445531140762,2.183890107871093e-05,0.38892416545842545,0.38892756558770775,2.3106133879513546e-05
C,C15,DTLZ1_M3,DTLZ1,3,0.2,0.12,2,0.5,0.2,0,1,Local refine EARM around center,30,0.020072679147595578,0.02010364284134087,0.00023738083046528913,0.8426129761023986,0.8425551025270953,0.00028089461437108554
C,C15,DTLZ2_M3,DTLZ2,3,0.2,0.12,2,0.5,0.2,0,1,Local refine EARM around center,30,0.05383592363016311,0.053831873631289814,0.0006825789334795745,0.5569681163770495,0.5568491804724575,0.0014178627901137997
C,C15,DTLZ4_M3,DTLZ4,3,0.2,0.12,2,0.5,0.2,0,1,Local refine EARM around center,30,0.5408263908057671,0.32720509585632646,0.4867378985533485,0.3474986456220601,0.4368001016143605,0.20965733799889186
C,C15,DTLZ7_M3,DTLZ7,3,0.2,0.12,2,0.5,0.2,0,1,Local refine EARM around center,30,0.05964706592702512,0.07879202809899748,0.002068122240411009,0.27720122764643595,0.2749485946059174,0.0008709793000277744
C,C15,MaF1_M3,MaF1,3,0.2,0.12,2,0.5,0.2,0,1,Local refine EARM around center,30,0.041302882006497205,0.041365416676794275,0.0007219920204616925,0.21960835802260908,0.21963406798349794,0.0011966774401686864
C,C15,MaF5_M3,MaF5,3,0.2,0.12,2,0.5,0.2,0,1,Local refine EARM around center,30,0.2429799170072532,0.7818073793547085,1.2507202382499145,0.5564567548516761,0.4869735651866239,0.21003881396465351
C,C15,WFG2_M3,WFG2,3,0.2,0.12,2,0.5,0.2,0,1,Local refine EARM around center,30,0.17853165259588294,0.17910657857099105,0.008715276083685719,0.9282756929548681,0.9281069965723854,0.0018259598481745742
C,C15,WFG4_M2,WFG4,2,0.2,0.12,2,0.5,0.2,0,1,Local refine EARM around center,30,0.012719400804445502,0.012734000541160235,0.00025778708838501696,0.34713785384369,0.3471261837839074,0.00018079237907131507
C,C15,WFG5_M3,WFG5,3,0.2,0.12,2,0.5,0.2,0,1,Local refine EARM around center,30,0.2210331880231426,0.22098675692918848,0.001050228028726341,0.5157030347379432,0.5155819743499745,0.001834508437245641
C,C15,WFG9_M2,WFG9,2,0.2,0.12,2,0.5,0.2,0,1,Local refine EARM around center,30,0.016675635607990118,0.04453357699714975,0.002735249015876056,0.3422442429183114,0.3268557683160291,0.0023906320391058333
C,C15,ZDT1_M2,ZDT1,2,0.2,0.12,2,0.5,0.2,0,1,Local refine EARM around center,30,0.0038796720857166393,0.003881746737114855,5.5680868648504914e-05,0.7204085824512385,0.7204182707233867,0.00011033195786291916
C,C15,ZDT6_M2,ZDT6,2,0.2,0.12,2,0.5,0.2,0,1,Local refine EARM around center,30,0.003066576007786297,0.003072650863760099,2.8892527125079677e-05,0.3889266432207361,0.3889236815555834,1.8918520575395004e-05
C,C16,DTLZ1_M3,DTLZ1,3,0.2,0.12,2,0.5,0.2,1,1,Local refine EARN around center,30,0.020140137204975428,0.020158604741093576,0.0002016268360357891,0.8420074815800955,0.8416494425366919,0.0005060638031801901
C,C16,DTLZ2_M3,DTLZ2,3,0.2,0.12,2,0.5,0.2,1,1,Local refine EARN around center,30,0.054396129790679225,0.05449375508124612,0.0006787629363889103,0.5556176716733252,0.5555927457348054,0.0016981174614509875
C,C16,DTLZ4_M3,DTLZ4,3,0.2,0.12,2,0.5,0.2,1,1,Local refine EARN around center,30,0.054558816383881825,0.05468524050608477,0.001140682466377399,0.5556445517288147,0.5554989089915726,0.002410468782923725
C,C16,DTLZ7_M3,DTLZ7,3,0.2,0.12,2,0.5,0.2,1,1,Local refine EARN around center,30,0.06067078920235838,0.06032059327771611,0.001450428664944041,0.2771181003822509,0.27690297055135243,0.0008892458261795522
C,C16,MaF1_M3,MaF1,3,0.2,0.12,2,0.5,0.2,1,1,Local refine EARN around center,30,0.04161920610683732,0.0416382520856188,0.0006511788689438358,0.2188208330227148,0.2189361928418485,0.0007673745053143055
C,C16,MaF5_M3,MaF5,3,0.2,0.12,2,0.5,0.2,1,1,Local refine EARN around center,30,0.2459611991077985,0.2459129354335036,0.004354690924470356,0.5545652584982401,0.5544792854538863,0.0019540887131341833
C,C16,WFG2_M3,WFG2,3,0.2,0.12,2,0.5,0.2,1,1,Local refine EARN around center,30,0.1702913880613119,0.1707111005470714,0.006021885843787073,0.929048554529766,0.9294834398671856,0.002050721158037505
C,C16,WFG4_M2,WFG4,2,0.2,0.12,2,0.5,0.2,1,1,Local refine EARN around center,30,0.012917095530045764,0.012912633734482407,0.0003000687459130003,0.3468717347997377,0.34684305829363216,0.00020848200522310956
C,C16,WFG5_M3,WFG5,3,0.2,0.12,2,0.5,0.2,1,1,Local refine EARN around center,30,0.22305205400585493,0.22318389456382087,0.002800341524229061,0.5131355350408269,0.513027780393857,0.0027745294425233213
C,C16,WFG9_M2,WFG9,2,0.2,0.12,2,0.5,0.2,1,1,Local refine EARN around center,30,0.01729656872276811,0.017789679459813378,0.0024469902147461337,0.3416885831377301,0.34148939498709396,0.0018896714666383763
C,C16,ZDT1_M2,ZDT1,2,0.2,0.12,2,0.5,0.2,1,1,Local refine EARN around center,30,0.003925420741717539,0.003920428540217438,7.529189871609016e-05,0.7203570406477154,0.7203473658620994,6.745960432019693e-05
C,C16,ZDT6_M2,ZDT6,2,0.2,0.12,2,0.5,0.2,1,1,Local refine EARN around center,30,0.003065434078496179,0.003069531880104347,2.893620072086725e-05,0.38891363538463947,0.38890393170060616,3.789043982616036e-05
C,C17,DTLZ1_M3,DTLZ1,3,0.2,0.16,2,0.0,0.0,0,1,Local refine AR around center,30,0.020070308735747645,0.020113759193743738,0.0001877548939365134,0.8425130318994627,0.8420982971897712,0.00047180085912890135
C,C17,DTLZ2_M3,DTLZ2,3,0.2,0.16,2,0.0,0.0,0,1,Local refine AR around center,30,0.05384994708316611,0.05374685801278655,0.0005671257197476035,0.5582553061834897,0.5581768263782877,0.0009926784141159883
C,C17,DTLZ4_M3,DTLZ4,3,0.2,0.16,2,0.0,0.0,0,1,Local refine AR around center,30,0.05449271245114503,0.2783882889366228,0.4870381298586902,0.5562672900284239,0.4578610270941072,0.20975668886857218
C,C17,DTLZ7_M3,DTLZ7,3,0.2,0.16,2,0.0,0.0,0,1,Local refine AR around center,30,0.060506483763714425,0.12702036621516147,0.003195552134486794,0.27750391436966704,0.26961227050622427,0.0016640743652707735
C,C17,MaF1_M3,MaF1,3,0.2,0.16,2,0.0,0.0,0,1,Local refine AR around center,30,0.041231690236286166,0.041204633585661836,0.0005337589882331642,0.22013847586414798,0.2200677707294895,0.0006501420574226147
C,C17,MaF5_M3,MaF5,3,0.2,0.16,2,0.0,0.0,0,1,Local refine AR around center,30,0.24479439761641866,0.8893749287515743,1.2498800021459873,0.555479647148327,0.4660769020637135,0.20975142369300115
C,C17,WFG2_M3,WFG2,3,0.2,0.16,2,0.0,0.0,0,1,Local refine AR around center,30,0.17932759906326728,0.17962661101781432,0.0061583623449721625,0.9280819343488904,0.9279236556721249,0.0024296442623810144
C,C17,WFG4_M2,WFG4,2,0.2,0.16,2,0.0,0.0,0,1,Local refine AR around center,30,0.012756062223353518,0.012757995134675808,0.00022459388639744192,0.34717429844529524,0.3471506195609205,0.00013488652933341116
C,C17,WFG5_M3,WFG5,3,0.2,0.16,2,0.0,0.0,0,1,Local refine AR around center,30,0.22051318562545708,0.22060957619769753,0.0021498523599382258,0.5160752213982409,0.5160007059981574,0.0023707655767524205
C,C17,WFG9_M2,WFG9,2,0.2,0.16,2,0.0,0.0,0,1,Local refine AR around center,30,0.01737045757458186,0.03238565570222236,0.004855122271381362,0.3415947142936281,0.3332272845957525,0.0037458528055720475
C,C17,ZDT1_M2,ZDT1,2,0.2,0.16,2,0.0,0.0,0,1,Local refine AR around center,30,0.0039047605207003675,0.0038974751056041674,5.0015984148371346e-05,0.720424409217099,0.7204202620809468,8.797862007159374e-05
C,C17,ZDT6_M2,ZDT6,2,0.2,0.16,2,0.0,0.0,0,1,Local refine AR around center,30,0.0030602098693062636,0.003064515384233156,2.3079665387780966e-05,0.38893318339384736,0.38892990606195826,2.260307232399006e-05
C,C18,DTLZ1_M3,DTLZ1,3,0.2,0.16,2,0.3,0.1,0,1,Local refine EARL around center,30,0.020105409953779116,0.02012611342670778,0.00014579116698524783,0.8426452960059534,0.8426488430240188,0.00016752164325217755
C,C18,DTLZ2_M3,DTLZ2,3,0.2,0.16,2,0.3,0.1,0,1,Local refine EARL around center,30,0.05383182732073437,0.053862062131748295,0.0005224150128432525,0.5576735976937692,0.5576229216645735,0.0008137629895725862
C,C18,DTLZ4_M3,DTLZ4,3,0.2,0.16,2,0.3,0.1,0,1,Local refine EARL around center,30,0.054071402976904256,0.24858914733431786,0.48713164670388254,0.5566767355331572,0.4735421278310582,0.21047152665346086
C,C18,DTLZ7_M3,DTLZ7,3,0.2,0.16,2,0.3,0.1,0,1,Local refine EARL around center,30,0.06023481698326137,0.09842425134929354,0.0024174753025293233,0.2768743159883894,0.27250431134150727,0.0015957128932355125
C,C18,MaF1_M3,MaF1,3,0.2,0.16,2,0.3,0.1,0,1,Local refine EARL around center,30,0.0411284418217098,0.04122825128268297,0.0005017192232822376,0.2200486543252425,0.22000926660302275,0.0006196050382573093
C,C18,MaF5_M3,MaF5,3,0.2,0.16,2,0.3,0.1,0,1,Local refine EARL around center,30,0.24582243934761533,0.8432880604912607,1.2490128921854349,0.5560437856109108,0.47840186474429935,0.20983336037731637
C,C18,WFG2_M3,WFG2,3,0.2,0.16,2,0.3,0.1,0,1,Local refine EARL around center,30,0.17807010479974442,0.1778223036037766,0.006178218156591919,0.9280434965982773,0.9279564024444226,0.001723296625328441
C,C18,WFG4_M2,WFG4,2,0.2,0.16,2,0.3,0.1,0,1,Local refine EARL around center,30,0.012686761712017746,0.012709371099257667,0.00016400368925316954,0.34714338681919216,0.347129414517572,0.0001283378272558533
C,C18,WFG5_M3,WFG5,3,0.2,0.16,2,0.3,0.1,0,1,Local refine EARL around center,30,0.2214638842341157,0.2213199737561212,0.002194244570353665,0.5155097492975924,0.5156193054061512,0.002239219542317872
C,C18,WFG9_M2,WFG9,2,0.2,0.16,2,0.3,0.1,0,1,Local refine EARL around center,30,0.016745230534581792,0.0379782219476825,0.0032527565650004933,0.34209220380446104,0.33038470323480723,0.0025231998611270345
C,C18,ZDT1_M2,ZDT1,2,0.2,0.16,2,0.3,0.1,0,1,Local refine EARL around center,30,0.0038832833611539986,0.0039007690444098557,0.00010848274024606846,0.7204291706240273,0.7204163906172398,0.00016304241279285758
C,C18,ZDT6_M2,ZDT6,2,0.2,0.16,2,0.3,0.1,0,1,Local refine EARL around center,30,0.0030638812874142036,0.0030689997287992776,2.4060670885824552e-05,0.3889299629631482,0.388926481994349,1.554205423820454e-05
C,C19,DTLZ1_M3,DTLZ1,3,0.2,0.16,2,0.5,0.2,0,1,Local refine EARM around center,30,0.020090705366065865,0.02009137686422832,0.00015982708489713573,0.8426737070179515,0.8426094493205861,0.0003888547524054653
C,C19,DTLZ2_M3,DTLZ2,3,0.2,0.16,2,0.5,0.2,0,1,Local refine EARM around center,30,0.05380382259249107,0.053796950748268436,0.0006578963093872847,0.5568566970481272,0.5569596787111427,0.001468577762412493
C,C19,DTLZ4_M3,DTLZ4,3,0.2,0.16,2,0.5,0.2,0,1,Local refine EARM around center,30,0.05436151957013348,0.24332137679461097,0.48686287904680664,0.5564406377523385,0.46995293656471543,0.2101202762950306
C,C19,DTLZ7_M3,DTLZ7,3,0.2,0.16,2,0.5,0.2,0,1,Local refine EARM around center,30,0.05943137662042271,0.08826186200186241,0.0014564306178991987,0.27751818899802366,0.27417685625971155,0.0010966066591867607
C,C19,MaF1_M3,MaF1,3,0.2,0.16,2,0.5,0.2,0,1,Local refine EARM around center,30,0.04119466163565764,0.04124327916767968,0.0006760397454686137,0.21983468216139118,0.2197757804657712,0.0008495659713778636
C,C19,MaF5_M3,MaF5,3,0.2,0.16,2,0.5,0.2,0,1,Local refine EARM around center,30,1.4914817845860882,1.1509625441088704,1.2508035753143956,0.34732609908437956,0.42953834033826604,0.20966866680338347
C,C19,WFG2_M3,WFG2,3,0.2,0.16,2,0.5,0.2,0,1,Local refine EARM around center,30,0.17767038097299026,0.17802137874434107,0.00802242826880234,0.9281210775660689,0.928183401524682,0.001216261220498005
C,C19,WFG4_M2,WFG4,2,0.2,0.16,2,0.5,0.2,0,1,Local refine EARM around center,30,0.012697869944856038,0.0127231018213464,0.00028090141626324443,0.3471230706717167,0.34711815046891664,0.00021611107560048914
C,C19,WFG5_M3,WFG5,3,0.2,0.16,2,0.5,0.2,0,1,Local refine EARM around center,30,0.22017198486816514,0.22041465093862034,0.003173802895338973,0.516023828417764,0.5156875612434897,0.0012235844369665738
C,C19,WFG9_M2,WFG9,2,0.2,0.16,2,0.5,0.2,0,1,Local refine EARM around center,30,0.01702780459750347,0.03123509187995479,0.0037485815628008658,0.3416992944226178,0.3341304547376124,0.003322497466016594
C,C19,ZDT1_M2,ZDT1,2,0.2,0.16,2,0.5,0.2,0,1,Local refine EARM around center,30,0.0038835830165127776,0.0038974402291108317,8.543681016412018e-05,0.7204333933816732,0.7203992123994374,0.00014217808586980407
C,C19,ZDT6_M2,ZDT6,2,0.2,0.16,2,0.5,0.2,0,1,Local refine EARM around center,30,0.003067718050506492,0.00307385792023892,3.292232162730802e-05,0.3889256778645771,0.3889194068850324,2.8814283305811372e-05
C,C20,DTLZ1_M3,DTLZ1,3,0.2,0.16,2,0.5,0.2,1,1,Local refine EARN around center,30,0.02026092276612588,0.020249801104160556,0.00032531156303481495,0.8418720169969366,0.8416676131597687,0.0008109389253778687
C,C20,DTLZ2_M3,DTLZ2,3,0.2,0.16,2,0.5,0.2,1,1,Local refine EARN around center,30,0.05444625119834169,0.05457183276101397,0.0011976336313714794,0.5552754742130472,0.5552148714794806,0.002529059786089305
C,C20,DTLZ4_M3,DTLZ4,3,0.2,0.16,2,0.5,0.2,1,1,Local refine EARN around center,30,0.05458440774975588,0.05475038775878063,0.001130235895901617,0.5554419508945729,0.5551383880963746,0.0017793885946649768
C,C20,DTLZ7_M3,DTLZ7,3,0.2,0.16,2,0.5,0.2,1,1,Local refine EARN around center,30,0.06013635719706893,0.06006637260223949,0.0021882552776041272,0.2768631760545686,0.2768012365325644,0.0011638595310851652
C,C20,MaF1_M3,MaF1,3,0.2,0.16,2,0.5,0.2,1,1,Local refine EARN around center,30,0.04161753150222642,0.04153935642234281,0.0005416524430276945,0.21881805942204788,0.2188507386730954,0.0008840476914639128
C,C20,MaF5_M3,MaF5,3,0.2,0.16,2,0.5,0.2,1,1,Local refine EARN around center,30,0.24546040261092306,0.24577229872278483,0.004755349278576959,0.5550652331263315,0.5551650826472677,0.0016117407434087516
C,C20,WFG2_M3,WFG2,3,0.2,0.16,2,0.5,0.2,1,1,Local refine EARN around center,30,0.1685556770129104,0.16930817945275659,0.005651928933689404,0.929932411759858,0.9298823553532484,0.0016901594645670759
C,C20,WFG4_M2,WFG4,2,0.2,0.16,2,0.5,0.2,1,1,Local refine EARN around center,30,0.01292477261215106,0.012897298752603096,0.0002273253032253203,0.3468538658508187,0.3468355209115664,0.00019171964542052944
C,C20,WFG5_M3,WFG5,3,0.2,0.16,2,0.5,0.2,1,1,Local refine EARN around center,30,0.2230699724811425,0.2233389427420212,0.0027895210489343736,0.5141942395695641,0.5137467960026664,0.0018011228365377718
C,C20,WFG9_M2,WFG9,2,0.2,0.16,2,0.5,0.2,1,1,Local refine EARN around center,30,0.01656602631678113,0.016702859154444468,0.002212963956023113,0.3423525450106759,0.34230665016333445,0.001957605763523329
C,C20,ZDT1_M2,ZDT1,2,0.2,0.16,2,0.5,0.2,1,1,Local refine EARN around center,30,0.003917758851542098,0.003928669313052706,8.739346085216877e-05,0.7203401881557479,0.7203386597271655,0.00012563278459920557
C,C20,ZDT6_M2,ZDT6,2,0.2,0.16,2,0.5,0.2,1,1,Local refine EARN around center,30,0.003069371358164379,0.0030704216453752878,3.629256894458095e-05,0.38891395416948543,0.38891128727121826,3.0131433522984086e-05
C,C21,DTLZ1_M3,DTLZ1,3,0.2,0.21,2,0.0,0.0,0,1,Local refine AR around center,30,0.02018042142404196,0.020173422062221884,0.00016963825699345403,0.8423361735118103,0.8420890336051698,0.0008916342538483057
C,C21,DTLZ2_M3,DTLZ2,3,0.2,0.21,2,0.0,0.0,0,1,Local refine AR around center,30,0.053634925854924534,0.05374344265723843,0.0009513114253968738,0.5576407864241211,0.5577100468594451,0.0015890186379995397
C,C21,DTLZ4_M3,DTLZ4,3,0.2,0.21,2,0.0,0.0,0,1,Local refine AR around center,30,0.05428473655428938,0.24326349710350012,0.48691152506628654,0.5567400333480885,0.47041948287530483,0.21035204022295895
C,C21,DTLZ7_M3,DTLZ7,3,0.2,0.21,2,0.0,0.0,0,1,Local refine AR around center,30,0.05981574960550432,0.08838166172023526,0.001361691813798839,0.27761019378248963,0.2740933972079416,0.0011159597038937763
C,C21,MaF1_M3,MaF1,3,0.2,0.21,2,0.0,0.0,0,1,Local refine AR around center,30,0.04122893977613771,0.041213579054522755,0.0006716084023528773,0.22026224305637013,0.22025686899617714,0.0006934762052336896
C,C21,MaF5_M3,MaF5,3,0.2,0.21,2,0.0,0.0,0,1,Local refine AR around center,30,0.24459541498370405,0.9789765633869414,1.6465332989293358,0.5559939456798066,0.46468794907078353,0.21069537874952116
C,C21,WFG2_M3,WFG2,3,0.2,0.21,2,0.0,0.0,0,1,Local refine AR around center,30,0.1766820587347005,0.17697412808913798,0.008447704263129185,0.9280082788777675,0.9278866206232865,0.0018654690586952238
C,C21,WFG4_M2,WFG4,2,0.2,0.21,2,0.0,0.0,0,1,Local refine AR around center,30,0.012775268797506161,0.012789319227866833,0.00011460306271524924,0.3471343398063761,0.3471072745943223,0.00019390381751854813
C,C21,WFG5_M3,WFG5,3,0.2,0.21,2,0.0,0.0,0,1,Local refine AR around center,30,0.2204473241310586,0.22066858906718181,0.002868410845413283,0.5160667020448523,0.5158994284118397,0.0016669281814454262
C,C21,WFG9_M2,WFG9,2,0.2,0.21,2,0.0,0.0,0,1,Local refine AR around center,30,0.018325894968346787,0.04580945063411523,0.00495480949799449,0.34071125670224256,0.3258848705481218,0.0036762705905607485
C,C21,ZDT1_M2,ZDT1,2,0.2,0.21,2,0.0,0.0,0,1,Local refine AR around center,30,0.003895675311672759,0.003908810816915794,8.668559993232211e-05,0.7204446550834628,0.7204270916714836,0.00013145729511931936
C,C21,ZDT6_M2,ZDT6,2,0.2,0.21,2,0.0,0.0,0,1,Local refine AR around center,30,0.0030679289136632676,0.0030695619482058794,3.0194306221365853e-05,0.3889221481879309,0.3889218436183915,1.75345548116268e-05
C,C22,DTLZ1_M3,DTLZ1,3,0.2,0.21,2,0.3,0.1,0,1,Local refine EARL around center,30,0.020129807143696096,0.02009699581840215,0.00028030541693731606,0.8426893520670697,0.842685426826068,0.0002984454266422576
C,C22,DTLZ2_M3,DTLZ2,3,0.2,0.21,2,0.3,0.1,0,1,Local refine EARL around center,30,0.05381307439870836,0.053793665160733216,0.0005790317622283297,0.557832814399176,0.5575978580822601,0.001067422073049995
C,C22,DTLZ4_M3,DTLZ4,3,0.2,0.21,2,0.3,0.1,0,1,Local refine EARL around center,30,0.054374906150560294,0.3080571858472167,0.48696127023984637,0.5565039302447446,0.44228060535918323,0.2098453121719856
C,C22,DTLZ7_M3,DTLZ7,3,0.2,0.21,2,0.3,0.1,0,1,Local refine EARL around center,30,0.05982355536972385,0.07885387316545606,0.0021651909834003932,0.27725323756430154,0.27503106533790694,0.0009198577856042722
C,C22,MaF1_M3,MaF1,3,0.2,0.21,2,0.3,0.1,0,1,Local refine EARL around center,30,0.04108399136105416,0.04108390559592659,0.00046681312739760283,0.2202037110904433,0.2202333287800547,0.0006549622832970337
C,C22,MaF5_M3,MaF5,3,0.2,0.21,2,0.3,0.1,0,1,Local refine EARL around center,30,0.2460432006853896,1.0811299554427203,1.2483505853148622,0.5557398517073516,0.4489907283578828,0.21006678837196702
C,C22,WFG2_M3,WFG2,3,0.2,0.21,2,0.3,0.1,0,1,Local refine EARL around center,30,0.17855050369753706,0.17865279448113408,0.006230999608602017,0.928243087076777,0.9282609458569582,0.0023438778107147673
C,C22,WFG4_M2,WFG4,2,0.2,0.21,2,0.3,0.1,0,1,Local refine EARL around center,30,0.012729128937602863,0.012742080790150129,0.00021423539805788192,0.3471541147081595,0.34713412709454317,0.0002056551645912008
C,C22,WFG5_M3,WFG5,3,0.2,0.21,2,0.3,0.1,0,1,Local refine EARL around center,30,0.22083697476419564,0.22103173252707423,0.0024957473934904273,0.5162679594417743,0.5158265360969446,0.001818658298429976
C,C22,WFG9_M2,WFG9,2,0.2,0.21,2,0.3,0.1,0,1,Local refine EARL around center,30,0.016824225098804664,0.024183737921247346,0.00334244030194027,0.34205139196896794,0.33799299894050167,0.0028062173991602046
C,C22,ZDT1_M2,ZDT1,2,0.2,0.21,2,0.3,0.1,0,1,Local refine EARL around center,30,0.0038976481221988466,0.0039034320397898434,7.228849321601338e-05,0.7204010538375661,0.7204046901390305,0.00010070661163330552
C,C22,ZDT6_M2,ZDT6,2,0.2,0.21,2,0.3,0.1,0,1,Local refine EARL around center,30,0.0030667264337652547,0.003066297482510104,1.932815757843629e-05,0.3889299387347619,0.3889284272236964,1.7273218804958468e-05
C,C23,DTLZ1_M3,DTLZ1,3,0.2,0.21,2,0.5,0.2,0,1,Local refine EARM around center,30,0.020082201717528926,0.020086937370212152,0.00017347612407139779,0.8426468444072726,0.8426242624819883,0.0003030020210152973
C,C23,DTLZ2_M3,DTLZ2,3,0.2,0.21,2,0.5,0.2,0,1,Local refine EARM around center,30,0.05384639007614232,0.05383747434870065,0.000747750038706578,0.5575187622117795,0.5573023487477832,0.0015648507266897704
C,C23,DTLZ4_M3,DTLZ4,3,0.2,0.21,2,0.5,0.2,0,1,Local refine EARM around center,30,0.5408275144163299,0.32714154123874334,0.4868689969043708,0.3475437927875349,0.4364295882169114,0.20905787008490345
C,C23,DTLZ7_M3,DTLZ7,3,0.2,0.21,2,0.5,0.2,0,1,Local refine EARM around center,30,0.06000078987949007,0.06961850602809878,0.0014857890646297611,0.27737900557435824,0.27614942553754923,0.0008506692469111288
C,C23,MaF1_M3,MaF1,3,0.2,0.21,2,0.5,0.2,0,1,Local refine EARM around center,30,0.04131715968386875,0.041320221359788065,0.0004970027699880142,0.2196594798915575,0.21960312582432315,0.0006781221894016365
C,C23,MaF5_M3,MaF5,3,0.2,0.21,2,0.5,0.2,0,1,Local refine EARM around center,30,0.2451117863239235,0.801883126897198,1.2492570707275366,0.5553667745314139,0.48463677686242257,0.2089962651292801
C,C23,WFG2_M3,WFG2,3,0.2,0.21,2,0.5,0.2,0,1,Local refine EARM around center,30,0.17766222579602514,0.17813872668075484,0.006482447037946759,0.928814003617027,0.9286871136558817,0.0018632842141930173
C,C23,WFG4_M2,WFG4,2,0.2,0.21,2,0.5,0.2,0,1,Local refine EARM around center,30,0.012757388569017486,0.01277527656302527,0.00030739141854947694,0.3470397817278702,0.3470521838132069,0.0001987954139346937
C,C23,WFG5_M3,WFG5,3,0.2,0.21,2,0.5,0.2,0,1,Local refine EARM around center,30,0.22072597591017312,0.22097442852748464,0.0019220425409468278,0.5157036970448082,0.5156338035456883,0.0014530751816332899
C,C23,WFG9_M2,WFG9,2,0.2,0.21,2,0.5,0.2,0,1,Local refine EARM around center,30,0.01709669687404681,0.031087223658162723,0.003119791270887993,0.3419089510132727,0.3341901266788748,0.0026106054382203925
C,C23,ZDT1_M2,ZDT1,2,0.2,0.21,2,0.5,0.2,0,1,Local refine EARM around center,30,0.0039050211816209265,0.003908447699794922,9.68796216904203e-05,0.7203902124195287,0.7203901255716147,0.00011331330602160072
C,C23,ZDT6_M2,ZDT6,2,0.2,0.21,2,0.5,0.2,0,1,Local refine EARM around center,30,0.0030649708252506102,0.0030652069786046036,2.5552622964875732e-05,0.388929544516337,0.38892736958695534,2.1428300728709715e-05
C,C24,DTLZ1_M3,DTLZ1,3,0.2,0.21,2,0.5,0.2,1,1,Local refine EARN around center,30,0.02018121013822854,0.020220562850426962,0.0002536511331206262,0.841709288348272,0.841546384101711,0.0009744024729639866
C,C24,DTLZ2_M3,DTLZ2,3,0.2,0.21,2,0.5,0.2,1,1,Local refine EARN around center,30,0.054519193319764,0.05455137436661548,0.0011699291106984158,0.5558534350228426,0.5556304536954378,0.0019914686220189326
C,C24,DTLZ4_M3,DTLZ4,3,0.2,0.21,2,0.5,0.2,1,1,Local refine EARN around center,30,0.05464302635409722,0.05490802884046591,0.0007603802369495483,0.5549085110658578,0.5546702624419666,0.0018761869382079022
C,C24,DTLZ7_M3,DTLZ7,3,0.2,0.21,2,0.5,0.2,1,1,Local refine EARN around center,30,0.06019303118236216,0.060031542348445245,0.002470816933745845,0.27709865795658617,0.2770672930342564,0.000911274208716284
C,C24,MaF1_M3,MaF1,3,0.2,0.21,2,0.5,0.2,1,1,Local refine EARN around center,30,0.04157572724148891,0.04162865008128887,0.0006261360913116798,0.21884384140518656,0.2188624605965699,0.0011039317814995897
C,C24,MaF5_M3,MaF5,3,0.2,0.21,2,0.5,0.2,1,1,Local refine EARN around center,30,0.24478148865118474,0.24574088410421172,0.004911509917725654,0.5552869675593088,0.5553927947486996,0.0018438430174250175
C,C24,WFG2_M3,WFG2,3,0.2,0.21,2,0.5,0.2,1,1,Local refine EARN around center,30,0.17319304337891417,0.17322538063292545,0.005548067615392477,0.9298187967675597,0.9295439209492614,0.0016021849690470713
C,C24,WFG4_M2,WFG4,2,0.2,0.21,2,0.5,0.2,1,1,Local refine EARN around center,30,0.012956211384910061,0.012990508236957247,0.0002685050193650916,0.34680570258963117,0.34682260167823065,0.00020885587648600268
C,C24,WFG5_M3,WFG5,3,0.2,0.21,2,0.5,0.2,1,1,Local refine EARN around center,30,0.22365774560884258,0.22421399587959906,0.0024818149831915826,0.5138392313553032,0.5135544563735955,0.0018792840053019066
C,C24,WFG9_M2,WFG9,2,0.2,0.21,2,0.5,0.2,1,1,Local refine EARN around center,30,0.01710212962341095,0.017002761978302902,0.0012711220135949372,0.3418654556456945,0.3420279353057348,0.0009226716426088966
C,C24,ZDT1_M2,ZDT1,2,0.2,0.21,2,0.5,0.2,1,1,Local refine EARN around center,30,0.003914743915332666,0.003926104176480481,7.161484034470811e-05,0.720347703377624,0.7203436248685448,0.00010131486646336452
