Algorithm,IGD
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
NSGAII,0.03723859505587116
