Grupo,Algoritmo,Problema,Run,M,D,IGDp,arquivo_original
DTLZ,IVFSPEA2,DTLZ4,27,M2,D11,0.0018461309767955573,IVFSPEA2_DTLZ4_M2_D11_27.mat
DTLZ,IVFSPEA2,DTLZ4,28,M2,D11,0.3767870842135951,IVFSPEA2_DTLZ4_M2_D11_28.mat
DTLZ,IVFSPEA2,DTLZ4,29,M2,D11,0.3767870973645605,IVFSPEA2_DTLZ4_M2_D11_29.mat
DTLZ,IVFSPEA2,DTLZ4,30,M2,D11,0.0018059481910041896,IVFSPEA2_DTLZ4_M2_D11_30.mat
DTLZ,IVFSPEA2,DTLZ4,31,M2,D11,0.0019220937165730216,IVFSPEA2_DTLZ4_M2_D11_31.mat
DTLZ,IVFSPEA2,DTLZ4,32,M2,D11,0.0019084816398084424,IVFSPEA2_DTLZ4_M2_D11_32.mat
DTLZ,IVFSPEA2,DTLZ4,33,M2,D11,0.3767870859797342,IVFSPEA2_DTLZ4_M2_D11_33.mat
DTLZ,IVFSPEA2,DTLZ4,34,M2,D11,0.0018971814554754815,IVFSPEA2_DTLZ4_M2_D11_34.mat
DTLZ,IVFSPEA2,DTLZ4,35,M2,D11,0.001915651816491828,IVFSPEA2_DTLZ4_M2_D11_35.mat
DTLZ,IVFSPEA2,DTLZ4,36,M2,D11,0.0019661070734762576,IVFSPEA2_DTLZ4_M2_D11_36.mat
DTLZ,IVFSPEA2,DTLZ4,37,M2,D11,0.0018274046589219178,IVFSPEA2_DTLZ4_M2_D11_37.mat
DTLZ,IVFSPEA2,DTLZ4,38,M2,D11,0.001854518016161959,IVFSPEA2_DTLZ4_M2_D11_38.mat
DTLZ,IVFSPEA2,DTLZ4,39,M2,D11,0.0018407533878550034,IVFSPEA2_DTLZ4_M2_D11_39.mat
DTLZ,IVFSPEA2,DTLZ4,40,M2,D11,0.0018950937131907118,IVFSPEA2_DTLZ4_M2_D11_40.mat
DTLZ,IVFSPEA2,DTLZ4,41,M2,D11,0.0019130201581258454,IVFSPEA2_DTLZ4_M2_D11_41.mat
DTLZ,IVFSPEA2,DTLZ4,42,M2,D11,0.001847381904103917,IVFSPEA2_DTLZ4_M2_D11_42.mat
DTLZ,IVFSPEA2,DTLZ4,43,M2,D11,0.3767870842210001,IVFSPEA2_DTLZ4_M2_D11_43.mat
DTLZ,IVFSPEA2,DTLZ4,44,M2,D11,0.37678708792804155,IVFSPEA2_DTLZ4_M2_D11_44.mat
DTLZ,IVFSPEA2,DTLZ4,45,M2,D11,0.001829736752856605,IVFSPEA2_DTLZ4_M2_D11_45.mat
DTLZ,IVFSPEA2,DTLZ4,46,M2,D11,0.001856663704651906,IVFSPEA2_DTLZ4_M2_D11_46.mat
DTLZ,IVFSPEA2,DTLZ4,47,M2,D11,0.376787085487229,IVFSPEA2_DTLZ4_M2_D11_47.mat
DTLZ,IVFSPEA2,DTLZ4,48,M2,D11,0.3767870844465022,IVFSPEA2_DTLZ4_M2_D11_48.mat
DTLZ,IVFSPEA2,DTLZ4,49,M2,D11,0.0018201690023641219,IVFSPEA2_DTLZ4_M2_D11_49.mat
DTLZ,IVFSPEA2,DTLZ4,50,M2,D11,0.3767870833572492,IVFSPEA2_DTLZ4_M2_D11_50.mat
DTLZ,IVFSPEA2,DTLZ4,51,M2,D11,0.0018483015655452295,IVFSPEA2_DTLZ4_M2_D11_51.mat
DTLZ,IVFSPEA2,DTLZ4,52,M2,D11,0.0018793505511209663,IVFSPEA2_DTLZ4_M2_D11_52.mat
DTLZ,IVFSPEA2,DTLZ4,53,M2,D11,0.0018738710913412853,IVFSPEA2_DTLZ4_M2_D11_53.mat
DTLZ,IVFSPEA2,DTLZ4,54,M2,D11,0.3767870904089156,IVFSPEA2_DTLZ4_M2_D11_54.mat
DTLZ,IVFSPEA2,DTLZ4,55,M2,D11,0.0018106806041335648,IVFSPEA2_DTLZ4_M2_D11_55.mat
DTLZ,IVFSPEA2,DTLZ4,56,M2,D11,0.0018321031763063136,IVFSPEA2_DTLZ4_M2_D11_56.mat
DTLZ,IVFSPEA2,DTLZ4,57,M2,D11,0.0018579533876820807,IVFSPEA2_DTLZ4_M2_D11_57.mat
DTLZ,IVFSPEA2,DTLZ4,58,M2,D11,0.0019107593180889737,IVFSPEA2_DTLZ4_M2_D11_58.mat
DTLZ,IVFSPEA2,DTLZ4,59,M2,D11,0.3767871052366504,IVFSPEA2_DTLZ4_M2_D11_59.mat
DTLZ,IVFSPEA2,DTLZ4,60,M2,D11,0.0017989595252750042,IVFSPEA2_DTLZ4_M2_D11_60.mat
DTLZ,IVFSPEA2,DTLZ5,1,M2,D11,0.0018517881139686588,IVFSPEA2_DTLZ5_M2_D11_1.mat
DTLZ,IVFSPEA2,DTLZ5,2,M2,D11,0.0017799790857009803,IVFSPEA2_DTLZ5_M2_D11_2.mat
DTLZ,IVFSPEA2,DTLZ5,3,M2,D11,0.0018333296259962345,IVFSPEA2_DTLZ5_M2_D11_3.mat
DTLZ,IVFSPEA2,DTLZ5,4,M2,D11,0.0019003488377330755,IVFSPEA2_DTLZ5_M2_D11_4.mat
DTLZ,IVFSPEA2,DTLZ5,5,M2,D11,0.001840163995028531,IVFSPEA2_DTLZ5_M2_D11_5.mat
DTLZ,IVFSPEA2,DTLZ5,6,M2,D11,0.0018619975031285798,IVFSPEA2_DTLZ5_M2_D11_6.mat
DTLZ,IVFSPEA2,DTLZ5,7,M2,D11,0.0018155731525889348,IVFSPEA2_DTLZ5_M2_D11_7.mat
DTLZ,IVFSPEA2,DTLZ5,8,M2,D11,0.001851575445156939,IVFSPEA2_DTLZ5_M2_D11_8.mat
DTLZ,IVFSPEA2,DTLZ5,9,M2,D11,0.0018775133003010574,IVFSPEA2_DTLZ5_M2_D11_9.mat
DTLZ,IVFSPEA2,DTLZ5,10,M2,D11,0.0018068582854407333,IVFSPEA2_DTLZ5_M2_D11_10.mat
DTLZ,IVFSPEA2,DTLZ5,11,M2,D11,0.0019334582201926188,IVFSPEA2_DTLZ5_M2_D11_11.mat
DTLZ,IVFSPEA2,DTLZ5,12,M2,D11,0.0018562748767039438,IVFSPEA2_DTLZ5_M2_D11_12.mat
DTLZ,IVFSPEA2,DTLZ5,13,M2,D11,0.0018456582414853706,IVFSPEA2_DTLZ5_M2_D11_13.mat
DTLZ,IVFSPEA2,DTLZ5,14,M2,D11,0.0019294956911722764,IVFSPEA2_DTLZ5_M2_D11_14.mat
DTLZ,IVFSPEA2,DTLZ5,15,M2,D11,0.0018950742720368126,IVFSPEA2_DTLZ5_M2_D11_15.mat
DTLZ,IVFSPEA2,DTLZ5,16,M2,D11,0.0018884621938290267,IVFSPEA2_DTLZ5_M2_D11_16.mat
DTLZ,IVFSPEA2,DTLZ5,17,M2,D11,0.001917956375806728,IVFSPEA2_DTLZ5_M2_D11_17.mat
DTLZ,IVFSPEA2,DTLZ5,18,M2,D11,0.0018101329910890623,IVFSPEA2_DTLZ5_M2_D11_18.mat
DTLZ,IVFSPEA2,DTLZ5,19,M2,D11,0.0018628477794861687,IVFSPEA2_DTLZ5_M2_D11_19.mat
DTLZ,IVFSPEA2,DTLZ5,20,M2,D11,0.001900828741243729,IVFSPEA2_DTLZ5_M2_D11_20.mat
DTLZ,IVFSPEA2,DTLZ5,21,M2,D11,0.0018920194313626628,IVFSPEA2_DTLZ5_M2_D11_21.mat
DTLZ,IVFSPEA2,DTLZ5,22,M2,D11,0.0018430638469718445,IVFSPEA2_DTLZ5_M2_D11_22.mat
DTLZ,IVFSPEA2,DTLZ5,23,M2,D11,0.0018660547723400437,IVFSPEA2_DTLZ5_M2_D11_23.mat
DTLZ,IVFSPEA2,DTLZ5,24,M2,D11,0.0018989702781095573,IVFSPEA2_DTLZ5_M2_D11_24.mat
DTLZ,IVFSPEA2,DTLZ5,25,M2,D11,0.001872669853370428,IVFSPEA2_DTLZ5_M2_D11_25.mat
DTLZ,IVFSPEA2,DTLZ5,26,M2,D11,0.0019356959164515428,IVFSPEA2_DTLZ5_M2_D11_26.mat
DTLZ,IVFSPEA2,DTLZ5,27,M2,D11,0.0018936979588963173,IVFSPEA2_DTLZ5_M2_D11_27.mat
DTLZ,IVFSPEA2,DTLZ5,28,M2,D11,0.0018524415905686424,IVFSPEA2_DTLZ5_M2_D11_28.mat
DTLZ,IVFSPEA2,DTLZ5,29,M2,D11,0.0020214491749016017,IVFSPEA2_DTLZ5_M2_D11_29.mat
DTLZ,IVFSPEA2,DTLZ5,30,M2,D11,0.0018628594715920574,IVFSPEA2_DTLZ5_M2_D11_30.mat
DTLZ,IVFSPEA2,DTLZ5,31,M2,D11,0.001923568124258823,IVFSPEA2_DTLZ5_M2_D11_31.mat
DTLZ,IVFSPEA2,DTLZ5,32,M2,D11,0.001819036225629547,IVFSPEA2_DTLZ5_M2_D11_32.mat
DTLZ,IVFSPEA2,DTLZ5,33,M2,D11,0.0018995256207777651,IVFSPEA2_DTLZ5_M2_D11_33.mat
DTLZ,IVFSPEA2,DTLZ5,34,M2,D11,0.0018214719802714398,IVFSPEA2_DTLZ5_M2_D11_34.mat
DTLZ,IVFSPEA2,DTLZ5,35,M2,D11,0.0018179281160678347,IVFSPEA2_DTLZ5_M2_D11_35.mat
DTLZ,IVFSPEA2,DTLZ5,36,M2,D11,0.0018885236824127234,IVFSPEA2_DTLZ5_M2_D11_36.mat
DTLZ,IVFSPEA2,DTLZ5,37,M2,D11,0.001780589494652647,IVFSPEA2_DTLZ5_M2_D11_37.mat
DTLZ,IVFSPEA2,DTLZ5,38,M2,D11,0.0019828186135673873,IVFSPEA2_DTLZ5_M2_D11_38.mat
DTLZ,IVFSPEA2,DTLZ5,39,M2,D11,0.0018687566466585367,IVFSPEA2_DTLZ5_M2_D11_39.mat
DTLZ,IVFSPEA2,DTLZ5,40,M2,D11,0.0019399768932690886,IVFSPEA2_DTLZ5_M2_D11_40.mat
DTLZ,IVFSPEA2,DTLZ5,41,M2,D11,0.001848869186007818,IVFSPEA2_DTLZ5_M2_D11_41.mat
DTLZ,IVFSPEA2,DTLZ5,42,M2,D11,0.0017829660280575857,IVFSPEA2_DTLZ5_M2_D11_42.mat
DTLZ,IVFSPEA2,DTLZ5,43,M2,D11,0.0019241841567755877,IVFSPEA2_DTLZ5_M2_D11_43.mat
DTLZ,IVFSPEA2,DTLZ5,44,M2,D11,0.001831790550208973,IVFSPEA2_DTLZ5_M2_D11_44.mat
DTLZ,IVFSPEA2,DTLZ5,45,M2,D11,0.0019066023835700677,IVFSPEA2_DTLZ5_M2_D11_45.mat
DTLZ,IVFSPEA2,DTLZ5,46,M2,D11,0.001831271397100804,IVFSPEA2_DTLZ5_M2_D11_46.mat
DTLZ,IVFSPEA2,DTLZ5,47,M2,D11,0.0019118616851367654,IVFSPEA2_DTLZ5_M2_D11_47.mat
DTLZ,IVFSPEA2,DTLZ5,48,M2,D11,0.0018520920900874603,IVFSPEA2_DTLZ5_M2_D11_48.mat
DTLZ,IVFSPEA2,DTLZ5,49,M2,D11,0.0018944368364771436,IVFSPEA2_DTLZ5_M2_D11_49.mat
DTLZ,IVFSPEA2,DTLZ5,50,M2,D11,0.001861363666861671,IVFSPEA2_DTLZ5_M2_D11_50.mat
DTLZ,IVFSPEA2,DTLZ5,51,M2,D11,0.001913846315368927,IVFSPEA2_DTLZ5_M2_D11_51.mat
DTLZ,IVFSPEA2,DTLZ5,52,M2,D11,0.0017979871871339323,IVFSPEA2_DTLZ5_M2_D11_52.mat
DTLZ,IVFSPEA2,DTLZ5,53,M2,D11,0.0018750182991967808,IVFSPEA2_DTLZ5_M2_D11_53.mat
DTLZ,IVFSPEA2,DTLZ5,54,M2,D11,0.001884435099409808,IVFSPEA2_DTLZ5_M2_D11_54.mat
DTLZ,IVFSPEA2,DTLZ5,55,M2,D11,0.0019155941448506155,IVFSPEA2_DTLZ5_M2_D11_55.mat
DTLZ,IVFSPEA2,DTLZ5,56,M2,D11,0.0018577842023228017,IVFSPEA2_DTLZ5_M2_D11_56.mat
DTLZ,IVFSPEA2,DTLZ5,57,M2,D11,0.0018714356444933333,IVFSPEA2_DTLZ5_M2_D11_57.mat
DTLZ,IVFSPEA2,DTLZ5,58,M2,D11,0.0018331095303681672,IVFSPEA2_DTLZ5_M2_D11_58.mat
DTLZ,IVFSPEA2,DTLZ5,59,M2,D11,0.0019397385384096973,IVFSPEA2_DTLZ5_M2_D11_59.mat
DTLZ,IVFSPEA2,DTLZ5,60,M2,D11,0.001835035049682529,IVFSPEA2_DTLZ5_M2_D11_60.mat
DTLZ,IVFSPEA2,DTLZ6,1,M2,D11,0.0017465191842986711,IVFSPEA2_DTLZ6_M2_D11_1.mat
DTLZ,IVFSPEA2,DTLZ6,2,M2,D11,0.0017457786382669006,IVFSPEA2_DTLZ6_M2_D11_2.mat
DTLZ,IVFSPEA2,DTLZ6,3,M2,D11,0.0017510802515365474,IVFSPEA2_DTLZ6_M2_D11_3.mat
DTLZ,IVFSPEA2,DTLZ6,4,M2,D11,0.0017330424087867574,IVFSPEA2_DTLZ6_M2_D11_4.mat
DTLZ,IVFSPEA2,DTLZ6,5,M2,D11,0.0017871356099904208,IVFSPEA2_DTLZ6_M2_D11_5.mat
DTLZ,IVFSPEA2,DTLZ6,6,M2,D11,0.0017213994117001707,IVFSPEA2_DTLZ6_M2_D11_6.mat
DTLZ,IVFSPEA2,DTLZ6,7,M2,D11,0.001725267760174106,IVFSPEA2_DTLZ6_M2_D11_7.mat
DTLZ,IVFSPEA2,DTLZ6,8,M2,D11,0.001730552107141914,IVFSPEA2_DTLZ6_M2_D11_8.mat
DTLZ,IVFSPEA2,DTLZ6,9,M2,D11,0.0017463144370538778,IVFSPEA2_DTLZ6_M2_D11_9.mat
DTLZ,IVFSPEA2,DTLZ6,10,M2,D11,0.001746609394235167,IVFSPEA2_DTLZ6_M2_D11_10.mat
DTLZ,IVFSPEA2,DTLZ6,11,M2,D11,0.001735973103105166,IVFSPEA2_DTLZ6_M2_D11_11.mat
DTLZ,IVFSPEA2,DTLZ6,12,M2,D11,0.0017534039237294746,IVFSPEA2_DTLZ6_M2_D11_12.mat
DTLZ,IVFSPEA2,DTLZ6,13,M2,D11,0.001746561309335264,IVFSPEA2_DTLZ6_M2_D11_13.mat
DTLZ,IVFSPEA2,DTLZ6,14,M2,D11,0.001762923965784828,IVFSPEA2_DTLZ6_M2_D11_14.mat
DTLZ,IVFSPEA2,DTLZ6,15,M2,D11,0.0017344077890389905,IVFSPEA2_DTLZ6_M2_D11_15.mat
DTLZ,IVFSPEA2,DTLZ6,16,M2,D11,0.0017653006173484168,IVFSPEA2_DTLZ6_M2_D11_16.mat
DTLZ,IVFSPEA2,DTLZ6,17,M2,D11,0.0017430814293107194,IVFSPEA2_DTLZ6_M2_D11_17.mat
DTLZ,IVFSPEA2,DTLZ6,18,M2,D11,0.0017724676196831694,IVFSPEA2_DTLZ6_M2_D11_18.mat
DTLZ,IVFSPEA2,DTLZ6,19,M2,D11,0.0017601566146112034,IVFSPEA2_DTLZ6_M2_D11_19.mat
DTLZ,IVFSPEA2,DTLZ6,20,M2,D11,0.0017471889735126114,IVFSPEA2_DTLZ6_M2_D11_20.mat
DTLZ,IVFSPEA2,DTLZ6,21,M2,D11,0.0017674867481065842,IVFSPEA2_DTLZ6_M2_D11_21.mat
DTLZ,IVFSPEA2,DTLZ6,22,M2,D11,0.001745060267839909,IVFSPEA2_DTLZ6_M2_D11_22.mat
DTLZ,IVFSPEA2,DTLZ6,23,M2,D11,0.0017583170328236612,IVFSPEA2_DTLZ6_M2_D11_23.mat
DTLZ,IVFSPEA2,DTLZ6,24,M2,D11,0.0017350774878179614,IVFSPEA2_DTLZ6_M2_D11_24.mat
DTLZ,IVFSPEA2,DTLZ6,25,M2,D11,0.0017514766314509636,IVFSPEA2_DTLZ6_M2_D11_25.mat
DTLZ,IVFSPEA2,DTLZ6,26,M2,D11,0.0017503556515973905,IVFSPEA2_DTLZ6_M2_D11_26.mat
DTLZ,IVFSPEA2,DTLZ6,27,M2,D11,0.0017506039553247365,IVFSPEA2_DTLZ6_M2_D11_27.mat
DTLZ,IVFSPEA2,DTLZ6,28,M2,D11,0.0017659283897532244,IVFSPEA2_DTLZ6_M2_D11_28.mat
DTLZ,IVFSPEA2,DTLZ6,29,M2,D11,0.0017456995735902763,IVFSPEA2_DTLZ6_M2_D11_29.mat
DTLZ,IVFSPEA2,DTLZ6,30,M2,D11,0.0017626024903898958,IVFSPEA2_DTLZ6_M2_D11_30.mat
DTLZ,IVFSPEA2,DTLZ6,31,M2,D11,0.0017569441108116536,IVFSPEA2_DTLZ6_M2_D11_31.mat
DTLZ,IVFSPEA2,DTLZ6,32,M2,D11,0.0017458301050668414,IVFSPEA2_DTLZ6_M2_D11_32.mat
DTLZ,IVFSPEA2,DTLZ6,33,M2,D11,0.0017517393685458902,IVFSPEA2_DTLZ6_M2_D11_33.mat
DTLZ,IVFSPEA2,DTLZ6,34,M2,D11,0.0017199982260598322,IVFSPEA2_DTLZ6_M2_D11_34.mat
DTLZ,IVFSPEA2,DTLZ6,35,M2,D11,0.0017534128357340932,IVFSPEA2_DTLZ6_M2_D11_35.mat
DTLZ,IVFSPEA2,DTLZ6,36,M2,D11,0.00173279140144936,IVFSPEA2_DTLZ6_M2_D11_36.mat
DTLZ,IVFSPEA2,DTLZ6,37,M2,D11,0.0017160549722677438,IVFSPEA2_DTLZ6_M2_D11_37.mat
DTLZ,IVFSPEA2,DTLZ6,38,M2,D11,0.0017523929621773003,IVFSPEA2_DTLZ6_M2_D11_38.mat
DTLZ,IVFSPEA2,DTLZ6,39,M2,D11,0.0017258329231928642,IVFSPEA2_DTLZ6_M2_D11_39.mat
DTLZ,IVFSPEA2,DTLZ6,40,M2,D11,0.001760730008884843,IVFSPEA2_DTLZ6_M2_D11_40.mat
DTLZ,IVFSPEA2,DTLZ6,41,M2,D11,0.0017383987343059018,IVFSPEA2_DTLZ6_M2_D11_41.mat
DTLZ,IVFSPEA2,DTLZ6,42,M2,D11,0.0017652615251080935,IVFSPEA2_DTLZ6_M2_D11_42.mat
DTLZ,IVFSPEA2,DTLZ6,43,M2,D11,0.0017485104725184527,IVFSPEA2_DTLZ6_M2_D11_43.mat
DTLZ,IVFSPEA2,DTLZ6,44,M2,D11,0.0017269163925094397,IVFSPEA2_DTLZ6_M2_D11_44.mat
DTLZ,IVFSPEA2,DTLZ6,45,M2,D11,0.0017578803525619179,IVFSPEA2_DTLZ6_M2_D11_45.mat
DTLZ,IVFSPEA2,DTLZ6,46,M2,D11,0.0017811678435812677,IVFSPEA2_DTLZ6_M2_D11_46.mat
DTLZ,IVFSPEA2,DTLZ6,47,M2,D11,0.0017184645252342453,IVFSPEA2_DTLZ6_M2_D11_47.mat
DTLZ,IVFSPEA2,DTLZ6,48,M2,D11,0.0017421423810949045,IVFSPEA2_DTLZ6_M2_D11_48.mat
DTLZ,IVFSPEA2,DTLZ6,49,M2,D11,0.0017336674896499399,IVFSPEA2_DTLZ6_M2_D11_49.mat
DTLZ,IVFSPEA2,DTLZ6,50,M2,D11,0.0017320699100089052,IVFSPEA2_DTLZ6_M2_D11_50.mat
DTLZ,IVFSPEA2,DTLZ6,51,M2,D11,0.0017351218841852223,IVFSPEA2_DTLZ6_M2_D11_51.mat
DTLZ,IVFSPEA2,DTLZ6,52,M2,D11,0.0017400464134745082,IVFSPEA2_DTLZ6_M2_D11_52.mat
DTLZ,IVFSPEA2,DTLZ6,53,M2,D11,0.0017368780548095053,IVFSPEA2_DTLZ6_M2_D11_53.mat
DTLZ,IVFSPEA2,DTLZ6,54,M2,D11,0.0017631348182468277,IVFSPEA2_DTLZ6_M2_D11_54.mat
DTLZ,IVFSPEA2,DTLZ6,55,M2,D11,0.0017613919239506818,IVFSPEA2_DTLZ6_M2_D11_55.mat
DTLZ,IVFSPEA2,DTLZ6,56,M2,D11,0.0017438410124650337,IVFSPEA2_DTLZ6_M2_D11_56.mat
DTLZ,IVFSPEA2,DTLZ6,57,M2,D11,0.0017466117302175346,IVFSPEA2_DTLZ6_M2_D11_57.mat
DTLZ,IVFSPEA2,DTLZ6,58,M2,D11,0.0017577166224209237,IVFSPEA2_DTLZ6_M2_D11_58.mat
DTLZ,IVFSPEA2,DTLZ6,59,M2,D11,0.0017484113459303703,IVFSPEA2_DTLZ6_M2_D11_59.mat
DTLZ,IVFSPEA2,DTLZ6,60,M2,D11,0.0017411097063011578,IVFSPEA2_DTLZ6_M2_D11_60.mat
DTLZ,IVFSPEA2,DTLZ7,1,M2,D21,0.0023468442020677166,IVFSPEA2_DTLZ7_M2_D21_1.mat
DTLZ,IVFSPEA2,DTLZ7,2,M2,D21,0.0023299510642711065,IVFSPEA2_DTLZ7_M2_D21_2.mat
DTLZ,IVFSPEA2,DTLZ7,3,M2,D21,0.0022666798703495574,IVFSPEA2_DTLZ7_M2_D21_3.mat
DTLZ,IVFSPEA2,DTLZ7,4,M2,D21,0.002411880785779046,IVFSPEA2_DTLZ7_M2_D21_4.mat
DTLZ,IVFSPEA2,DTLZ7,5,M2,D21,0.0022912152214888096,IVFSPEA2_DTLZ7_M2_D21_5.mat
DTLZ,IVFSPEA2,DTLZ7,6,M2,D21,0.002421316048605992,IVFSPEA2_DTLZ7_M2_D21_6.mat
DTLZ,IVFSPEA2,DTLZ7,7,M2,D21,0.002341435650778564,IVFSPEA2_DTLZ7_M2_D21_7.mat
DTLZ,IVFSPEA2,DTLZ7,8,M2,D21,0.002312971765448393,IVFSPEA2_DTLZ7_M2_D21_8.mat
DTLZ,IVFSPEA2,DTLZ7,9,M2,D21,0.0024283398278871827,IVFSPEA2_DTLZ7_M2_D21_9.mat
DTLZ,IVFSPEA2,DTLZ7,10,M2,D21,0.002423953964742727,IVFSPEA2_DTLZ7_M2_D21_10.mat
DTLZ,IVFSPEA2,DTLZ7,11,M2,D21,0.002369286893043546,IVFSPEA2_DTLZ7_M2_D21_11.mat
DTLZ,IVFSPEA2,DTLZ7,12,M2,D21,0.0023652671938593456,IVFSPEA2_DTLZ7_M2_D21_12.mat
DTLZ,IVFSPEA2,DTLZ7,13,M2,D21,0.002457413294885898,IVFSPEA2_DTLZ7_M2_D21_13.mat
DTLZ,IVFSPEA2,DTLZ7,14,M2,D21,0.0024184135531797814,IVFSPEA2_DTLZ7_M2_D21_14.mat
DTLZ,IVFSPEA2,DTLZ7,15,M2,D21,0.002386047135836679,IVFSPEA2_DTLZ7_M2_D21_15.mat
DTLZ,IVFSPEA2,DTLZ7,16,M2,D21,0.0023896982557768147,IVFSPEA2_DTLZ7_M2_D21_16.mat
DTLZ,IVFSPEA2,DTLZ7,17,M2,D21,0.0023485813869335913,IVFSPEA2_DTLZ7_M2_D21_17.mat
DTLZ,IVFSPEA2,DTLZ7,18,M2,D21,0.002366040527212466,IVFSPEA2_DTLZ7_M2_D21_18.mat
DTLZ,IVFSPEA2,DTLZ7,19,M2,D21,0.0024083545051077886,IVFSPEA2_DTLZ7_M2_D21_19.mat
DTLZ,IVFSPEA2,DTLZ7,20,M2,D21,0.0023115633475258362,IVFSPEA2_DTLZ7_M2_D21_20.mat
DTLZ,IVFSPEA2,DTLZ7,21,M2,D21,0.0023980270105968416,IVFSPEA2_DTLZ7_M2_D21_21.mat
DTLZ,IVFSPEA2,DTLZ7,22,M2,D21,0.002398827711510641,IVFSPEA2_DTLZ7_M2_D21_22.mat
DTLZ,IVFSPEA2,DTLZ7,23,M2,D21,0.0023524588751379734,IVFSPEA2_DTLZ7_M2_D21_23.mat
DTLZ,IVFSPEA2,DTLZ7,24,M2,D21,0.0023089689203630135,IVFSPEA2_DTLZ7_M2_D21_24.mat
DTLZ,IVFSPEA2,DTLZ7,25,M2,D21,0.0023621650334791633,IVFSPEA2_DTLZ7_M2_D21_25.mat
DTLZ,IVFSPEA2,DTLZ7,26,M2,D21,0.002439780475282452,IVFSPEA2_DTLZ7_M2_D21_26.mat
DTLZ,IVFSPEA2,DTLZ7,27,M2,D21,0.00237886793202347,IVFSPEA2_DTLZ7_M2_D21_27.mat
DTLZ,IVFSPEA2,DTLZ7,28,M2,D21,0.0023407631244335646,IVFSPEA2_DTLZ7_M2_D21_28.mat
DTLZ,IVFSPEA2,DTLZ7,29,M2,D21,0.002388376160019362,IVFSPEA2_DTLZ7_M2_D21_29.mat
DTLZ,IVFSPEA2,DTLZ7,30,M2,D21,0.0023745337021694383,IVFSPEA2_DTLZ7_M2_D21_30.mat
DTLZ,IVFSPEA2,DTLZ7,31,M2,D21,0.0024358216156599695,IVFSPEA2_DTLZ7_M2_D21_31.mat
DTLZ,IVFSPEA2,DTLZ7,32,M2,D21,0.3609285403654326,IVFSPEA2_DTLZ7_M2_D21_32.mat
DTLZ,IVFSPEA2,DTLZ7,33,M2,D21,0.0025359936483177236,IVFSPEA2_DTLZ7_M2_D21_33.mat
DTLZ,IVFSPEA2,DTLZ7,34,M2,D21,0.0024268210904569705,IVFSPEA2_DTLZ7_M2_D21_34.mat
DTLZ,IVFSPEA2,DTLZ7,35,M2,D21,0.0023805678640874766,IVFSPEA2_DTLZ7_M2_D21_35.mat
DTLZ,IVFSPEA2,DTLZ7,36,M2,D21,0.0022294363223842686,IVFSPEA2_DTLZ7_M2_D21_36.mat
DTLZ,IVFSPEA2,DTLZ7,37,M2,D21,0.0023485670584792594,IVFSPEA2_DTLZ7_M2_D21_37.mat
DTLZ,IVFSPEA2,DTLZ7,38,M2,D21,0.00263853525637999,IVFSPEA2_DTLZ7_M2_D21_38.mat
DTLZ,IVFSPEA2,DTLZ7,39,M2,D21,0.0024504178431693797,IVFSPEA2_DTLZ7_M2_D21_39.mat
DTLZ,IVFSPEA2,DTLZ7,40,M2,D21,0.0022180625697674587,IVFSPEA2_DTLZ7_M2_D21_40.mat
DTLZ,IVFSPEA2,DTLZ7,41,M2,D21,0.002500156945649766,IVFSPEA2_DTLZ7_M2_D21_41.mat
DTLZ,IVFSPEA2,DTLZ7,42,M2,D21,0.0024168566072641185,IVFSPEA2_DTLZ7_M2_D21_42.mat
DTLZ,IVFSPEA2,DTLZ7,43,M2,D21,0.0024086134367479906,IVFSPEA2_DTLZ7_M2_D21_43.mat
DTLZ,IVFSPEA2,DTLZ7,44,M2,D21,0.0024286267519204926,IVFSPEA2_DTLZ7_M2_D21_44.mat
DTLZ,IVFSPEA2,DTLZ7,45,M2,D21,0.0023407487033700668,IVFSPEA2_DTLZ7_M2_D21_45.mat
DTLZ,IVFSPEA2,DTLZ7,46,M2,D21,0.002367680842770143,IVFSPEA2_DTLZ7_M2_D21_46.mat
DTLZ,IVFSPEA2,DTLZ7,47,M2,D21,0.002271271449556415,IVFSPEA2_DTLZ7_M2_D21_47.mat
DTLZ,IVFSPEA2,DTLZ7,48,M2,D21,0.002440927601055716,IVFSPEA2_DTLZ7_M2_D21_48.mat
DTLZ,IVFSPEA2,DTLZ7,49,M2,D21,0.0023369191022697983,IVFSPEA2_DTLZ7_M2_D21_49.mat
DTLZ,IVFSPEA2,DTLZ7,50,M2,D21,0.002557682994404625,IVFSPEA2_DTLZ7_M2_D21_50.mat
DTLZ,IVFSPEA2,DTLZ7,51,M2,D21,0.0023218740988181926,IVFSPEA2_DTLZ7_M2_D21_51.mat
DTLZ,IVFSPEA2,DTLZ7,52,M2,D21,0.0022867750814820585,IVFSPEA2_DTLZ7_M2_D21_52.mat
DTLZ,IVFSPEA2,DTLZ7,53,M2,D21,0.0023858884741724843,IVFSPEA2_DTLZ7_M2_D21_53.mat
DTLZ,IVFSPEA2,DTLZ7,54,M2,D21,0.002417352414063168,IVFSPEA2_DTLZ7_M2_D21_54.mat
DTLZ,IVFSPEA2,DTLZ7,55,M2,D21,0.0023481233284633786,IVFSPEA2_DTLZ7_M2_D21_55.mat
