Grupo,Algoritmo,Problema,Run,M,D,runtime,arquivo_original
WFG,IVFSPEA2,WFG4,54,M3,D12,27.927975999999983,IVFSPEA2_WFG4_M3_D12_54.mat
WFG,IVFSPEA2,WFG4,55,M3,D12,27.81353299999999,IVFSPEA2_WFG4_M3_D12_55.mat
WFG,IVFSPEA2,WFG4,55,M2,D11,11.031844000000014,IVFSPEA2_WFG4_M2_D11_55.mat
WFG,IVFSPEA2,WFG4,56,M3,D12,27.950781000000017,IVFSPEA2_WFG4_M3_D12_56.mat
WFG,IVFSPEA2,WFG4,56,M2,D11,11.302155999999995,IVFSPEA2_WFG4_M2_D11_56.mat
WFG,IVFSPEA2,WFG4,57,M2,D11,11.083610000000016,IVFSPEA2_WFG4_M2_D11_57.mat
WFG,IVFSPEA2,WFG4,57,M3,D12,28.054691000000027,IVFSPEA2_WFG4_M3_D12_57.mat
WFG,IVFSPEA2,WFG4,58,M2,D11,10.847993999999991,IVFSPEA2_WFG4_M2_D11_58.mat
WFG,IVFSPEA2,WFG4,58,M3,D12,28.28652600000003,IVFSPEA2_WFG4_M3_D12_58.mat
WFG,IVFSPEA2,WFG4,59,M3,D12,29.412644000000018,IVFSPEA2_WFG4_M3_D12_59.mat
WFG,IVFSPEA2,WFG4,59,M2,D11,11.084506,IVFSPEA2_WFG4_M2_D11_59.mat
WFG,IVFSPEA2,WFG4,60,M2,D11,10.69523499999999,IVFSPEA2_WFG4_M2_D11_60.mat
WFG,IVFSPEA2,WFG4,60,M3,D12,30.111322000000012,IVFSPEA2_WFG4_M3_D12_60.mat
WFG,IVFSPEA2,WFG5,1,M3,D12,32.931040000000024,IVFSPEA2_WFG5_M3_D12_1.mat
WFG,IVFSPEA2,WFG5,1,M2,D11,18.351769999999995,IVFSPEA2_WFG5_M2_D11_1.mat
WFG,IVFSPEA2,WFG5,2,M3,D12,32.94925800000004,IVFSPEA2_WFG5_M3_D12_2.mat
WFG,IVFSPEA2,WFG5,2,M2,D11,18.528761,IVFSPEA2_WFG5_M2_D11_2.mat
WFG,IVFSPEA2,WFG5,3,M2,D11,19.205292999999998,IVFSPEA2_WFG5_M2_D11_3.mat
WFG,IVFSPEA2,WFG5,3,M3,D12,33.25322500000001,IVFSPEA2_WFG5_M3_D12_3.mat
WFG,IVFSPEA2,WFG5,4,M2,D11,18.943461999999997,IVFSPEA2_WFG5_M2_D11_4.mat
WFG,IVFSPEA2,WFG5,4,M3,D12,32.44558,IVFSPEA2_WFG5_M3_D12_4.mat
WFG,IVFSPEA2,WFG5,5,M3,D12,32.09870200000002,IVFSPEA2_WFG5_M3_D12_5.mat
WFG,IVFSPEA2,WFG5,5,M2,D11,18.59204699999999,IVFSPEA2_WFG5_M2_D11_5.mat
WFG,IVFSPEA2,WFG5,6,M3,D12,32.683042999999984,IVFSPEA2_WFG5_M3_D12_6.mat
WFG,IVFSPEA2,WFG5,6,M2,D11,19.044075000000028,IVFSPEA2_WFG5_M2_D11_6.mat
WFG,IVFSPEA2,WFG5,7,M2,D11,18.691937000000053,IVFSPEA2_WFG5_M2_D11_7.mat
WFG,IVFSPEA2,WFG5,7,M3,D12,32.520811999999985,IVFSPEA2_WFG5_M3_D12_7.mat
WFG,IVFSPEA2,WFG5,8,M3,D12,32.43161600000002,IVFSPEA2_WFG5_M3_D12_8.mat
WFG,IVFSPEA2,WFG5,8,M2,D11,17.50853000000001,IVFSPEA2_WFG5_M2_D11_8.mat
WFG,IVFSPEA2,WFG5,9,M3,D12,31.509220000000017,IVFSPEA2_WFG5_M3_D12_9.mat
WFG,IVFSPEA2,WFG5,9,M2,D11,19.042145999999992,IVFSPEA2_WFG5_M2_D11_9.mat
WFG,IVFSPEA2,WFG5,10,M2,D11,18.70768599999998,IVFSPEA2_WFG5_M2_D11_10.mat
WFG,IVFSPEA2,WFG5,10,M3,D12,32.75621400000001,IVFSPEA2_WFG5_M3_D12_10.mat
WFG,IVFSPEA2,WFG5,11,M2,D11,17.10487399999997,IVFSPEA2_WFG5_M2_D11_11.mat
WFG,IVFSPEA2,WFG5,11,M3,D12,32.226699999999994,IVFSPEA2_WFG5_M3_D12_11.mat
WFG,IVFSPEA2,WFG5,12,M3,D12,32.209362000000006,IVFSPEA2_WFG5_M3_D12_12.mat
WFG,IVFSPEA2,WFG5,12,M2,D11,18.19728900000004,IVFSPEA2_WFG5_M2_D11_12.mat
WFG,IVFSPEA2,WFG5,13,M2,D11,18.402503999999976,IVFSPEA2_WFG5_M2_D11_13.mat
WFG,IVFSPEA2,WFG5,13,M3,D12,31.341562000000014,IVFSPEA2_WFG5_M3_D12_13.mat
WFG,IVFSPEA2,WFG5,14,M3,D12,32.23504300000004,IVFSPEA2_WFG5_M3_D12_14.mat
WFG,IVFSPEA2,WFG5,14,M2,D11,18.813193,IVFSPEA2_WFG5_M2_D11_14.mat
WFG,IVFSPEA2,WFG5,15,M2,D11,17.87842899999999,IVFSPEA2_WFG5_M2_D11_15.mat
WFG,IVFSPEA2,WFG5,15,M3,D12,31.926638000000004,IVFSPEA2_WFG5_M3_D12_15.mat
WFG,IVFSPEA2,WFG5,16,M2,D11,17.79410300000002,IVFSPEA2_WFG5_M2_D11_16.mat
WFG,IVFSPEA2,WFG5,16,M3,D12,31.721136999999985,IVFSPEA2_WFG5_M3_D12_16.mat
WFG,IVFSPEA2,WFG5,17,M2,D11,16.669472999999982,IVFSPEA2_WFG5_M2_D11_17.mat
WFG,IVFSPEA2,WFG5,17,M3,D12,32.023202999999995,IVFSPEA2_WFG5_M3_D12_17.mat
WFG,IVFSPEA2,WFG5,18,M3,D12,32.02084800000001,IVFSPEA2_WFG5_M3_D12_18.mat
WFG,IVFSPEA2,WFG5,18,M2,D11,18.88870400000002,IVFSPEA2_WFG5_M2_D11_18.mat
WFG,IVFSPEA2,WFG5,19,M3,D12,31.47791099999997,IVFSPEA2_WFG5_M3_D12_19.mat
WFG,IVFSPEA2,WFG5,19,M2,D11,17.774702999999967,IVFSPEA2_WFG5_M2_D11_19.mat
WFG,IVFSPEA2,WFG5,20,M3,D12,32.24502299999999,IVFSPEA2_WFG5_M3_D12_20.mat
WFG,IVFSPEA2,WFG5,20,M2,D11,18.158799000000013,IVFSPEA2_WFG5_M2_D11_20.mat
WFG,IVFSPEA2,WFG5,21,M3,D12,31.518205000000016,IVFSPEA2_WFG5_M3_D12_21.mat
WFG,IVFSPEA2,WFG5,21,M2,D11,17.756657999999998,IVFSPEA2_WFG5_M2_D11_21.mat
WFG,IVFSPEA2,WFG5,22,M2,D11,18.818261999999983,IVFSPEA2_WFG5_M2_D11_22.mat
WFG,IVFSPEA2,WFG5,22,M3,D12,31.683894000000006,IVFSPEA2_WFG5_M3_D12_22.mat
WFG,IVFSPEA2,WFG5,23,M2,D11,18.237256999999996,IVFSPEA2_WFG5_M2_D11_23.mat
WFG,IVFSPEA2,WFG5,23,M3,D12,31.54170800000001,IVFSPEA2_WFG5_M3_D12_23.mat
WFG,IVFSPEA2,WFG5,24,M3,D12,31.815346000000012,IVFSPEA2_WFG5_M3_D12_24.mat
WFG,IVFSPEA2,WFG5,24,M2,D11,18.903410000000033,IVFSPEA2_WFG5_M2_D11_24.mat
WFG,IVFSPEA2,WFG5,25,M2,D11,17.69797399999998,IVFSPEA2_WFG5_M2_D11_25.mat
WFG,IVFSPEA2,WFG5,25,M3,D12,31.609370000000002,IVFSPEA2_WFG5_M3_D12_25.mat
WFG,IVFSPEA2,WFG5,26,M2,D11,18.048489000000025,IVFSPEA2_WFG5_M2_D11_26.mat
WFG,IVFSPEA2,WFG5,26,M3,D12,32.122261,IVFSPEA2_WFG5_M3_D12_26.mat
WFG,IVFSPEA2,WFG5,27,M2,D11,17.455913999999996,IVFSPEA2_WFG5_M2_D11_27.mat
WFG,IVFSPEA2,WFG5,27,M3,D12,32.297481,IVFSPEA2_WFG5_M3_D12_27.mat
WFG,IVFSPEA2,WFG5,28,M3,D12,31.682647000000042,IVFSPEA2_WFG5_M3_D12_28.mat
WFG,IVFSPEA2,WFG5,28,M2,D11,18.42908500000001,IVFSPEA2_WFG5_M2_D11_28.mat
WFG,IVFSPEA2,WFG5,29,M2,D11,17.571188000000014,IVFSPEA2_WFG5_M2_D11_29.mat
WFG,IVFSPEA2,WFG5,29,M3,D12,32.003820999999974,IVFSPEA2_WFG5_M3_D12_29.mat
WFG,IVFSPEA2,WFG5,30,M3,D12,31.76421100000001,IVFSPEA2_WFG5_M3_D12_30.mat
WFG,IVFSPEA2,WFG5,30,M2,D11,18.300548000000003,IVFSPEA2_WFG5_M2_D11_30.mat
WFG,IVFSPEA2,WFG5,31,M2,D11,17.61600500000001,IVFSPEA2_WFG5_M2_D11_31.mat
WFG,IVFSPEA2,WFG5,31,M3,D12,30.27294899999999,IVFSPEA2_WFG5_M3_D12_31.mat
WFG,IVFSPEA2,WFG5,32,M3,D12,31.013670000000012,IVFSPEA2_WFG5_M3_D12_32.mat
WFG,IVFSPEA2,WFG5,32,M2,D11,19.350853999999995,IVFSPEA2_WFG5_M2_D11_32.mat
WFG,IVFSPEA2,WFG5,33,M3,D12,30.70780600000001,IVFSPEA2_WFG5_M3_D12_33.mat
WFG,IVFSPEA2,WFG5,33,M2,D11,18.682839999999963,IVFSPEA2_WFG5_M2_D11_33.mat
WFG,IVFSPEA2,WFG5,34,M2,D11,19.07479199999998,IVFSPEA2_WFG5_M2_D11_34.mat
WFG,IVFSPEA2,WFG5,34,M3,D12,31.922067000000073,IVFSPEA2_WFG5_M3_D12_34.mat
WFG,IVFSPEA2,WFG5,35,M2,D11,17.67298599999999,IVFSPEA2_WFG5_M2_D11_35.mat
WFG,IVFSPEA2,WFG5,35,M3,D12,31.047500000000003,IVFSPEA2_WFG5_M3_D12_35.mat
WFG,IVFSPEA2,WFG5,36,M2,D11,18.189213000000013,IVFSPEA2_WFG5_M2_D11_36.mat
WFG,IVFSPEA2,WFG5,36,M3,D12,30.840852,IVFSPEA2_WFG5_M3_D12_36.mat
WFG,IVFSPEA2,WFG5,37,M3,D12,30.552895999999986,IVFSPEA2_WFG5_M3_D12_37.mat
WFG,IVFSPEA2,WFG5,37,M2,D11,18.759836,IVFSPEA2_WFG5_M2_D11_37.mat
WFG,IVFSPEA2,WFG5,38,M2,D11,17.712391999999987,IVFSPEA2_WFG5_M2_D11_38.mat
WFG,IVFSPEA2,WFG5,38,M3,D12,30.523579999999978,IVFSPEA2_WFG5_M3_D12_38.mat
WFG,IVFSPEA2,WFG5,39,M3,D12,30.248436999999996,IVFSPEA2_WFG5_M3_D12_39.mat
WFG,IVFSPEA2,WFG5,39,M2,D11,18.118796999999986,IVFSPEA2_WFG5_M2_D11_39.mat
WFG,IVFSPEA2,WFG5,40,M2,D11,17.624476999999985,IVFSPEA2_WFG5_M2_D11_40.mat
WFG,IVFSPEA2,WFG5,40,M3,D12,30.915035000000007,IVFSPEA2_WFG5_M3_D12_40.mat
WFG,IVFSPEA2,WFG5,41,M2,D11,19.186509999999974,IVFSPEA2_WFG5_M2_D11_41.mat
WFG,IVFSPEA2,WFG5,41,M3,D12,30.640203000000017,IVFSPEA2_WFG5_M3_D12_41.mat
WFG,IVFSPEA2,WFG5,42,M2,D11,19.662527,IVFSPEA2_WFG5_M2_D11_42.mat
WFG,IVFSPEA2,WFG5,42,M3,D12,30.859800000000025,IVFSPEA2_WFG5_M3_D12_42.mat
WFG,IVFSPEA2,WFG5,43,M2,D11,18.550845000000006,IVFSPEA2_WFG5_M2_D11_43.mat
WFG,IVFSPEA2,WFG5,43,M3,D12,30.175623000000005,IVFSPEA2_WFG5_M3_D12_43.mat
WFG,IVFSPEA2,WFG5,44,M3,D12,30.692435000000003,IVFSPEA2_WFG5_M3_D12_44.mat
WFG,IVFSPEA2,WFG5,44,M2,D11,18.41293400000001,IVFSPEA2_WFG5_M2_D11_44.mat
WFG,IVFSPEA2,WFG5,45,M2,D11,18.498177000000023,IVFSPEA2_WFG5_M2_D11_45.mat
WFG,IVFSPEA2,WFG5,45,M3,D12,30.798859000000014,IVFSPEA2_WFG5_M3_D12_45.mat
WFG,IVFSPEA2,WFG5,46,M3,D12,30.789019999999994,IVFSPEA2_WFG5_M3_D12_46.mat
WFG,IVFSPEA2,WFG5,46,M2,D11,18.676363999999992,IVFSPEA2_WFG5_M2_D11_46.mat
WFG,IVFSPEA2,WFG5,47,M3,D12,30.95635500000003,IVFSPEA2_WFG5_M3_D12_47.mat
WFG,IVFSPEA2,WFG5,47,M2,D11,18.026743,IVFSPEA2_WFG5_M2_D11_47.mat
WFG,IVFSPEA2,WFG5,48,M3,D12,30.95486800000002,IVFSPEA2_WFG5_M3_D12_48.mat
WFG,IVFSPEA2,WFG5,48,M2,D11,16.929923000000006,IVFSPEA2_WFG5_M2_D11_48.mat
WFG,IVFSPEA2,WFG5,49,M3,D12,30.905524999999976,IVFSPEA2_WFG5_M3_D12_49.mat
WFG,IVFSPEA2,WFG5,49,M2,D11,18.580354000000014,IVFSPEA2_WFG5_M2_D11_49.mat
WFG,IVFSPEA2,WFG5,50,M3,D12,30.82883899999994,IVFSPEA2_WFG5_M3_D12_50.mat
WFG,IVFSPEA2,WFG5,50,M2,D11,18.640466,IVFSPEA2_WFG5_M2_D11_50.mat
WFG,IVFSPEA2,WFG5,51,M2,D11,17.352701999999994,IVFSPEA2_WFG5_M2_D11_51.mat
WFG,IVFSPEA2,WFG5,51,M3,D12,30.010672999999993,IVFSPEA2_WFG5_M3_D12_51.mat
WFG,IVFSPEA2,WFG5,52,M2,D11,17.933034999999975,IVFSPEA2_WFG5_M2_D11_52.mat
WFG,IVFSPEA2,WFG5,52,M3,D12,31.006889999999974,IVFSPEA2_WFG5_M3_D12_52.mat
WFG,IVFSPEA2,WFG5,53,M3,D12,30.814951999999952,IVFSPEA2_WFG5_M3_D12_53.mat
WFG,IVFSPEA2,WFG5,53,M2,D11,18.38988799999998,IVFSPEA2_WFG5_M2_D11_53.mat
WFG,IVFSPEA2,WFG5,54,M2,D11,18.706481000000004,IVFSPEA2_WFG5_M2_D11_54.mat
WFG,IVFSPEA2,WFG5,54,M3,D12,30.947208999999997,IVFSPEA2_WFG5_M3_D12_54.mat
WFG,IVFSPEA2,WFG5,55,M3,D12,30.225474000000006,IVFSPEA2_WFG5_M3_D12_55.mat
WFG,IVFSPEA2,WFG5,55,M2,D11,17.979164999999966,IVFSPEA2_WFG5_M2_D11_55.mat
WFG,IVFSPEA2,WFG5,56,M3,D12,31.460235999999995,IVFSPEA2_WFG5_M3_D12_56.mat
WFG,IVFSPEA2,WFG5,56,M2,D11,18.063642999999985,IVFSPEA2_WFG5_M2_D11_56.mat
WFG,IVFSPEA2,WFG5,57,M3,D12,31.809478999999964,IVFSPEA2_WFG5_M3_D12_57.mat
WFG,IVFSPEA2,WFG5,57,M2,D11,18.000253999999977,IVFSPEA2_WFG5_M2_D11_57.mat
WFG,IVFSPEA2,WFG5,58,M3,D12,31.69770299999999,IVFSPEA2_WFG5_M3_D12_58.mat
WFG,IVFSPEA2,WFG5,58,M2,D11,16.967284999999997,IVFSPEA2_WFG5_M2_D11_58.mat
WFG,IVFSPEA2,WFG5,59,M3,D12,31.311799999999977,IVFSPEA2_WFG5_M3_D12_59.mat
WFG,IVFSPEA2,WFG5,59,M2,D11,17.668925000000012,IVFSPEA2_WFG5_M2_D11_59.mat
WFG,IVFSPEA2,WFG5,60,M2,D11,17.306054000000003,IVFSPEA2_WFG5_M2_D11_60.mat
WFG,IVFSPEA2,WFG5,60,M3,D12,32.69302299999999,IVFSPEA2_WFG5_M3_D12_60.mat
WFG,IVFSPEA2,WFG6,1,M2,D11,11.814673999999991,IVFSPEA2_WFG6_M2_D11_1.mat
WFG,IVFSPEA2,WFG6,1,M3,D12,25.092567000000003,IVFSPEA2_WFG6_M3_D12_1.mat
WFG,IVFSPEA2,WFG6,2,M3,D12,25.828259999999993,IVFSPEA2_WFG6_M3_D12_2.mat
WFG,IVFSPEA2,WFG6,2,M2,D11,10.749158000000005,IVFSPEA2_WFG6_M2_D11_2.mat
WFG,IVFSPEA2,WFG6,3,M2,D11,10.901915000000015,IVFSPEA2_WFG6_M2_D11_3.mat
WFG,IVFSPEA2,WFG6,3,M3,D12,26.008873999999995,IVFSPEA2_WFG6_M3_D12_3.mat
WFG,IVFSPEA2,WFG6,4,M3,D12,25.324208999999996,IVFSPEA2_WFG6_M3_D12_4.mat
WFG,IVFSPEA2,WFG6,4,M2,D11,11.028243000000002,IVFSPEA2_WFG6_M2_D11_4.mat
WFG,IVFSPEA2,WFG6,5,M3,D12,25.606616999999975,IVFSPEA2_WFG6_M3_D12_5.mat
WFG,IVFSPEA2,WFG6,5,M2,D11,10.39108799999999,IVFSPEA2_WFG6_M2_D11_5.mat
WFG,IVFSPEA2,WFG6,6,M2,D11,11.135821999999987,IVFSPEA2_WFG6_M2_D11_6.mat
WFG,IVFSPEA2,WFG6,6,M3,D12,24.356346999999964,IVFSPEA2_WFG6_M3_D12_6.mat
WFG,IVFSPEA2,WFG6,7,M3,D12,24.159375999999966,IVFSPEA2_WFG6_M3_D12_7.mat
WFG,IVFSPEA2,WFG6,7,M2,D11,11.290614000000005,IVFSPEA2_WFG6_M2_D11_7.mat
WFG,IVFSPEA2,WFG6,8,M2,D11,10.577889999999973,IVFSPEA2_WFG6_M2_D11_8.mat
WFG,IVFSPEA2,WFG6,8,M3,D12,24.376356000000012,IVFSPEA2_WFG6_M3_D12_8.mat
WFG,IVFSPEA2,WFG6,9,M3,D12,24.151243000000026,IVFSPEA2_WFG6_M3_D12_9.mat
WFG,IVFSPEA2,WFG6,9,M2,D11,11.124817999999976,IVFSPEA2_WFG6_M2_D11_9.mat
WFG,IVFSPEA2,WFG6,10,M2,D11,10.726563000000002,IVFSPEA2_WFG6_M2_D11_10.mat
WFG,IVFSPEA2,WFG6,10,M3,D12,24.289699000000017,IVFSPEA2_WFG6_M3_D12_10.mat
WFG,IVFSPEA2,WFG6,11,M3,D12,24.394732999999995,IVFSPEA2_WFG6_M3_D12_11.mat
WFG,IVFSPEA2,WFG6,11,M2,D11,10.257944999999998,IVFSPEA2_WFG6_M2_D11_11.mat
WFG,IVFSPEA2,WFG6,12,M3,D12,24.381225,IVFSPEA2_WFG6_M3_D12_12.mat
WFG,IVFSPEA2,WFG6,12,M2,D11,10.667088000000005,IVFSPEA2_WFG6_M2_D11_12.mat
WFG,IVFSPEA2,WFG6,13,M2,D11,10.527365,IVFSPEA2_WFG6_M2_D11_13.mat
WFG,IVFSPEA2,WFG6,13,M3,D12,24.363054000000012,IVFSPEA2_WFG6_M3_D12_13.mat
WFG,IVFSPEA2,WFG6,14,M3,D12,24.69112899999997,IVFSPEA2_WFG6_M3_D12_14.mat
WFG,IVFSPEA2,WFG6,14,M2,D11,10.697657999999995,IVFSPEA2_WFG6_M2_D11_14.mat
WFG,IVFSPEA2,WFG6,15,M2,D11,10.462062999999986,IVFSPEA2_WFG6_M2_D11_15.mat
WFG,IVFSPEA2,WFG6,15,M3,D12,23.848409000000014,IVFSPEA2_WFG6_M3_D12_15.mat
WFG,IVFSPEA2,WFG6,16,M2,D11,10.423986000000001,IVFSPEA2_WFG6_M2_D11_16.mat
WFG,IVFSPEA2,WFG6,16,M3,D12,24.372218999999994,IVFSPEA2_WFG6_M3_D12_16.mat
WFG,IVFSPEA2,WFG6,17,M3,D12,24.332778999999977,IVFSPEA2_WFG6_M3_D12_17.mat
WFG,IVFSPEA2,WFG6,17,M2,D11,10.50569500000001,IVFSPEA2_WFG6_M2_D11_17.mat
WFG,IVFSPEA2,WFG6,18,M2,D11,10.531481999999993,IVFSPEA2_WFG6_M2_D11_18.mat
WFG,IVFSPEA2,WFG6,18,M3,D12,24.98020200000002,IVFSPEA2_WFG6_M3_D12_18.mat
WFG,IVFSPEA2,WFG6,19,M2,D11,10.586459000000007,IVFSPEA2_WFG6_M2_D11_19.mat
WFG,IVFSPEA2,WFG6,19,M3,D12,24.289614000000054,IVFSPEA2_WFG6_M3_D12_19.mat
WFG,IVFSPEA2,WFG6,20,M2,D11,10.051659000000011,IVFSPEA2_WFG6_M2_D11_20.mat
WFG,IVFSPEA2,WFG6,20,M3,D12,23.462429000000014,IVFSPEA2_WFG6_M3_D12_20.mat
WFG,IVFSPEA2,WFG6,21,M3,D12,24.165508999999968,IVFSPEA2_WFG6_M3_D12_21.mat
WFG,IVFSPEA2,WFG6,21,M2,D11,10.646626000000007,IVFSPEA2_WFG6_M2_D11_21.mat
WFG,IVFSPEA2,WFG6,22,M2,D11,10.810466,IVFSPEA2_WFG6_M2_D11_22.mat
WFG,IVFSPEA2,WFG6,22,M3,D12,24.195887,IVFSPEA2_WFG6_M3_D12_22.mat
WFG,IVFSPEA2,WFG6,23,M3,D12,23.94191099999998,IVFSPEA2_WFG6_M3_D12_23.mat
WFG,IVFSPEA2,WFG6,23,M2,D11,10.543501999999998,IVFSPEA2_WFG6_M2_D11_23.mat
WFG,IVFSPEA2,WFG6,24,M3,D12,24.136166999999993,IVFSPEA2_WFG6_M3_D12_24.mat
WFG,IVFSPEA2,WFG6,24,M2,D11,11.31372799999998,IVFSPEA2_WFG6_M2_D11_24.mat
WFG,IVFSPEA2,WFG6,25,M2,D11,10.218770999999995,IVFSPEA2_WFG6_M2_D11_25.mat
WFG,IVFSPEA2,WFG6,25,M3,D12,23.76312400000001,IVFSPEA2_WFG6_M3_D12_25.mat
WFG,IVFSPEA2,WFG6,26,M2,D11,10.343107999999999,IVFSPEA2_WFG6_M2_D11_26.mat
WFG,IVFSPEA2,WFG6,26,M3,D12,23.53892100000001,IVFSPEA2_WFG6_M3_D12_26.mat
WFG,IVFSPEA2,WFG6,27,M3,D12,24.023842999999985,IVFSPEA2_WFG6_M3_D12_27.mat
WFG,IVFSPEA2,WFG6,27,M2,D11,10.775820999999983,IVFSPEA2_WFG6_M2_D11_27.mat
WFG,IVFSPEA2,WFG6,28,M2,D11,10.260910000000015,IVFSPEA2_WFG6_M2_D11_28.mat
WFG,IVFSPEA2,WFG6,28,M3,D12,24.10249500000001,IVFSPEA2_WFG6_M3_D12_28.mat
WFG,IVFSPEA2,WFG6,29,M3,D12,24.254508999999985,IVFSPEA2_WFG6_M3_D12_29.mat
WFG,IVFSPEA2,WFG6,29,M2,D11,10.908799000000013,IVFSPEA2_WFG6_M2_D11_29.mat
WFG,IVFSPEA2,WFG6,30,M3,D12,23.702041,IVFSPEA2_WFG6_M3_D12_30.mat
WFG,IVFSPEA2,WFG6,30,M2,D11,9.899513000000002,IVFSPEA2_WFG6_M2_D11_30.mat
WFG,IVFSPEA2,WFG6,31,M3,D12,23.73536900000002,IVFSPEA2_WFG6_M3_D12_31.mat
WFG,IVFSPEA2,WFG6,31,M2,D11,10.430263000000012,IVFSPEA2_WFG6_M2_D11_31.mat
WFG,IVFSPEA2,WFG6,32,M3,D12,23.14075499999999,IVFSPEA2_WFG6_M3_D12_32.mat
WFG,IVFSPEA2,WFG6,32,M2,D11,10.816729999999975,IVFSPEA2_WFG6_M2_D11_32.mat
WFG,IVFSPEA2,WFG6,33,M3,D12,23.849483999999993,IVFSPEA2_WFG6_M3_D12_33.mat
WFG,IVFSPEA2,WFG6,33,M2,D11,11.009983000000004,IVFSPEA2_WFG6_M2_D11_33.mat
WFG,IVFSPEA2,WFG6,34,M3,D12,23.487813999999965,IVFSPEA2_WFG6_M3_D12_34.mat
WFG,IVFSPEA2,WFG6,34,M2,D11,10.333215000000004,IVFSPEA2_WFG6_M2_D11_34.mat
WFG,IVFSPEA2,WFG6,35,M2,D11,10.585643000000017,IVFSPEA2_WFG6_M2_D11_35.mat
WFG,IVFSPEA2,WFG6,35,M3,D12,24.046203999999985,IVFSPEA2_WFG6_M3_D12_35.mat
WFG,IVFSPEA2,WFG6,36,M2,D11,10.710892000000012,IVFSPEA2_WFG6_M2_D11_36.mat
WFG,IVFSPEA2,WFG6,36,M3,D12,23.815948,IVFSPEA2_WFG6_M3_D12_36.mat
WFG,IVFSPEA2,WFG6,37,M2,D11,10.630507999999995,IVFSPEA2_WFG6_M2_D11_37.mat
WFG,IVFSPEA2,WFG6,37,M3,D12,23.768955000000005,IVFSPEA2_WFG6_M3_D12_37.mat
WFG,IVFSPEA2,WFG6,38,M2,D11,10.575740000000007,IVFSPEA2_WFG6_M2_D11_38.mat
WFG,IVFSPEA2,WFG6,38,M3,D12,23.303316000000006,IVFSPEA2_WFG6_M3_D12_38.mat
WFG,IVFSPEA2,WFG6,39,M3,D12,23.800232000000026,IVFSPEA2_WFG6_M3_D12_39.mat
WFG,IVFSPEA2,WFG6,39,M2,D11,10.970466000000002,IVFSPEA2_WFG6_M2_D11_39.mat
WFG,IVFSPEA2,WFG6,40,M3,D12,23.995136,IVFSPEA2_WFG6_M3_D12_40.mat
WFG,IVFSPEA2,WFG6,40,M2,D11,10.57981500000001,IVFSPEA2_WFG6_M2_D11_40.mat
WFG,IVFSPEA2,WFG6,41,M3,D12,24.279096999999993,IVFSPEA2_WFG6_M3_D12_41.mat
WFG,IVFSPEA2,WFG6,41,M2,D11,10.72658299999999,IVFSPEA2_WFG6_M2_D11_41.mat
WFG,IVFSPEA2,WFG6,42,M2,D11,11.21187599999999,IVFSPEA2_WFG6_M2_D11_42.mat
WFG,IVFSPEA2,WFG6,42,M3,D12,23.956972999999948,IVFSPEA2_WFG6_M3_D12_42.mat
WFG,IVFSPEA2,WFG6,43,M3,D12,23.283734000000024,IVFSPEA2_WFG6_M3_D12_43.mat
WFG,IVFSPEA2,WFG6,43,M2,D11,11.011842999999999,IVFSPEA2_WFG6_M2_D11_43.mat
WFG,IVFSPEA2,WFG6,44,M3,D12,23.72730500000002,IVFSPEA2_WFG6_M3_D12_44.mat
WFG,IVFSPEA2,WFG6,44,M2,D11,10.620729000000004,IVFSPEA2_WFG6_M2_D11_44.mat
WFG,IVFSPEA2,WFG6,45,M2,D11,10.696774999999999,IVFSPEA2_WFG6_M2_D11_45.mat
WFG,IVFSPEA2,WFG6,45,M3,D12,23.35062899999999,IVFSPEA2_WFG6_M3_D12_45.mat
WFG,IVFSPEA2,WFG6,46,M3,D12,23.677413999999995,IVFSPEA2_WFG6_M3_D12_46.mat
WFG,IVFSPEA2,WFG6,46,M2,D11,10.916889000000017,IVFSPEA2_WFG6_M2_D11_46.mat
WFG,IVFSPEA2,WFG6,47,M2,D11,10.690639999999993,IVFSPEA2_WFG6_M2_D11_47.mat
WFG,IVFSPEA2,WFG6,47,M3,D12,23.742496,IVFSPEA2_WFG6_M3_D12_47.mat
WFG,IVFSPEA2,WFG6,48,M2,D11,10.468492000000001,IVFSPEA2_WFG6_M2_D11_48.mat
WFG,IVFSPEA2,WFG6,48,M3,D12,23.66131600000002,IVFSPEA2_WFG6_M3_D12_48.mat
WFG,IVFSPEA2,WFG6,49,M2,D11,10.345234999999997,IVFSPEA2_WFG6_M2_D11_49.mat
WFG,IVFSPEA2,WFG6,49,M3,D12,22.39220399999999,IVFSPEA2_WFG6_M3_D12_49.mat
WFG,IVFSPEA2,WFG6,50,M2,D11,10.741259000000023,IVFSPEA2_WFG6_M2_D11_50.mat
WFG,IVFSPEA2,WFG6,50,M3,D12,23.185380000000006,IVFSPEA2_WFG6_M3_D12_50.mat
WFG,IVFSPEA2,WFG6,51,M3,D12,22.806133999999982,IVFSPEA2_WFG6_M3_D12_51.mat
WFG,IVFSPEA2,WFG6,51,M2,D11,10.205529999999996,IVFSPEA2_WFG6_M2_D11_51.mat
WFG,IVFSPEA2,WFG6,52,M3,D12,23.448761000000026,IVFSPEA2_WFG6_M3_D12_52.mat
WFG,IVFSPEA2,WFG6,52,M2,D11,10.327183000000007,IVFSPEA2_WFG6_M2_D11_52.mat
