Grupo,Algoritmo,Problema,Run,M,D,HV,arquivo_original
DTLZ,IVFSPEA2,DTLZ4,24,M2,D11,0.3474118557225082,IVFSPEA2_DTLZ4_M2_D11_24.mat
DTLZ,IVFSPEA2,DTLZ4,25,M2,D11,0.3473484639186287,IVFSPEA2_DTLZ4_M2_D11_25.mat
DTLZ,IVFSPEA2,DTLZ4,26,M2,D11,0.34745207234646247,IVFSPEA2_DTLZ4_M2_D11_26.mat
DTLZ,IVFSPEA2,DTLZ4,27,M2,D11,0.3474439620393004,IVFSPEA2_DTLZ4_M2_D11_27.mat
DTLZ,IVFSPEA2,DTLZ4,28,M2,D11,0.09090908991191393,IVFSPEA2_DTLZ4_M2_D11_28.mat
DTLZ,IVFSPEA2,DTLZ4,29,M2,D11,0.09090907795649106,IVFSPEA2_DTLZ4_M2_D11_29.mat
DTLZ,IVFSPEA2,DTLZ4,30,M2,D11,0.34747537101853754,IVFSPEA2_DTLZ4_M2_D11_30.mat
DTLZ,IVFSPEA2,DTLZ4,31,M2,D11,0.34722996326112665,IVFSPEA2_DTLZ4_M2_D11_31.mat
DTLZ,IVFSPEA2,DTLZ4,32,M2,D11,0.34729974325612256,IVFSPEA2_DTLZ4_M2_D11_32.mat
DTLZ,IVFSPEA2,DTLZ4,33,M2,D11,0.09090908830633326,IVFSPEA2_DTLZ4_M2_D11_33.mat
DTLZ,IVFSPEA2,DTLZ4,34,M2,D11,0.34733484849726076,IVFSPEA2_DTLZ4_M2_D11_34.mat
DTLZ,IVFSPEA2,DTLZ4,35,M2,D11,0.34727920532889245,IVFSPEA2_DTLZ4_M2_D11_35.mat
DTLZ,IVFSPEA2,DTLZ4,36,M2,D11,0.3472250587221847,IVFSPEA2_DTLZ4_M2_D11_36.mat
DTLZ,IVFSPEA2,DTLZ4,37,M2,D11,0.3474759194896831,IVFSPEA2_DTLZ4_M2_D11_37.mat
DTLZ,IVFSPEA2,DTLZ4,38,M2,D11,0.34735961713847446,IVFSPEA2_DTLZ4_M2_D11_38.mat
DTLZ,IVFSPEA2,DTLZ4,39,M2,D11,0.3474057737019697,IVFSPEA2_DTLZ4_M2_D11_39.mat
DTLZ,IVFSPEA2,DTLZ4,40,M2,D11,0.3473408936451728,IVFSPEA2_DTLZ4_M2_D11_40.mat
DTLZ,IVFSPEA2,DTLZ4,41,M2,D11,0.3472599052794819,IVFSPEA2_DTLZ4_M2_D11_41.mat
DTLZ,IVFSPEA2,DTLZ4,42,M2,D11,0.3474033766402025,IVFSPEA2_DTLZ4_M2_D11_42.mat
DTLZ,IVFSPEA2,DTLZ4,43,M2,D11,0.09090908990518254,IVFSPEA2_DTLZ4_M2_D11_43.mat
DTLZ,IVFSPEA2,DTLZ4,44,M2,D11,0.09090908653514396,IVFSPEA2_DTLZ4_M2_D11_44.mat
DTLZ,IVFSPEA2,DTLZ4,45,M2,D11,0.34743068944121347,IVFSPEA2_DTLZ4_M2_D11_45.mat
DTLZ,IVFSPEA2,DTLZ4,46,M2,D11,0.34743159788576344,IVFSPEA2_DTLZ4_M2_D11_46.mat
DTLZ,IVFSPEA2,DTLZ4,47,M2,D11,0.090909088754065,IVFSPEA2_DTLZ4_M2_D11_47.mat
DTLZ,IVFSPEA2,DTLZ4,48,M2,D11,0.09090908970017941,IVFSPEA2_DTLZ4_M2_D11_48.mat
DTLZ,IVFSPEA2,DTLZ4,49,M2,D11,0.34747133675536157,IVFSPEA2_DTLZ4_M2_D11_49.mat
DTLZ,IVFSPEA2,DTLZ4,50,M2,D11,0.09090909069040998,IVFSPEA2_DTLZ4_M2_D11_50.mat
DTLZ,IVFSPEA2,DTLZ4,51,M2,D11,0.3474081942980562,IVFSPEA2_DTLZ4_M2_D11_51.mat
DTLZ,IVFSPEA2,DTLZ4,52,M2,D11,0.34738150186974004,IVFSPEA2_DTLZ4_M2_D11_52.mat
DTLZ,IVFSPEA2,DTLZ4,53,M2,D11,0.34735365811034047,IVFSPEA2_DTLZ4_M2_D11_53.mat
DTLZ,IVFSPEA2,DTLZ4,54,M2,D11,0.09090908427980404,IVFSPEA2_DTLZ4_M2_D11_54.mat
DTLZ,IVFSPEA2,DTLZ4,55,M2,D11,0.34746897540667454,IVFSPEA2_DTLZ4_M2_D11_55.mat
DTLZ,IVFSPEA2,DTLZ4,56,M2,D11,0.34741561215942734,IVFSPEA2_DTLZ4_M2_D11_56.mat
DTLZ,IVFSPEA2,DTLZ4,57,M2,D11,0.3473823948699194,IVFSPEA2_DTLZ4_M2_D11_57.mat
DTLZ,IVFSPEA2,DTLZ4,58,M2,D11,0.3473220956960789,IVFSPEA2_DTLZ4_M2_D11_58.mat
DTLZ,IVFSPEA2,DTLZ4,59,M2,D11,0.09090907080004507,IVFSPEA2_DTLZ4_M2_D11_59.mat
DTLZ,IVFSPEA2,DTLZ4,60,M2,D11,0.34749302569843693,IVFSPEA2_DTLZ4_M2_D11_60.mat
DTLZ,IVFSPEA2,DTLZ5,1,M2,D11,0.34743865965038734,IVFSPEA2_DTLZ5_M2_D11_1.mat
DTLZ,IVFSPEA2,DTLZ5,2,M2,D11,0.3475505633012705,IVFSPEA2_DTLZ5_M2_D11_2.mat
DTLZ,IVFSPEA2,DTLZ5,3,M2,D11,0.34740076023529143,IVFSPEA2_DTLZ5_M2_D11_3.mat
DTLZ,IVFSPEA2,DTLZ5,4,M2,D11,0.34728172298916976,IVFSPEA2_DTLZ5_M2_D11_4.mat
DTLZ,IVFSPEA2,DTLZ5,5,M2,D11,0.3474286062430571,IVFSPEA2_DTLZ5_M2_D11_5.mat
DTLZ,IVFSPEA2,DTLZ5,6,M2,D11,0.3473844538300624,IVFSPEA2_DTLZ5_M2_D11_6.mat
DTLZ,IVFSPEA2,DTLZ5,7,M2,D11,0.3474727085681149,IVFSPEA2_DTLZ5_M2_D11_7.mat
DTLZ,IVFSPEA2,DTLZ5,8,M2,D11,0.34739370330024466,IVFSPEA2_DTLZ5_M2_D11_8.mat
DTLZ,IVFSPEA2,DTLZ5,9,M2,D11,0.34732137454594797,IVFSPEA2_DTLZ5_M2_D11_9.mat
DTLZ,IVFSPEA2,DTLZ5,10,M2,D11,0.3474796910060096,IVFSPEA2_DTLZ5_M2_D11_10.mat
DTLZ,IVFSPEA2,DTLZ5,11,M2,D11,0.34720214249922743,IVFSPEA2_DTLZ5_M2_D11_11.mat
DTLZ,IVFSPEA2,DTLZ5,12,M2,D11,0.3473940840197571,IVFSPEA2_DTLZ5_M2_D11_12.mat
DTLZ,IVFSPEA2,DTLZ5,13,M2,D11,0.3473854987984435,IVFSPEA2_DTLZ5_M2_D11_13.mat
DTLZ,IVFSPEA2,DTLZ5,14,M2,D11,0.3472566292451679,IVFSPEA2_DTLZ5_M2_D11_14.mat
DTLZ,IVFSPEA2,DTLZ5,15,M2,D11,0.34733385136586614,IVFSPEA2_DTLZ5_M2_D11_15.mat
DTLZ,IVFSPEA2,DTLZ5,16,M2,D11,0.3473206054739068,IVFSPEA2_DTLZ5_M2_D11_16.mat
DTLZ,IVFSPEA2,DTLZ5,17,M2,D11,0.34726095645017646,IVFSPEA2_DTLZ5_M2_D11_17.mat
DTLZ,IVFSPEA2,DTLZ5,18,M2,D11,0.3474870931977847,IVFSPEA2_DTLZ5_M2_D11_18.mat
DTLZ,IVFSPEA2,DTLZ5,19,M2,D11,0.347361911986262,IVFSPEA2_DTLZ5_M2_D11_19.mat
DTLZ,IVFSPEA2,DTLZ5,20,M2,D11,0.3472961286680694,IVFSPEA2_DTLZ5_M2_D11_20.mat
DTLZ,IVFSPEA2,DTLZ5,21,M2,D11,0.3473570998907023,IVFSPEA2_DTLZ5_M2_D11_21.mat
DTLZ,IVFSPEA2,DTLZ5,22,M2,D11,0.34741808766268695,IVFSPEA2_DTLZ5_M2_D11_22.mat
DTLZ,IVFSPEA2,DTLZ5,23,M2,D11,0.3473600751775221,IVFSPEA2_DTLZ5_M2_D11_23.mat
DTLZ,IVFSPEA2,DTLZ5,24,M2,D11,0.34729050550832863,IVFSPEA2_DTLZ5_M2_D11_24.mat
DTLZ,IVFSPEA2,DTLZ5,25,M2,D11,0.34737180825094305,IVFSPEA2_DTLZ5_M2_D11_25.mat
DTLZ,IVFSPEA2,DTLZ5,26,M2,D11,0.3472580222154073,IVFSPEA2_DTLZ5_M2_D11_26.mat
DTLZ,IVFSPEA2,DTLZ5,27,M2,D11,0.34731167749334396,IVFSPEA2_DTLZ5_M2_D11_27.mat
DTLZ,IVFSPEA2,DTLZ5,28,M2,D11,0.34739080652209064,IVFSPEA2_DTLZ5_M2_D11_28.mat
DTLZ,IVFSPEA2,DTLZ5,29,M2,D11,0.3470732663645223,IVFSPEA2_DTLZ5_M2_D11_29.mat
DTLZ,IVFSPEA2,DTLZ5,30,M2,D11,0.34739717962880573,IVFSPEA2_DTLZ5_M2_D11_30.mat
DTLZ,IVFSPEA2,DTLZ5,31,M2,D11,0.34722972814109865,IVFSPEA2_DTLZ5_M2_D11_31.mat
DTLZ,IVFSPEA2,DTLZ5,32,M2,D11,0.34745802709172685,IVFSPEA2_DTLZ5_M2_D11_32.mat
DTLZ,IVFSPEA2,DTLZ5,33,M2,D11,0.34730531836195755,IVFSPEA2_DTLZ5_M2_D11_33.mat
DTLZ,IVFSPEA2,DTLZ5,34,M2,D11,0.3474754462130897,IVFSPEA2_DTLZ5_M2_D11_34.mat
DTLZ,IVFSPEA2,DTLZ5,35,M2,D11,0.34747525667651763,IVFSPEA2_DTLZ5_M2_D11_35.mat
DTLZ,IVFSPEA2,DTLZ5,36,M2,D11,0.3473242968024877,IVFSPEA2_DTLZ5_M2_D11_36.mat
DTLZ,IVFSPEA2,DTLZ5,37,M2,D11,0.34753867859081705,IVFSPEA2_DTLZ5_M2_D11_37.mat
DTLZ,IVFSPEA2,DTLZ5,38,M2,D11,0.34714966934505403,IVFSPEA2_DTLZ5_M2_D11_38.mat
DTLZ,IVFSPEA2,DTLZ5,39,M2,D11,0.3473747315002674,IVFSPEA2_DTLZ5_M2_D11_39.mat
DTLZ,IVFSPEA2,DTLZ5,40,M2,D11,0.3472821508065489,IVFSPEA2_DTLZ5_M2_D11_40.mat
DTLZ,IVFSPEA2,DTLZ5,41,M2,D11,0.3473968869050109,IVFSPEA2_DTLZ5_M2_D11_41.mat
DTLZ,IVFSPEA2,DTLZ5,42,M2,D11,0.34751313049585536,IVFSPEA2_DTLZ5_M2_D11_42.mat
DTLZ,IVFSPEA2,DTLZ5,43,M2,D11,0.34724223299683554,IVFSPEA2_DTLZ5_M2_D11_43.mat
DTLZ,IVFSPEA2,DTLZ5,44,M2,D11,0.34743804945743106,IVFSPEA2_DTLZ5_M2_D11_44.mat
DTLZ,IVFSPEA2,DTLZ5,45,M2,D11,0.34732126323564566,IVFSPEA2_DTLZ5_M2_D11_45.mat
DTLZ,IVFSPEA2,DTLZ5,46,M2,D11,0.3473994779780617,IVFSPEA2_DTLZ5_M2_D11_46.mat
DTLZ,IVFSPEA2,DTLZ5,47,M2,D11,0.34733811463040176,IVFSPEA2_DTLZ5_M2_D11_47.mat
DTLZ,IVFSPEA2,DTLZ5,48,M2,D11,0.3474021825146148,IVFSPEA2_DTLZ5_M2_D11_48.mat
DTLZ,IVFSPEA2,DTLZ5,49,M2,D11,0.347310674119657,IVFSPEA2_DTLZ5_M2_D11_49.mat
DTLZ,IVFSPEA2,DTLZ5,50,M2,D11,0.34738721713775966,IVFSPEA2_DTLZ5_M2_D11_50.mat
DTLZ,IVFSPEA2,DTLZ5,51,M2,D11,0.34731798825279325,IVFSPEA2_DTLZ5_M2_D11_51.mat
DTLZ,IVFSPEA2,DTLZ5,52,M2,D11,0.347479198521198,IVFSPEA2_DTLZ5_M2_D11_52.mat
DTLZ,IVFSPEA2,DTLZ5,53,M2,D11,0.3473479202976492,IVFSPEA2_DTLZ5_M2_D11_53.mat
DTLZ,IVFSPEA2,DTLZ5,54,M2,D11,0.34729631340321915,IVFSPEA2_DTLZ5_M2_D11_54.mat
DTLZ,IVFSPEA2,DTLZ5,55,M2,D11,0.34724058214003095,IVFSPEA2_DTLZ5_M2_D11_55.mat
DTLZ,IVFSPEA2,DTLZ5,56,M2,D11,0.34738420768889,IVFSPEA2_DTLZ5_M2_D11_56.mat
DTLZ,IVFSPEA2,DTLZ5,57,M2,D11,0.3473528963194369,IVFSPEA2_DTLZ5_M2_D11_57.mat
DTLZ,IVFSPEA2,DTLZ5,58,M2,D11,0.3474659247729578,IVFSPEA2_DTLZ5_M2_D11_58.mat
DTLZ,IVFSPEA2,DTLZ5,59,M2,D11,0.3472550377706132,IVFSPEA2_DTLZ5_M2_D11_59.mat
DTLZ,IVFSPEA2,DTLZ5,60,M2,D11,0.347445118806024,IVFSPEA2_DTLZ5_M2_D11_60.mat
DTLZ,IVFSPEA2,DTLZ6,1,M2,D11,0.3475813597712865,IVFSPEA2_DTLZ6_M2_D11_1.mat
DTLZ,IVFSPEA2,DTLZ6,2,M2,D11,0.34757421331101995,IVFSPEA2_DTLZ6_M2_D11_2.mat
DTLZ,IVFSPEA2,DTLZ6,3,M2,D11,0.34758491821424625,IVFSPEA2_DTLZ6_M2_D11_3.mat
DTLZ,IVFSPEA2,DTLZ6,4,M2,D11,0.3476069735165884,IVFSPEA2_DTLZ6_M2_D11_4.mat
DTLZ,IVFSPEA2,DTLZ6,5,M2,D11,0.3474740044460456,IVFSPEA2_DTLZ6_M2_D11_5.mat
DTLZ,IVFSPEA2,DTLZ6,6,M2,D11,0.347633081362501,IVFSPEA2_DTLZ6_M2_D11_6.mat
DTLZ,IVFSPEA2,DTLZ6,7,M2,D11,0.3476226582490544,IVFSPEA2_DTLZ6_M2_D11_7.mat
DTLZ,IVFSPEA2,DTLZ6,8,M2,D11,0.3476199147783734,IVFSPEA2_DTLZ6_M2_D11_8.mat
DTLZ,IVFSPEA2,DTLZ6,9,M2,D11,0.34755530737365803,IVFSPEA2_DTLZ6_M2_D11_9.mat
DTLZ,IVFSPEA2,DTLZ6,10,M2,D11,0.3475666457841703,IVFSPEA2_DTLZ6_M2_D11_10.mat
DTLZ,IVFSPEA2,DTLZ6,11,M2,D11,0.3476437974131205,IVFSPEA2_DTLZ6_M2_D11_11.mat
DTLZ,IVFSPEA2,DTLZ6,12,M2,D11,0.3475842879234386,IVFSPEA2_DTLZ6_M2_D11_12.mat
DTLZ,IVFSPEA2,DTLZ6,13,M2,D11,0.34758985593258807,IVFSPEA2_DTLZ6_M2_D11_13.mat
DTLZ,IVFSPEA2,DTLZ6,14,M2,D11,0.34753593345018813,IVFSPEA2_DTLZ6_M2_D11_14.mat
DTLZ,IVFSPEA2,DTLZ6,15,M2,D11,0.3475917846823238,IVFSPEA2_DTLZ6_M2_D11_15.mat
DTLZ,IVFSPEA2,DTLZ6,16,M2,D11,0.347551884416154,IVFSPEA2_DTLZ6_M2_D11_16.mat
DTLZ,IVFSPEA2,DTLZ6,17,M2,D11,0.34757807061057744,IVFSPEA2_DTLZ6_M2_D11_17.mat
DTLZ,IVFSPEA2,DTLZ6,18,M2,D11,0.3475189723357842,IVFSPEA2_DTLZ6_M2_D11_18.mat
DTLZ,IVFSPEA2,DTLZ6,19,M2,D11,0.34753862638980476,IVFSPEA2_DTLZ6_M2_D11_19.mat
DTLZ,IVFSPEA2,DTLZ6,20,M2,D11,0.3475771655273772,IVFSPEA2_DTLZ6_M2_D11_20.mat
DTLZ,IVFSPEA2,DTLZ6,21,M2,D11,0.3475319388982498,IVFSPEA2_DTLZ6_M2_D11_21.mat
DTLZ,IVFSPEA2,DTLZ6,22,M2,D11,0.3475837155371036,IVFSPEA2_DTLZ6_M2_D11_22.mat
DTLZ,IVFSPEA2,DTLZ6,23,M2,D11,0.34755266570542265,IVFSPEA2_DTLZ6_M2_D11_23.mat
DTLZ,IVFSPEA2,DTLZ6,24,M2,D11,0.3476235157405245,IVFSPEA2_DTLZ6_M2_D11_24.mat
DTLZ,IVFSPEA2,DTLZ6,25,M2,D11,0.34758327644642323,IVFSPEA2_DTLZ6_M2_D11_25.mat
DTLZ,IVFSPEA2,DTLZ6,26,M2,D11,0.34759900479835837,IVFSPEA2_DTLZ6_M2_D11_26.mat
DTLZ,IVFSPEA2,DTLZ6,27,M2,D11,0.34755490094415287,IVFSPEA2_DTLZ6_M2_D11_27.mat
DTLZ,IVFSPEA2,DTLZ6,28,M2,D11,0.34752171796109377,IVFSPEA2_DTLZ6_M2_D11_28.mat
DTLZ,IVFSPEA2,DTLZ6,29,M2,D11,0.3476291665730902,IVFSPEA2_DTLZ6_M2_D11_29.mat
DTLZ,IVFSPEA2,DTLZ6,30,M2,D11,0.34753916309037164,IVFSPEA2_DTLZ6_M2_D11_30.mat
DTLZ,IVFSPEA2,DTLZ6,31,M2,D11,0.3475718954779035,IVFSPEA2_DTLZ6_M2_D11_31.mat
DTLZ,IVFSPEA2,DTLZ6,32,M2,D11,0.3475898260026051,IVFSPEA2_DTLZ6_M2_D11_32.mat
DTLZ,IVFSPEA2,DTLZ6,33,M2,D11,0.3475641444144513,IVFSPEA2_DTLZ6_M2_D11_33.mat
DTLZ,IVFSPEA2,DTLZ6,34,M2,D11,0.3476545560556097,IVFSPEA2_DTLZ6_M2_D11_34.mat
DTLZ,IVFSPEA2,DTLZ6,35,M2,D11,0.347557281884151,IVFSPEA2_DTLZ6_M2_D11_35.mat
DTLZ,IVFSPEA2,DTLZ6,36,M2,D11,0.3475921446402631,IVFSPEA2_DTLZ6_M2_D11_36.mat
DTLZ,IVFSPEA2,DTLZ6,37,M2,D11,0.3476559716517245,IVFSPEA2_DTLZ6_M2_D11_37.mat
DTLZ,IVFSPEA2,DTLZ6,38,M2,D11,0.3475615732778396,IVFSPEA2_DTLZ6_M2_D11_38.mat
DTLZ,IVFSPEA2,DTLZ6,39,M2,D11,0.3476284624307533,IVFSPEA2_DTLZ6_M2_D11_39.mat
DTLZ,IVFSPEA2,DTLZ6,40,M2,D11,0.3475384073898948,IVFSPEA2_DTLZ6_M2_D11_40.mat
DTLZ,IVFSPEA2,DTLZ6,41,M2,D11,0.34760215786295,IVFSPEA2_DTLZ6_M2_D11_41.mat
DTLZ,IVFSPEA2,DTLZ6,42,M2,D11,0.3475322036819743,IVFSPEA2_DTLZ6_M2_D11_42.mat
DTLZ,IVFSPEA2,DTLZ6,43,M2,D11,0.3475834411221981,IVFSPEA2_DTLZ6_M2_D11_43.mat
DTLZ,IVFSPEA2,DTLZ6,44,M2,D11,0.3476377142348428,IVFSPEA2_DTLZ6_M2_D11_44.mat
DTLZ,IVFSPEA2,DTLZ6,45,M2,D11,0.34753710702525903,IVFSPEA2_DTLZ6_M2_D11_45.mat
DTLZ,IVFSPEA2,DTLZ6,46,M2,D11,0.3474846689414353,IVFSPEA2_DTLZ6_M2_D11_46.mat
DTLZ,IVFSPEA2,DTLZ6,47,M2,D11,0.3476308870305023,IVFSPEA2_DTLZ6_M2_D11_47.mat
DTLZ,IVFSPEA2,DTLZ6,48,M2,D11,0.3476019560980004,IVFSPEA2_DTLZ6_M2_D11_48.mat
DTLZ,IVFSPEA2,DTLZ6,49,M2,D11,0.34760220745628395,IVFSPEA2_DTLZ6_M2_D11_49.mat
DTLZ,IVFSPEA2,DTLZ6,50,M2,D11,0.3476257688707629,IVFSPEA2_DTLZ6_M2_D11_50.mat
DTLZ,IVFSPEA2,DTLZ6,51,M2,D11,0.34761181693789656,IVFSPEA2_DTLZ6_M2_D11_51.mat
DTLZ,IVFSPEA2,DTLZ6,52,M2,D11,0.34760576709113433,IVFSPEA2_DTLZ6_M2_D11_52.mat
DTLZ,IVFSPEA2,DTLZ6,53,M2,D11,0.34758386291969534,IVFSPEA2_DTLZ6_M2_D11_53.mat
DTLZ,IVFSPEA2,DTLZ6,54,M2,D11,0.34755421804526715,IVFSPEA2_DTLZ6_M2_D11_54.mat
DTLZ,IVFSPEA2,DTLZ6,55,M2,D11,0.3475295432143606,IVFSPEA2_DTLZ6_M2_D11_55.mat
DTLZ,IVFSPEA2,DTLZ6,56,M2,D11,0.34757540857537905,IVFSPEA2_DTLZ6_M2_D11_56.mat
DTLZ,IVFSPEA2,DTLZ6,57,M2,D11,0.3475549065856312,IVFSPEA2_DTLZ6_M2_D11_57.mat
DTLZ,IVFSPEA2,DTLZ6,58,M2,D11,0.34753516617046903,IVFSPEA2_DTLZ6_M2_D11_58.mat
DTLZ,IVFSPEA2,DTLZ6,59,M2,D11,0.34755852295756273,IVFSPEA2_DTLZ6_M2_D11_59.mat
DTLZ,IVFSPEA2,DTLZ6,60,M2,D11,0.3475855339904455,IVFSPEA2_DTLZ6_M2_D11_60.mat
DTLZ,IVFSPEA2,DTLZ7,1,M2,D21,0.2429032970666333,IVFSPEA2_DTLZ7_M2_D21_1.mat
DTLZ,IVFSPEA2,DTLZ7,2,M2,D21,0.2428932196055521,IVFSPEA2_DTLZ7_M2_D21_2.mat
DTLZ,IVFSPEA2,DTLZ7,3,M2,D21,0.24289236888569096,IVFSPEA2_DTLZ7_M2_D21_3.mat
DTLZ,IVFSPEA2,DTLZ7,4,M2,D21,0.24287882990121396,IVFSPEA2_DTLZ7_M2_D21_4.mat
DTLZ,IVFSPEA2,DTLZ7,5,M2,D21,0.24292433331960292,IVFSPEA2_DTLZ7_M2_D21_5.mat
DTLZ,IVFSPEA2,DTLZ7,6,M2,D21,0.24286758498537564,IVFSPEA2_DTLZ7_M2_D21_6.mat
DTLZ,IVFSPEA2,DTLZ7,7,M2,D21,0.24288618194601547,IVFSPEA2_DTLZ7_M2_D21_7.mat
DTLZ,IVFSPEA2,DTLZ7,8,M2,D21,0.24289853842159578,IVFSPEA2_DTLZ7_M2_D21_8.mat
DTLZ,IVFSPEA2,DTLZ7,9,M2,D21,0.24286533814535105,IVFSPEA2_DTLZ7_M2_D21_9.mat
DTLZ,IVFSPEA2,DTLZ7,10,M2,D21,0.24290047598206715,IVFSPEA2_DTLZ7_M2_D21_10.mat
DTLZ,IVFSPEA2,DTLZ7,11,M2,D21,0.24289628633050817,IVFSPEA2_DTLZ7_M2_D21_11.mat
DTLZ,IVFSPEA2,DTLZ7,12,M2,D21,0.24289772383664976,IVFSPEA2_DTLZ7_M2_D21_12.mat
DTLZ,IVFSPEA2,DTLZ7,13,M2,D21,0.2428098079641251,IVFSPEA2_DTLZ7_M2_D21_13.mat
DTLZ,IVFSPEA2,DTLZ7,14,M2,D21,0.242870889590733,IVFSPEA2_DTLZ7_M2_D21_14.mat
DTLZ,IVFSPEA2,DTLZ7,15,M2,D21,0.24289312080225473,IVFSPEA2_DTLZ7_M2_D21_15.mat
DTLZ,IVFSPEA2,DTLZ7,16,M2,D21,0.24288036648558697,IVFSPEA2_DTLZ7_M2_D21_16.mat
DTLZ,IVFSPEA2,DTLZ7,17,M2,D21,0.24289041246866902,IVFSPEA2_DTLZ7_M2_D21_17.mat
DTLZ,IVFSPEA2,DTLZ7,18,M2,D21,0.24289919457892623,IVFSPEA2_DTLZ7_M2_D21_18.mat
DTLZ,IVFSPEA2,DTLZ7,19,M2,D21,0.2428905140888577,IVFSPEA2_DTLZ7_M2_D21_19.mat
DTLZ,IVFSPEA2,DTLZ7,20,M2,D21,0.24288092565019137,IVFSPEA2_DTLZ7_M2_D21_20.mat
DTLZ,IVFSPEA2,DTLZ7,21,M2,D21,0.2428694209697616,IVFSPEA2_DTLZ7_M2_D21_21.mat
DTLZ,IVFSPEA2,DTLZ7,22,M2,D21,0.24287918359626173,IVFSPEA2_DTLZ7_M2_D21_22.mat
DTLZ,IVFSPEA2,DTLZ7,23,M2,D21,0.2428872441662944,IVFSPEA2_DTLZ7_M2_D21_23.mat
DTLZ,IVFSPEA2,DTLZ7,24,M2,D21,0.2429169808281138,IVFSPEA2_DTLZ7_M2_D21_24.mat
DTLZ,IVFSPEA2,DTLZ7,25,M2,D21,0.24289126686262738,IVFSPEA2_DTLZ7_M2_D21_25.mat
DTLZ,IVFSPEA2,DTLZ7,26,M2,D21,0.2428856170881749,IVFSPEA2_DTLZ7_M2_D21_26.mat
DTLZ,IVFSPEA2,DTLZ7,27,M2,D21,0.24290069888783866,IVFSPEA2_DTLZ7_M2_D21_27.mat
DTLZ,IVFSPEA2,DTLZ7,28,M2,D21,0.24288144386551064,IVFSPEA2_DTLZ7_M2_D21_28.mat
DTLZ,IVFSPEA2,DTLZ7,29,M2,D21,0.2428714509991473,IVFSPEA2_DTLZ7_M2_D21_29.mat
DTLZ,IVFSPEA2,DTLZ7,30,M2,D21,0.24290339841983652,IVFSPEA2_DTLZ7_M2_D21_30.mat
DTLZ,IVFSPEA2,DTLZ7,31,M2,D21,0.2428655481072236,IVFSPEA2_DTLZ7_M2_D21_31.mat
DTLZ,IVFSPEA2,DTLZ7,32,M2,D21,0.17606443895020354,IVFSPEA2_DTLZ7_M2_D21_32.mat
DTLZ,IVFSPEA2,DTLZ7,33,M2,D21,0.24287847081914993,IVFSPEA2_DTLZ7_M2_D21_33.mat
DTLZ,IVFSPEA2,DTLZ7,34,M2,D21,0.24286383002182818,IVFSPEA2_DTLZ7_M2_D21_34.mat
DTLZ,IVFSPEA2,DTLZ7,35,M2,D21,0.242890536780697,IVFSPEA2_DTLZ7_M2_D21_35.mat
DTLZ,IVFSPEA2,DTLZ7,36,M2,D21,0.24292745808141453,IVFSPEA2_DTLZ7_M2_D21_36.mat
DTLZ,IVFSPEA2,DTLZ7,37,M2,D21,0.2429068539459452,IVFSPEA2_DTLZ7_M2_D21_37.mat
DTLZ,IVFSPEA2,DTLZ7,38,M2,D21,0.2428391416157304,IVFSPEA2_DTLZ7_M2_D21_38.mat
DTLZ,IVFSPEA2,DTLZ7,39,M2,D21,0.2428692425027907,IVFSPEA2_DTLZ7_M2_D21_39.mat
DTLZ,IVFSPEA2,DTLZ7,40,M2,D21,0.24293329595613825,IVFSPEA2_DTLZ7_M2_D21_40.mat
DTLZ,IVFSPEA2,DTLZ7,41,M2,D21,0.24286992760398407,IVFSPEA2_DTLZ7_M2_D21_41.mat
DTLZ,IVFSPEA2,DTLZ7,42,M2,D21,0.24285384336175347,IVFSPEA2_DTLZ7_M2_D21_42.mat
DTLZ,IVFSPEA2,DTLZ7,43,M2,D21,0.24286883952059724,IVFSPEA2_DTLZ7_M2_D21_43.mat
DTLZ,IVFSPEA2,DTLZ7,44,M2,D21,0.24288522874881271,IVFSPEA2_DTLZ7_M2_D21_44.mat
DTLZ,IVFSPEA2,DTLZ7,45,M2,D21,0.24288684095203014,IVFSPEA2_DTLZ7_M2_D21_45.mat
DTLZ,IVFSPEA2,DTLZ7,46,M2,D21,0.2428770077926604,IVFSPEA2_DTLZ7_M2_D21_46.mat
DTLZ,IVFSPEA2,DTLZ7,47,M2,D21,0.24291094502547877,IVFSPEA2_DTLZ7_M2_D21_47.mat
DTLZ,IVFSPEA2,DTLZ7,48,M2,D21,0.24285713910686874,IVFSPEA2_DTLZ7_M2_D21_48.mat
DTLZ,IVFSPEA2,DTLZ7,49,M2,D21,0.24290196303549105,IVFSPEA2_DTLZ7_M2_D21_49.mat
DTLZ,IVFSPEA2,DTLZ7,50,M2,D21,0.24282712681435722,IVFSPEA2_DTLZ7_M2_D21_50.mat
DTLZ,IVFSPEA2,DTLZ7,51,M2,D21,0.24289120196341882,IVFSPEA2_DTLZ7_M2_D21_51.mat
DTLZ,IVFSPEA2,DTLZ7,52,M2,D21,0.24292701741627332,IVFSPEA2_DTLZ7_M2_D21_52.mat
DTLZ,IVFSPEA2,DTLZ7,53,M2,D21,0.2428698838731554,IVFSPEA2_DTLZ7_M2_D21_53.mat
DTLZ,IVFSPEA2,DTLZ7,54,M2,D21,0.24287979714171518,IVFSPEA2_DTLZ7_M2_D21_54.mat
