Grupo,Algoritmo,Problema,Run,M,D,IGD,arquivo_original
DTLZ,IVFSPEA2,DTLZ2,45,M2,D11,0.004184605054613014,IVFSPEA2_DTLZ2_M2_D11_45.mat
DTLZ,IVFSPEA2,DTLZ2,45,M3,D12,0.054485932925425085,IVFSPEA2_DTLZ2_M3_D12_45.mat
DTLZ,IVFSPEA2,DTLZ2,46,M2,D11,0.004125633052598987,IVFSPEA2_DTLZ2_M2_D11_46.mat
DTLZ,IVFSPEA2,DTLZ2,46,M3,D12,0.05336521254436844,IVFSPEA2_DTLZ2_M3_D12_46.mat
DTLZ,IVFSPEA2,DTLZ2,47,M3,D12,0.05486937194816536,IVFSPEA2_DTLZ2_M3_D12_47.mat
DTLZ,IVFSPEA2,DTLZ2,47,M2,D11,0.004187178194717681,IVFSPEA2_DTLZ2_M2_D11_47.mat
DTLZ,IVFSPEA2,DTLZ2,48,M3,D12,0.05381038876187476,IVFSPEA2_DTLZ2_M3_D12_48.mat
DTLZ,IVFSPEA2,DTLZ2,48,M2,D11,0.004160219020872868,IVFSPEA2_DTLZ2_M2_D11_48.mat
DTLZ,IVFSPEA2,DTLZ2,49,M2,D11,0.00421183463818604,IVFSPEA2_DTLZ2_M2_D11_49.mat
DTLZ,IVFSPEA2,DTLZ2,49,M3,D12,0.05392078215608274,IVFSPEA2_DTLZ2_M3_D12_49.mat
DTLZ,IVFSPEA2,DTLZ2,50,M2,D11,0.0042232923088700546,IVFSPEA2_DTLZ2_M2_D11_50.mat
DTLZ,IVFSPEA2,DTLZ2,50,M3,D12,0.05448890126506668,IVFSPEA2_DTLZ2_M3_D12_50.mat
DTLZ,IVFSPEA2,DTLZ2,51,M3,D12,0.05427494230133669,IVFSPEA2_DTLZ2_M3_D12_51.mat
DTLZ,IVFSPEA2,DTLZ2,51,M2,D11,0.004211594031468306,IVFSPEA2_DTLZ2_M2_D11_51.mat
DTLZ,IVFSPEA2,DTLZ2,52,M2,D11,0.004132916253379807,IVFSPEA2_DTLZ2_M2_D11_52.mat
DTLZ,IVFSPEA2,DTLZ2,52,M3,D12,0.05365156674438622,IVFSPEA2_DTLZ2_M3_D12_52.mat
DTLZ,IVFSPEA2,DTLZ2,53,M2,D11,0.004147727619267982,IVFSPEA2_DTLZ2_M2_D11_53.mat
DTLZ,IVFSPEA2,DTLZ2,53,M3,D12,0.05406776211899151,IVFSPEA2_DTLZ2_M3_D12_53.mat
DTLZ,IVFSPEA2,DTLZ2,54,M2,D11,0.004143128263229374,IVFSPEA2_DTLZ2_M2_D11_54.mat
DTLZ,IVFSPEA2,DTLZ2,54,M3,D12,0.054608745129427774,IVFSPEA2_DTLZ2_M3_D12_54.mat
DTLZ,IVFSPEA2,DTLZ2,55,M2,D11,0.004122354915158429,IVFSPEA2_DTLZ2_M2_D11_55.mat
DTLZ,IVFSPEA2,DTLZ2,55,M3,D12,0.053694426295935065,IVFSPEA2_DTLZ2_M3_D12_55.mat
DTLZ,IVFSPEA2,DTLZ2,56,M2,D11,0.004170813783527722,IVFSPEA2_DTLZ2_M2_D11_56.mat
DTLZ,IVFSPEA2,DTLZ2,56,M3,D12,0.053815600238944036,IVFSPEA2_DTLZ2_M3_D12_56.mat
DTLZ,IVFSPEA2,DTLZ2,57,M3,D12,0.05403097437991774,IVFSPEA2_DTLZ2_M3_D12_57.mat
DTLZ,IVFSPEA2,DTLZ2,57,M2,D11,0.004138372135340454,IVFSPEA2_DTLZ2_M2_D11_57.mat
DTLZ,IVFSPEA2,DTLZ2,58,M3,D12,0.05345534374562191,IVFSPEA2_DTLZ2_M3_D12_58.mat
DTLZ,IVFSPEA2,DTLZ2,58,M2,D11,0.0041356766246655125,IVFSPEA2_DTLZ2_M2_D11_58.mat
DTLZ,IVFSPEA2,DTLZ2,59,M3,D12,0.05456618764866862,IVFSPEA2_DTLZ2_M3_D12_59.mat
DTLZ,IVFSPEA2,DTLZ2,59,M2,D11,0.004147086212654572,IVFSPEA2_DTLZ2_M2_D11_59.mat
DTLZ,IVFSPEA2,DTLZ2,60,M3,D12,0.05392770360670171,IVFSPEA2_DTLZ2_M3_D12_60.mat
DTLZ,IVFSPEA2,DTLZ2,60,M2,D11,0.004151292774364039,IVFSPEA2_DTLZ2_M2_D11_60.mat
DTLZ,IVFSPEA2,DTLZ3,1,M3,D12,0.05295079452287476,IVFSPEA2_DTLZ3_M3_D12_1.mat
DTLZ,IVFSPEA2,DTLZ3,1,M2,D11,0.004405836940382155,IVFSPEA2_DTLZ3_M2_D11_1.mat
DTLZ,IVFSPEA2,DTLZ3,2,M3,D12,0.053599051508178334,IVFSPEA2_DTLZ3_M3_D12_2.mat
DTLZ,IVFSPEA2,DTLZ3,2,M2,D11,0.004103512392114047,IVFSPEA2_DTLZ3_M2_D11_2.mat
DTLZ,IVFSPEA2,DTLZ3,3,M2,D11,0.004073113989202568,IVFSPEA2_DTLZ3_M2_D11_3.mat
DTLZ,IVFSPEA2,DTLZ3,3,M3,D12,0.053575446128099675,IVFSPEA2_DTLZ3_M3_D12_3.mat
DTLZ,IVFSPEA2,DTLZ3,4,M2,D11,0.004741042841557554,IVFSPEA2_DTLZ3_M2_D11_4.mat
DTLZ,IVFSPEA2,DTLZ3,4,M3,D12,0.05261224832705611,IVFSPEA2_DTLZ3_M3_D12_4.mat
DTLZ,IVFSPEA2,DTLZ3,5,M2,D11,0.00409081461757358,IVFSPEA2_DTLZ3_M2_D11_5.mat
DTLZ,IVFSPEA2,DTLZ3,5,M3,D12,0.05325913467779567,IVFSPEA2_DTLZ3_M3_D12_5.mat
DTLZ,IVFSPEA2,DTLZ3,6,M2,D11,0.0040625778973826495,IVFSPEA2_DTLZ3_M2_D11_6.mat
DTLZ,IVFSPEA2,DTLZ3,6,M3,D12,0.053065075549441426,IVFSPEA2_DTLZ3_M3_D12_6.mat
DTLZ,IVFSPEA2,DTLZ3,7,M2,D11,0.004139557935831216,IVFSPEA2_DTLZ3_M2_D11_7.mat
DTLZ,IVFSPEA2,DTLZ3,7,M3,D12,0.05257627211628373,IVFSPEA2_DTLZ3_M3_D12_7.mat
DTLZ,IVFSPEA2,DTLZ3,8,M2,D11,0.004129675296847462,IVFSPEA2_DTLZ3_M2_D11_8.mat
DTLZ,IVFSPEA2,DTLZ3,8,M3,D12,0.05330136804675087,IVFSPEA2_DTLZ3_M3_D12_8.mat
DTLZ,IVFSPEA2,DTLZ3,9,M2,D11,0.00414728812740803,IVFSPEA2_DTLZ3_M2_D11_9.mat
DTLZ,IVFSPEA2,DTLZ3,9,M3,D12,0.05300398932176671,IVFSPEA2_DTLZ3_M3_D12_9.mat
DTLZ,IVFSPEA2,DTLZ3,10,M3,D12,0.05430174142433189,IVFSPEA2_DTLZ3_M3_D12_10.mat
DTLZ,IVFSPEA2,DTLZ3,10,M2,D11,0.00416339443875076,IVFSPEA2_DTLZ3_M2_D11_10.mat
DTLZ,IVFSPEA2,DTLZ3,11,M2,D11,0.0042069729022979245,IVFSPEA2_DTLZ3_M2_D11_11.mat
DTLZ,IVFSPEA2,DTLZ3,11,M3,D12,0.05385211754081865,IVFSPEA2_DTLZ3_M3_D12_11.mat
DTLZ,IVFSPEA2,DTLZ3,12,M3,D12,0.0527386846600823,IVFSPEA2_DTLZ3_M3_D12_12.mat
DTLZ,IVFSPEA2,DTLZ3,12,M2,D11,0.004031837070927802,IVFSPEA2_DTLZ3_M2_D11_12.mat
DTLZ,IVFSPEA2,DTLZ3,13,M3,D12,0.053164011447715265,IVFSPEA2_DTLZ3_M3_D12_13.mat
DTLZ,IVFSPEA2,DTLZ3,13,M2,D11,0.0041003194900544005,IVFSPEA2_DTLZ3_M2_D11_13.mat
DTLZ,IVFSPEA2,DTLZ3,14,M3,D12,0.053214507683844475,IVFSPEA2_DTLZ3_M3_D12_14.mat
DTLZ,IVFSPEA2,DTLZ3,14,M2,D11,0.004194988740154947,IVFSPEA2_DTLZ3_M2_D11_14.mat
DTLZ,IVFSPEA2,DTLZ3,15,M2,D11,0.004435688067130423,IVFSPEA2_DTLZ3_M2_D11_15.mat
DTLZ,IVFSPEA2,DTLZ3,15,M3,D12,0.05238431767375463,IVFSPEA2_DTLZ3_M3_D12_15.mat
DTLZ,IVFSPEA2,DTLZ3,16,M2,D11,0.004202137689928606,IVFSPEA2_DTLZ3_M2_D11_16.mat
DTLZ,IVFSPEA2,DTLZ3,16,M3,D12,0.05295182300220934,IVFSPEA2_DTLZ3_M3_D12_16.mat
DTLZ,IVFSPEA2,DTLZ3,17,M2,D11,0.004148736634445992,IVFSPEA2_DTLZ3_M2_D11_17.mat
DTLZ,IVFSPEA2,DTLZ3,17,M3,D12,0.05285433118796679,IVFSPEA2_DTLZ3_M3_D12_17.mat
DTLZ,IVFSPEA2,DTLZ3,18,M3,D12,0.05318021093938384,IVFSPEA2_DTLZ3_M3_D12_18.mat
DTLZ,IVFSPEA2,DTLZ3,18,M2,D11,0.004566587167701241,IVFSPEA2_DTLZ3_M2_D11_18.mat
DTLZ,IVFSPEA2,DTLZ3,19,M3,D12,0.053810496629844023,IVFSPEA2_DTLZ3_M3_D12_19.mat
DTLZ,IVFSPEA2,DTLZ3,19,M2,D11,0.0045642664994359605,IVFSPEA2_DTLZ3_M2_D11_19.mat
DTLZ,IVFSPEA2,DTLZ3,20,M2,D11,0.004382008159718638,IVFSPEA2_DTLZ3_M2_D11_20.mat
DTLZ,IVFSPEA2,DTLZ3,20,M3,D12,0.05309544324915031,IVFSPEA2_DTLZ3_M3_D12_20.mat
DTLZ,IVFSPEA2,DTLZ3,21,M2,D11,0.004080902029442152,IVFSPEA2_DTLZ3_M2_D11_21.mat
DTLZ,IVFSPEA2,DTLZ3,21,M3,D12,0.053501518271077596,IVFSPEA2_DTLZ3_M3_D12_21.mat
DTLZ,IVFSPEA2,DTLZ3,22,M3,D12,0.05325499733267447,IVFSPEA2_DTLZ3_M3_D12_22.mat
DTLZ,IVFSPEA2,DTLZ3,22,M2,D11,0.004113856831237658,IVFSPEA2_DTLZ3_M2_D11_22.mat
DTLZ,IVFSPEA2,DTLZ3,23,M3,D12,0.053044353915225384,IVFSPEA2_DTLZ3_M3_D12_23.mat
DTLZ,IVFSPEA2,DTLZ3,23,M2,D11,0.0042380268385737675,IVFSPEA2_DTLZ3_M2_D11_23.mat
DTLZ,IVFSPEA2,DTLZ3,24,M3,D12,0.05319029947647846,IVFSPEA2_DTLZ3_M3_D12_24.mat
DTLZ,IVFSPEA2,DTLZ3,24,M2,D11,0.00409127681984964,IVFSPEA2_DTLZ3_M2_D11_24.mat
DTLZ,IVFSPEA2,DTLZ3,25,M2,D11,0.004149835542644265,IVFSPEA2_DTLZ3_M2_D11_25.mat
DTLZ,IVFSPEA2,DTLZ3,25,M3,D12,0.05302330302262371,IVFSPEA2_DTLZ3_M3_D12_25.mat
DTLZ,IVFSPEA2,DTLZ3,26,M2,D11,0.004075297540533557,IVFSPEA2_DTLZ3_M2_D11_26.mat
DTLZ,IVFSPEA2,DTLZ3,26,M3,D12,0.05314113946603636,IVFSPEA2_DTLZ3_M3_D12_26.mat
DTLZ,IVFSPEA2,DTLZ3,27,M3,D12,0.05304910954838328,IVFSPEA2_DTLZ3_M3_D12_27.mat
DTLZ,IVFSPEA2,DTLZ3,27,M2,D11,0.004962259914192897,IVFSPEA2_DTLZ3_M2_D11_27.mat
DTLZ,IVFSPEA2,DTLZ3,28,M2,D11,0.0041512445999119804,IVFSPEA2_DTLZ3_M2_D11_28.mat
DTLZ,IVFSPEA2,DTLZ3,28,M3,D12,0.052852753096808196,IVFSPEA2_DTLZ3_M3_D12_28.mat
DTLZ,IVFSPEA2,DTLZ3,29,M2,D11,0.00423317171445625,IVFSPEA2_DTLZ3_M2_D11_29.mat
DTLZ,IVFSPEA2,DTLZ3,29,M3,D12,0.05278138651399278,IVFSPEA2_DTLZ3_M3_D12_29.mat
DTLZ,IVFSPEA2,DTLZ3,30,M2,D11,0.004069394720097735,IVFSPEA2_DTLZ3_M2_D11_30.mat
DTLZ,IVFSPEA2,DTLZ3,30,M3,D12,0.052807777298834215,IVFSPEA2_DTLZ3_M3_D12_30.mat
DTLZ,IVFSPEA2,DTLZ3,31,M3,D12,0.05310079109939751,IVFSPEA2_DTLZ3_M3_D12_31.mat
DTLZ,IVFSPEA2,DTLZ3,31,M2,D11,0.0041382808290051625,IVFSPEA2_DTLZ3_M2_D11_31.mat
DTLZ,IVFSPEA2,DTLZ3,32,M3,D12,0.05255267479394843,IVFSPEA2_DTLZ3_M3_D12_32.mat
DTLZ,IVFSPEA2,DTLZ3,32,M2,D11,0.004245940769420414,IVFSPEA2_DTLZ3_M2_D11_32.mat
DTLZ,IVFSPEA2,DTLZ3,33,M3,D12,0.05347043887954821,IVFSPEA2_DTLZ3_M3_D12_33.mat
DTLZ,IVFSPEA2,DTLZ3,33,M2,D11,0.004343242918162394,IVFSPEA2_DTLZ3_M2_D11_33.mat
DTLZ,IVFSPEA2,DTLZ3,34,M3,D12,0.05378012479516769,IVFSPEA2_DTLZ3_M3_D12_34.mat
DTLZ,IVFSPEA2,DTLZ3,34,M2,D11,0.004229377484325548,IVFSPEA2_DTLZ3_M2_D11_34.mat
DTLZ,IVFSPEA2,DTLZ3,35,M3,D12,0.05404411970115774,IVFSPEA2_DTLZ3_M3_D12_35.mat
DTLZ,IVFSPEA2,DTLZ3,35,M2,D11,0.004516824069984286,IVFSPEA2_DTLZ3_M2_D11_35.mat
DTLZ,IVFSPEA2,DTLZ3,36,M3,D12,0.05295975785791334,IVFSPEA2_DTLZ3_M3_D12_36.mat
DTLZ,IVFSPEA2,DTLZ3,36,M2,D11,0.00466870647510286,IVFSPEA2_DTLZ3_M2_D11_36.mat
DTLZ,IVFSPEA2,DTLZ3,37,M3,D12,0.05322616197597063,IVFSPEA2_DTLZ3_M3_D12_37.mat
DTLZ,IVFSPEA2,DTLZ3,37,M2,D11,0.004154935115664747,IVFSPEA2_DTLZ3_M2_D11_37.mat
DTLZ,IVFSPEA2,DTLZ3,38,M2,D11,0.0042319854685389,IVFSPEA2_DTLZ3_M2_D11_38.mat
DTLZ,IVFSPEA2,DTLZ3,38,M3,D12,0.05344529615929058,IVFSPEA2_DTLZ3_M3_D12_38.mat
DTLZ,IVFSPEA2,DTLZ3,39,M3,D12,0.052605567833630615,IVFSPEA2_DTLZ3_M3_D12_39.mat
DTLZ,IVFSPEA2,DTLZ3,39,M2,D11,0.004193215919982149,IVFSPEA2_DTLZ3_M2_D11_39.mat
DTLZ,IVFSPEA2,DTLZ3,40,M2,D11,0.00499876138407826,IVFSPEA2_DTLZ3_M2_D11_40.mat
DTLZ,IVFSPEA2,DTLZ3,40,M3,D12,0.052946098545974436,IVFSPEA2_DTLZ3_M3_D12_40.mat
DTLZ,IVFSPEA2,DTLZ3,41,M2,D11,0.004205164378308762,IVFSPEA2_DTLZ3_M2_D11_41.mat
DTLZ,IVFSPEA2,DTLZ3,41,M3,D12,0.05342879289600423,IVFSPEA2_DTLZ3_M3_D12_41.mat
DTLZ,IVFSPEA2,DTLZ3,42,M2,D11,0.004126315736745843,IVFSPEA2_DTLZ3_M2_D11_42.mat
DTLZ,IVFSPEA2,DTLZ3,42,M3,D12,0.053309828773464234,IVFSPEA2_DTLZ3_M3_D12_42.mat
DTLZ,IVFSPEA2,DTLZ3,43,M3,D12,0.05353718865774319,IVFSPEA2_DTLZ3_M3_D12_43.mat
DTLZ,IVFSPEA2,DTLZ3,43,M2,D11,0.004121461430395478,IVFSPEA2_DTLZ3_M2_D11_43.mat
DTLZ,IVFSPEA2,DTLZ3,44,M3,D12,0.05298877579888621,IVFSPEA2_DTLZ3_M3_D12_44.mat
DTLZ,IVFSPEA2,DTLZ3,44,M2,D11,0.004830873292211571,IVFSPEA2_DTLZ3_M2_D11_44.mat
DTLZ,IVFSPEA2,DTLZ3,45,M2,D11,0.004094605759288591,IVFSPEA2_DTLZ3_M2_D11_45.mat
DTLZ,IVFSPEA2,DTLZ3,45,M3,D12,0.05301856223103682,IVFSPEA2_DTLZ3_M3_D12_45.mat
DTLZ,IVFSPEA2,DTLZ3,46,M2,D11,0.004363601099649145,IVFSPEA2_DTLZ3_M2_D11_46.mat
DTLZ,IVFSPEA2,DTLZ3,46,M3,D12,0.05320771871184179,IVFSPEA2_DTLZ3_M3_D12_46.mat
DTLZ,IVFSPEA2,DTLZ3,47,M2,D11,0.004140848766390174,IVFSPEA2_DTLZ3_M2_D11_47.mat
DTLZ,IVFSPEA2,DTLZ3,47,M3,D12,0.053409865477981384,IVFSPEA2_DTLZ3_M3_D12_47.mat
DTLZ,IVFSPEA2,DTLZ3,48,M2,D11,0.004080234162744101,IVFSPEA2_DTLZ3_M2_D11_48.mat
DTLZ,IVFSPEA2,DTLZ3,48,M3,D12,0.053268450256312966,IVFSPEA2_DTLZ3_M3_D12_48.mat
DTLZ,IVFSPEA2,DTLZ3,49,M2,D11,0.005438845860463122,IVFSPEA2_DTLZ3_M2_D11_49.mat
DTLZ,IVFSPEA2,DTLZ3,49,M3,D12,0.052646279522972045,IVFSPEA2_DTLZ3_M3_D12_49.mat
DTLZ,IVFSPEA2,DTLZ3,50,M2,D11,0.004074815725455914,IVFSPEA2_DTLZ3_M2_D11_50.mat
DTLZ,IVFSPEA2,DTLZ3,50,M3,D12,0.05269585938679122,IVFSPEA2_DTLZ3_M3_D12_50.mat
DTLZ,IVFSPEA2,DTLZ3,51,M3,D12,0.0535704213168898,IVFSPEA2_DTLZ3_M3_D12_51.mat
DTLZ,IVFSPEA2,DTLZ3,51,M2,D11,0.004581729972352984,IVFSPEA2_DTLZ3_M2_D11_51.mat
DTLZ,IVFSPEA2,DTLZ3,52,M2,D11,0.004277330546458324,IVFSPEA2_DTLZ3_M2_D11_52.mat
DTLZ,IVFSPEA2,DTLZ3,52,M3,D12,0.05345079388463779,IVFSPEA2_DTLZ3_M3_D12_52.mat
DTLZ,IVFSPEA2,DTLZ3,53,M3,D12,0.05318925172242824,IVFSPEA2_DTLZ3_M3_D12_53.mat
DTLZ,IVFSPEA2,DTLZ3,53,M2,D11,0.004168924011505377,IVFSPEA2_DTLZ3_M2_D11_53.mat
DTLZ,IVFSPEA2,DTLZ3,54,M2,D11,0.004291465143339867,IVFSPEA2_DTLZ3_M2_D11_54.mat
DTLZ,IVFSPEA2,DTLZ3,54,M3,D12,0.05331154294532542,IVFSPEA2_DTLZ3_M3_D12_54.mat
DTLZ,IVFSPEA2,DTLZ3,55,M2,D11,0.004059329584643694,IVFSPEA2_DTLZ3_M2_D11_55.mat
DTLZ,IVFSPEA2,DTLZ3,55,M3,D12,0.05241310119360809,IVFSPEA2_DTLZ3_M3_D12_55.mat
DTLZ,IVFSPEA2,DTLZ3,56,M3,D12,0.0533170622887353,IVFSPEA2_DTLZ3_M3_D12_56.mat
DTLZ,IVFSPEA2,DTLZ3,56,M2,D11,0.004448810834778785,IVFSPEA2_DTLZ3_M2_D11_56.mat
DTLZ,IVFSPEA2,DTLZ3,57,M3,D12,0.052571282228571874,IVFSPEA2_DTLZ3_M3_D12_57.mat
DTLZ,IVFSPEA2,DTLZ3,57,M2,D11,0.0041380511105542205,IVFSPEA2_DTLZ3_M2_D11_57.mat
DTLZ,IVFSPEA2,DTLZ3,58,M3,D12,0.053510515803940124,IVFSPEA2_DTLZ3_M3_D12_58.mat
DTLZ,IVFSPEA2,DTLZ3,58,M2,D11,0.004202518248447997,IVFSPEA2_DTLZ3_M2_D11_58.mat
DTLZ,IVFSPEA2,DTLZ3,59,M3,D12,0.05291272861588172,IVFSPEA2_DTLZ3_M3_D12_59.mat
DTLZ,IVFSPEA2,DTLZ3,59,M2,D11,0.00433885129290898,IVFSPEA2_DTLZ3_M2_D11_59.mat
DTLZ,IVFSPEA2,DTLZ3,60,M2,D11,0.0048326897301868565,IVFSPEA2_DTLZ3_M2_D11_60.mat
DTLZ,IVFSPEA2,DTLZ3,60,M3,D12,0.054075873668762695,IVFSPEA2_DTLZ3_M3_D12_60.mat
DTLZ,IVFSPEA2,DTLZ4,1,M3,D12,0.5408384003931677,IVFSPEA2_DTLZ4_M3_D12_1.mat
DTLZ,IVFSPEA2,DTLZ4,1,M2,D11,0.004157184441094786,IVFSPEA2_DTLZ4_M2_D11_1.mat
DTLZ,IVFSPEA2,DTLZ4,2,M3,D12,0.9459249271738893,IVFSPEA2_DTLZ4_M3_D12_2.mat
DTLZ,IVFSPEA2,DTLZ4,2,M2,D11,0.7420913390033603,IVFSPEA2_DTLZ4_M2_D11_2.mat
DTLZ,IVFSPEA2,DTLZ4,3,M3,D12,0.5408430060962892,IVFSPEA2_DTLZ4_M3_D12_3.mat
DTLZ,IVFSPEA2,DTLZ4,3,M2,D11,0.004124157562662503,IVFSPEA2_DTLZ4_M2_D11_3.mat
DTLZ,IVFSPEA2,DTLZ4,4,M3,D12,0.5408359186070678,IVFSPEA2_DTLZ4_M3_D12_4.mat
DTLZ,IVFSPEA2,DTLZ4,4,M2,D11,0.7420913392416124,IVFSPEA2_DTLZ4_M2_D11_4.mat
DTLZ,IVFSPEA2,DTLZ4,5,M3,D12,0.5408333183570868,IVFSPEA2_DTLZ4_M3_D12_5.mat
DTLZ,IVFSPEA2,DTLZ4,5,M2,D11,0.004140104367233542,IVFSPEA2_DTLZ4_M2_D11_5.mat
DTLZ,IVFSPEA2,DTLZ4,6,M2,D11,0.7420913387555618,IVFSPEA2_DTLZ4_M2_D11_6.mat
DTLZ,IVFSPEA2,DTLZ4,6,M3,D12,0.5408279011922178,IVFSPEA2_DTLZ4_M3_D12_6.mat
DTLZ,IVFSPEA2,DTLZ4,7,M2,D11,0.004200441521249457,IVFSPEA2_DTLZ4_M2_D11_7.mat
DTLZ,IVFSPEA2,DTLZ4,7,M3,D12,0.5408349792587325,IVFSPEA2_DTLZ4_M3_D12_7.mat
DTLZ,IVFSPEA2,DTLZ4,8,M2,D11,0.004132110535781825,IVFSPEA2_DTLZ4_M2_D11_8.mat
DTLZ,IVFSPEA2,DTLZ4,8,M3,D12,0.5408325205358464,IVFSPEA2_DTLZ4_M3_D12_8.mat
DTLZ,IVFSPEA2,DTLZ4,9,M2,D11,0.004127451922549635,IVFSPEA2_DTLZ4_M2_D11_9.mat
DTLZ,IVFSPEA2,DTLZ4,9,M3,D12,0.05492859949981069,IVFSPEA2_DTLZ4_M3_D12_9.mat
DTLZ,IVFSPEA2,DTLZ4,10,M2,D11,0.004126507159649736,IVFSPEA2_DTLZ4_M2_D11_10.mat
DTLZ,IVFSPEA2,DTLZ4,10,M3,D12,0.5408379140533727,IVFSPEA2_DTLZ4_M3_D12_10.mat
DTLZ,IVFSPEA2,DTLZ4,11,M3,D12,0.05497823880763215,IVFSPEA2_DTLZ4_M3_D12_11.mat
DTLZ,IVFSPEA2,DTLZ4,11,M2,D11,0.7420913390288831,IVFSPEA2_DTLZ4_M2_D11_11.mat
DTLZ,IVFSPEA2,DTLZ4,12,M3,D12,0.9459249262249386,IVFSPEA2_DTLZ4_M3_D12_12.mat
DTLZ,IVFSPEA2,DTLZ4,12,M2,D11,0.7420913387701671,IVFSPEA2_DTLZ4_M2_D11_12.mat
DTLZ,IVFSPEA2,DTLZ4,13,M2,D11,0.7420913386941206,IVFSPEA2_DTLZ4_M2_D11_13.mat
DTLZ,IVFSPEA2,DTLZ4,13,M3,D12,0.05440946532239514,IVFSPEA2_DTLZ4_M3_D12_13.mat
DTLZ,IVFSPEA2,DTLZ4,14,M3,D12,0.05392993194965028,IVFSPEA2_DTLZ4_M3_D12_14.mat
DTLZ,IVFSPEA2,DTLZ4,14,M2,D11,0.004078403328305313,IVFSPEA2_DTLZ4_M2_D11_14.mat
DTLZ,IVFSPEA2,DTLZ4,15,M3,D12,0.054301706704398406,IVFSPEA2_DTLZ4_M3_D12_15.mat
DTLZ,IVFSPEA2,DTLZ4,15,M2,D11,0.004238202209159396,IVFSPEA2_DTLZ4_M2_D11_15.mat
DTLZ,IVFSPEA2,DTLZ4,16,M2,D11,0.7420913399861484,IVFSPEA2_DTLZ4_M2_D11_16.mat
DTLZ,IVFSPEA2,DTLZ4,16,M3,D12,0.5408264516897353,IVFSPEA2_DTLZ4_M3_D12_16.mat
DTLZ,IVFSPEA2,DTLZ4,17,M2,D11,0.004280277846278449,IVFSPEA2_DTLZ4_M2_D11_17.mat
DTLZ,IVFSPEA2,DTLZ4,17,M3,D12,0.0548417471212629,IVFSPEA2_DTLZ4_M3_D12_17.mat
DTLZ,IVFSPEA2,DTLZ4,18,M3,D12,0.05414489897191026,IVFSPEA2_DTLZ4_M3_D12_18.mat
DTLZ,IVFSPEA2,DTLZ4,18,M2,D11,0.7420913389511048,IVFSPEA2_DTLZ4_M2_D11_18.mat
DTLZ,IVFSPEA2,DTLZ4,19,M3,D12,0.5408374528745153,IVFSPEA2_DTLZ4_M3_D12_19.mat
DTLZ,IVFSPEA2,DTLZ4,19,M2,D11,0.7420913394824955,IVFSPEA2_DTLZ4_M2_D11_19.mat
DTLZ,IVFSPEA2,DTLZ4,20,M2,D11,0.004132893871346416,IVFSPEA2_DTLZ4_M2_D11_20.mat
DTLZ,IVFSPEA2,DTLZ4,20,M3,D12,0.5408325841922186,IVFSPEA2_DTLZ4_M3_D12_20.mat
DTLZ,IVFSPEA2,DTLZ4,21,M3,D12,0.5408357248008072,IVFSPEA2_DTLZ4_M3_D12_21.mat
DTLZ,IVFSPEA2,DTLZ4,21,M2,D11,0.004158004637731567,IVFSPEA2_DTLZ4_M2_D11_21.mat
DTLZ,IVFSPEA2,DTLZ4,22,M3,D12,0.540842189911248,IVFSPEA2_DTLZ4_M3_D12_22.mat
DTLZ,IVFSPEA2,DTLZ4,22,M2,D11,0.004159451303861216,IVFSPEA2_DTLZ4_M2_D11_22.mat
DTLZ,IVFSPEA2,DTLZ4,23,M3,D12,0.05444524390544349,IVFSPEA2_DTLZ4_M3_D12_23.mat
DTLZ,IVFSPEA2,DTLZ4,23,M2,D11,0.7420913395663893,IVFSPEA2_DTLZ4_M2_D11_23.mat
DTLZ,IVFSPEA2,DTLZ4,24,M3,D12,0.5408293145419116,IVFSPEA2_DTLZ4_M3_D12_24.mat
DTLZ,IVFSPEA2,DTLZ4,24,M2,D11,0.0041744267426278925,IVFSPEA2_DTLZ4_M2_D11_24.mat
DTLZ,IVFSPEA2,DTLZ4,25,M2,D11,0.0041381032631666185,IVFSPEA2_DTLZ4_M2_D11_25.mat
DTLZ,IVFSPEA2,DTLZ4,25,M3,D12,0.5408362359590589,IVFSPEA2_DTLZ4_M3_D12_25.mat
DTLZ,IVFSPEA2,DTLZ4,26,M2,D11,0.004126353222677729,IVFSPEA2_DTLZ4_M2_D11_26.mat
DTLZ,IVFSPEA2,DTLZ4,26,M3,D12,0.05383448696413533,IVFSPEA2_DTLZ4_M3_D12_26.mat
DTLZ,IVFSPEA2,DTLZ4,27,M3,D12,0.5408226266135548,IVFSPEA2_DTLZ4_M3_D12_27.mat
DTLZ,IVFSPEA2,DTLZ4,27,M2,D11,0.004129381669675691,IVFSPEA2_DTLZ4_M2_D11_27.mat
DTLZ,IVFSPEA2,DTLZ4,28,M2,D11,0.7420913389615281,IVFSPEA2_DTLZ4_M2_D11_28.mat
DTLZ,IVFSPEA2,DTLZ4,28,M3,D12,0.05433531763635572,IVFSPEA2_DTLZ4_M3_D12_28.mat
DTLZ,IVFSPEA2,DTLZ4,29,M3,D12,0.054265252404062964,IVFSPEA2_DTLZ4_M3_D12_29.mat
DTLZ,IVFSPEA2,DTLZ4,29,M2,D11,0.742091343841148,IVFSPEA2_DTLZ4_M2_D11_29.mat
DTLZ,IVFSPEA2,DTLZ4,30,M3,D12,0.5408343294288256,IVFSPEA2_DTLZ4_M3_D12_30.mat
