Grupo,Algoritmo,Problema,Run,M,D,Spread,arquivo_original
WFG,IVFSPEA2,WFG8,37,M2,D11,0.18966982969920085,IVFSPEA2_WFG8_M2_D11_37.mat
WFG,IVFSPEA2,WFG8,38,M2,D11,0.14650570329238147,IVFSPEA2_WFG8_M2_D11_38.mat
WFG,IVFSPEA2,WFG8,39,M2,D11,0.18244542380798998,IVFSPEA2_WFG8_M2_D11_39.mat
WFG,IVFSPEA2,WFG8,40,M2,D11,0.15580474474429942,IVFSPEA2_WFG8_M2_D11_40.mat
WFG,IVFSPEA2,WFG8,41,M2,D11,0.166038118616954,IVFSPEA2_WFG8_M2_D11_41.mat
WFG,IVFSPEA2,WFG8,42,M2,D11,0.16070986411198132,IVFSPEA2_WFG8_M2_D11_42.mat
WFG,IVFSPEA2,WFG8,43,M2,D11,0.1764831036234702,IVFSPEA2_WFG8_M2_D11_43.mat
WFG,IVFSPEA2,WFG8,44,M2,D11,0.25200018209614533,IVFSPEA2_WFG8_M2_D11_44.mat
WFG,IVFSPEA2,WFG8,45,M2,D11,0.18491928034879335,IVFSPEA2_WFG8_M2_D11_45.mat
WFG,IVFSPEA2,WFG8,46,M2,D11,0.20294256899512017,IVFSPEA2_WFG8_M2_D11_46.mat
WFG,IVFSPEA2,WFG8,47,M2,D11,0.18511098373599078,IVFSPEA2_WFG8_M2_D11_47.mat
WFG,IVFSPEA2,WFG8,48,M2,D11,0.16084061357052962,IVFSPEA2_WFG8_M2_D11_48.mat
WFG,IVFSPEA2,WFG8,49,M2,D11,0.15843713806882476,IVFSPEA2_WFG8_M2_D11_49.mat
WFG,IVFSPEA2,WFG8,50,M2,D11,0.2538668911654453,IVFSPEA2_WFG8_M2_D11_50.mat
WFG,IVFSPEA2,WFG8,51,M2,D11,0.2152650220037395,IVFSPEA2_WFG8_M2_D11_51.mat
WFG,IVFSPEA2,WFG8,52,M2,D11,0.14230313970565114,IVFSPEA2_WFG8_M2_D11_52.mat
WFG,IVFSPEA2,WFG8,53,M2,D11,0.1628319834626957,IVFSPEA2_WFG8_M2_D11_53.mat
WFG,IVFSPEA2,WFG8,54,M2,D11,0.16206778287736773,IVFSPEA2_WFG8_M2_D11_54.mat
WFG,IVFSPEA2,WFG8,55,M2,D11,0.18084059109505962,IVFSPEA2_WFG8_M2_D11_55.mat
WFG,IVFSPEA2,WFG8,56,M2,D11,0.1725338897327259,IVFSPEA2_WFG8_M2_D11_56.mat
WFG,IVFSPEA2,WFG8,57,M2,D11,0.2572473066021519,IVFSPEA2_WFG8_M2_D11_57.mat
WFG,IVFSPEA2,WFG8,58,M2,D11,0.3089849048767025,IVFSPEA2_WFG8_M2_D11_58.mat
WFG,IVFSPEA2,WFG8,59,M2,D11,0.18740181381997317,IVFSPEA2_WFG8_M2_D11_59.mat
WFG,IVFSPEA2,WFG8,60,M2,D11,0.176358640806167,IVFSPEA2_WFG8_M2_D11_60.mat
WFG,IVFSPEA2,WFG9,1,M2,D11,0.12411336717171971,IVFSPEA2_WFG9_M2_D11_1.mat
WFG,IVFSPEA2,WFG9,2,M2,D11,0.11812660554418015,IVFSPEA2_WFG9_M2_D11_2.mat
WFG,IVFSPEA2,WFG9,3,M2,D11,0.25569975002546735,IVFSPEA2_WFG9_M2_D11_3.mat
WFG,IVFSPEA2,WFG9,4,M2,D11,0.12171945486919776,IVFSPEA2_WFG9_M2_D11_4.mat
WFG,IVFSPEA2,WFG9,5,M2,D11,0.11172647100711079,IVFSPEA2_WFG9_M2_D11_5.mat
WFG,IVFSPEA2,WFG9,6,M2,D11,0.11909484740351113,IVFSPEA2_WFG9_M2_D11_6.mat
WFG,IVFSPEA2,WFG9,7,M2,D11,0.12233786119048361,IVFSPEA2_WFG9_M2_D11_7.mat
WFG,IVFSPEA2,WFG9,8,M2,D11,0.14652057473342558,IVFSPEA2_WFG9_M2_D11_8.mat
WFG,IVFSPEA2,WFG9,9,M2,D11,0.12942897562761216,IVFSPEA2_WFG9_M2_D11_9.mat
WFG,IVFSPEA2,WFG9,10,M2,D11,0.12650222742849998,IVFSPEA2_WFG9_M2_D11_10.mat
WFG,IVFSPEA2,WFG9,11,M2,D11,0.1528513061201857,IVFSPEA2_WFG9_M2_D11_11.mat
WFG,IVFSPEA2,WFG9,12,M2,D11,0.13372859801027906,IVFSPEA2_WFG9_M2_D11_12.mat
WFG,IVFSPEA2,WFG9,13,M2,D11,0.11420190232758069,IVFSPEA2_WFG9_M2_D11_13.mat
WFG,IVFSPEA2,WFG9,14,M2,D11,0.13304667130897269,IVFSPEA2_WFG9_M2_D11_14.mat
WFG,IVFSPEA2,WFG9,15,M2,D11,0.12490297657925067,IVFSPEA2_WFG9_M2_D11_15.mat
WFG,IVFSPEA2,WFG9,16,M2,D11,0.1458272896121165,IVFSPEA2_WFG9_M2_D11_16.mat
WFG,IVFSPEA2,WFG9,17,M2,D11,0.12301067853086632,IVFSPEA2_WFG9_M2_D11_17.mat
WFG,IVFSPEA2,WFG9,18,M2,D11,0.13810701131839162,IVFSPEA2_WFG9_M2_D11_18.mat
WFG,IVFSPEA2,WFG9,19,M2,D11,0.11323918860334688,IVFSPEA2_WFG9_M2_D11_19.mat
WFG,IVFSPEA2,WFG9,20,M2,D11,0.14245114502810108,IVFSPEA2_WFG9_M2_D11_20.mat
WFG,IVFSPEA2,WFG9,21,M2,D11,0.2347652340108289,IVFSPEA2_WFG9_M2_D11_21.mat
WFG,IVFSPEA2,WFG9,22,M2,D11,0.1250542769494264,IVFSPEA2_WFG9_M2_D11_22.mat
WFG,IVFSPEA2,WFG9,23,M2,D11,0.1288371532626637,IVFSPEA2_WFG9_M2_D11_23.mat
WFG,IVFSPEA2,WFG9,24,M2,D11,0.12850072348611,IVFSPEA2_WFG9_M2_D11_24.mat
WFG,IVFSPEA2,WFG9,25,M2,D11,0.11311861242074274,IVFSPEA2_WFG9_M2_D11_25.mat
WFG,IVFSPEA2,WFG9,26,M2,D11,0.13322058607738627,IVFSPEA2_WFG9_M2_D11_26.mat
WFG,IVFSPEA2,WFG9,27,M2,D11,0.13928207696846406,IVFSPEA2_WFG9_M2_D11_27.mat
WFG,IVFSPEA2,WFG9,28,M2,D11,0.12928499239064312,IVFSPEA2_WFG9_M2_D11_28.mat
WFG,IVFSPEA2,WFG9,29,M2,D11,0.12710187306763018,IVFSPEA2_WFG9_M2_D11_29.mat
WFG,IVFSPEA2,WFG9,30,M2,D11,0.1449569965486518,IVFSPEA2_WFG9_M2_D11_30.mat
WFG,IVFSPEA2,WFG9,31,M2,D11,0.11633933889747275,IVFSPEA2_WFG9_M2_D11_31.mat
WFG,IVFSPEA2,WFG9,32,M2,D11,0.12512588099514346,IVFSPEA2_WFG9_M2_D11_32.mat
WFG,IVFSPEA2,WFG9,33,M2,D11,0.12836502328696134,IVFSPEA2_WFG9_M2_D11_33.mat
WFG,IVFSPEA2,WFG9,34,M2,D11,0.1051301163429182,IVFSPEA2_WFG9_M2_D11_34.mat
WFG,IVFSPEA2,WFG9,35,M2,D11,0.12226475915005719,IVFSPEA2_WFG9_M2_D11_35.mat
WFG,IVFSPEA2,WFG9,36,M2,D11,0.13480834537598613,IVFSPEA2_WFG9_M2_D11_36.mat
WFG,IVFSPEA2,WFG9,37,M2,D11,0.13597387326945584,IVFSPEA2_WFG9_M2_D11_37.mat
WFG,IVFSPEA2,WFG9,38,M2,D11,0.1410411696255006,IVFSPEA2_WFG9_M2_D11_38.mat
WFG,IVFSPEA2,WFG9,39,M2,D11,0.09972385611102047,IVFSPEA2_WFG9_M2_D11_39.mat
WFG,IVFSPEA2,WFG9,40,M2,D11,0.11337384609654541,IVFSPEA2_WFG9_M2_D11_40.mat
WFG,IVFSPEA2,WFG9,41,M2,D11,0.11671252129242025,IVFSPEA2_WFG9_M2_D11_41.mat
WFG,IVFSPEA2,WFG9,42,M2,D11,0.1634326373852187,IVFSPEA2_WFG9_M2_D11_42.mat
WFG,IVFSPEA2,WFG9,43,M2,D11,0.1009644094601738,IVFSPEA2_WFG9_M2_D11_43.mat
WFG,IVFSPEA2,WFG9,44,M2,D11,0.15624208424667993,IVFSPEA2_WFG9_M2_D11_44.mat
WFG,IVFSPEA2,WFG9,45,M2,D11,0.10986510137638593,IVFSPEA2_WFG9_M2_D11_45.mat
WFG,IVFSPEA2,WFG9,46,M2,D11,0.12638234780193036,IVFSPEA2_WFG9_M2_D11_46.mat
WFG,IVFSPEA2,WFG9,47,M2,D11,0.12746361208535162,IVFSPEA2_WFG9_M2_D11_47.mat
WFG,IVFSPEA2,WFG9,48,M2,D11,0.13320135784282547,IVFSPEA2_WFG9_M2_D11_48.mat
WFG,IVFSPEA2,WFG9,49,M2,D11,0.11759175269605651,IVFSPEA2_WFG9_M2_D11_49.mat
WFG,IVFSPEA2,WFG9,50,M2,D11,0.1396072110239525,IVFSPEA2_WFG9_M2_D11_50.mat
WFG,IVFSPEA2,WFG9,51,M2,D11,0.14807360173949768,IVFSPEA2_WFG9_M2_D11_51.mat
WFG,IVFSPEA2,WFG9,52,M2,D11,0.11245809229940767,IVFSPEA2_WFG9_M2_D11_52.mat
WFG,IVFSPEA2,WFG9,53,M2,D11,0.12451760754977796,IVFSPEA2_WFG9_M2_D11_53.mat
WFG,IVFSPEA2,WFG9,54,M2,D11,0.13178960785648886,IVFSPEA2_WFG9_M2_D11_54.mat
WFG,IVFSPEA2,WFG9,55,M2,D11,0.2535759974032897,IVFSPEA2_WFG9_M2_D11_55.mat
WFG,IVFSPEA2,WFG9,56,M2,D11,0.14462965540593659,IVFSPEA2_WFG9_M2_D11_56.mat
WFG,IVFSPEA2,WFG9,57,M2,D11,0.13031742189715667,IVFSPEA2_WFG9_M2_D11_57.mat
WFG,IVFSPEA2,WFG9,58,M2,D11,0.15471804630147776,IVFSPEA2_WFG9_M2_D11_58.mat
WFG,IVFSPEA2,WFG9,59,M2,D11,0.1368340801432578,IVFSPEA2_WFG9_M2_D11_59.mat
WFG,IVFSPEA2,WFG9,60,M2,D11,0.12884833979717628,IVFSPEA2_WFG9_M2_D11_60.mat
WFG,MOEAD,WFG1,1,M2,D11,0.488332956992356,MOEAD_WFG1_M2_D11_1.mat
WFG,MOEAD,WFG1,2,M2,D11,0.48944449531476475,MOEAD_WFG1_M2_D11_2.mat
WFG,MOEAD,WFG1,3,M2,D11,0.4759528140721703,MOEAD_WFG1_M2_D11_3.mat
WFG,MOEAD,WFG1,4,M2,D11,0.46968590012917677,MOEAD_WFG1_M2_D11_4.mat
WFG,MOEAD,WFG1,5,M2,D11,0.4892046839815707,MOEAD_WFG1_M2_D11_5.mat
WFG,MOEAD,WFG1,6,M2,D11,0.4747926589925685,MOEAD_WFG1_M2_D11_6.mat
WFG,MOEAD,WFG1,7,M2,D11,0.546604345227289,MOEAD_WFG1_M2_D11_7.mat
WFG,MOEAD,WFG1,8,M2,D11,0.48148367272786036,MOEAD_WFG1_M2_D11_8.mat
WFG,MOEAD,WFG1,9,M2,D11,0.48782355553276613,MOEAD_WFG1_M2_D11_9.mat
WFG,MOEAD,WFG1,10,M2,D11,0.4713847517805687,MOEAD_WFG1_M2_D11_10.mat
WFG,MOEAD,WFG1,11,M2,D11,0.5219301093263743,MOEAD_WFG1_M2_D11_11.mat
WFG,MOEAD,WFG1,12,M2,D11,0.4896750921907244,MOEAD_WFG1_M2_D11_12.mat
WFG,MOEAD,WFG1,13,M2,D11,0.4885736642363371,MOEAD_WFG1_M2_D11_13.mat
WFG,MOEAD,WFG1,14,M2,D11,0.49072182912068085,MOEAD_WFG1_M2_D11_14.mat
WFG,MOEAD,WFG1,15,M2,D11,0.48974267482754413,MOEAD_WFG1_M2_D11_15.mat
WFG,MOEAD,WFG1,16,M2,D11,0.5330589848028976,MOEAD_WFG1_M2_D11_16.mat
WFG,MOEAD,WFG1,17,M2,D11,0.48523491246515826,MOEAD_WFG1_M2_D11_17.mat
WFG,MOEAD,WFG1,18,M2,D11,0.4726259188740938,MOEAD_WFG1_M2_D11_18.mat
WFG,MOEAD,WFG1,19,M2,D11,0.4716842260844089,MOEAD_WFG1_M2_D11_19.mat
WFG,MOEAD,WFG1,20,M2,D11,0.4724711886488729,MOEAD_WFG1_M2_D11_20.mat
WFG,MOEAD,WFG1,21,M2,D11,0.4657141167973282,MOEAD_WFG1_M2_D11_21.mat
WFG,MOEAD,WFG1,22,M2,D11,0.4771751840259702,MOEAD_WFG1_M2_D11_22.mat
WFG,MOEAD,WFG1,23,M2,D11,0.4770164684585553,MOEAD_WFG1_M2_D11_23.mat
WFG,MOEAD,WFG1,24,M2,D11,0.47180814783192476,MOEAD_WFG1_M2_D11_24.mat
WFG,MOEAD,WFG1,25,M2,D11,0.48775267357468527,MOEAD_WFG1_M2_D11_25.mat
WFG,MOEAD,WFG1,26,M2,D11,0.4786718123211845,MOEAD_WFG1_M2_D11_26.mat
WFG,MOEAD,WFG1,27,M2,D11,0.5462094619373123,MOEAD_WFG1_M2_D11_27.mat
WFG,MOEAD,WFG1,28,M2,D11,0.5650213578598918,MOEAD_WFG1_M2_D11_28.mat
WFG,MOEAD,WFG1,29,M2,D11,0.4892162414741032,MOEAD_WFG1_M2_D11_29.mat
WFG,MOEAD,WFG1,30,M2,D11,0.4762496823148384,MOEAD_WFG1_M2_D11_30.mat
WFG,MOEAD,WFG1,31,M2,D11,0.4685381551740272,MOEAD_WFG1_M2_D11_31.mat
WFG,MOEAD,WFG1,32,M2,D11,0.4805881497650601,MOEAD_WFG1_M2_D11_32.mat
WFG,MOEAD,WFG1,33,M2,D11,0.467332851552261,MOEAD_WFG1_M2_D11_33.mat
WFG,MOEAD,WFG1,34,M2,D11,0.46926877453133864,MOEAD_WFG1_M2_D11_34.mat
WFG,MOEAD,WFG1,35,M2,D11,0.4792297550137869,MOEAD_WFG1_M2_D11_35.mat
WFG,MOEAD,WFG1,36,M2,D11,0.48113808987996,MOEAD_WFG1_M2_D11_36.mat
WFG,MOEAD,WFG1,37,M2,D11,0.5646871466285777,MOEAD_WFG1_M2_D11_37.mat
WFG,MOEAD,WFG1,38,M2,D11,0.4700140719206162,MOEAD_WFG1_M2_D11_38.mat
WFG,MOEAD,WFG1,39,M2,D11,0.4900000385902557,MOEAD_WFG1_M2_D11_39.mat
WFG,MOEAD,WFG1,40,M2,D11,0.4783243709400254,MOEAD_WFG1_M2_D11_40.mat
WFG,MOEAD,WFG1,41,M2,D11,0.47067672832216345,MOEAD_WFG1_M2_D11_41.mat
WFG,MOEAD,WFG1,42,M2,D11,0.5300902735298038,MOEAD_WFG1_M2_D11_42.mat
WFG,MOEAD,WFG1,43,M2,D11,0.4700382465900986,MOEAD_WFG1_M2_D11_43.mat
WFG,MOEAD,WFG1,44,M2,D11,0.4850583631273924,MOEAD_WFG1_M2_D11_44.mat
WFG,MOEAD,WFG1,45,M2,D11,0.4681610283155385,MOEAD_WFG1_M2_D11_45.mat
WFG,MOEAD,WFG1,46,M2,D11,0.4782544291574606,MOEAD_WFG1_M2_D11_46.mat
WFG,MOEAD,WFG1,47,M2,D11,0.5248400091156792,MOEAD_WFG1_M2_D11_47.mat
WFG,MOEAD,WFG1,48,M2,D11,0.47188773024075564,MOEAD_WFG1_M2_D11_48.mat
WFG,MOEAD,WFG1,49,M2,D11,0.4703719549613778,MOEAD_WFG1_M2_D11_49.mat
WFG,MOEAD,WFG1,50,M2,D11,0.46714978824096365,MOEAD_WFG1_M2_D11_50.mat
WFG,MOEAD,WFG1,51,M2,D11,0.5417467743203991,MOEAD_WFG1_M2_D11_51.mat
WFG,MOEAD,WFG1,52,M2,D11,0.4820212925503746,MOEAD_WFG1_M2_D11_52.mat
WFG,MOEAD,WFG1,53,M2,D11,0.4717333043064165,MOEAD_WFG1_M2_D11_53.mat
WFG,MOEAD,WFG1,54,M2,D11,0.4759888571717109,MOEAD_WFG1_M2_D11_54.mat
WFG,MOEAD,WFG1,55,M2,D11,0.47149633447118633,MOEAD_WFG1_M2_D11_55.mat
WFG,MOEAD,WFG1,56,M2,D11,0.48118363097607236,MOEAD_WFG1_M2_D11_56.mat
WFG,MOEAD,WFG1,57,M2,D11,0.49572862578572485,MOEAD_WFG1_M2_D11_57.mat
WFG,MOEAD,WFG1,58,M2,D11,0.49164725802712894,MOEAD_WFG1_M2_D11_58.mat
WFG,MOEAD,WFG1,59,M2,D11,0.49479667931082144,MOEAD_WFG1_M2_D11_59.mat
WFG,MOEAD,WFG1,60,M2,D11,0.4641034143902756,MOEAD_WFG1_M2_D11_60.mat
WFG,MOEAD,WFG2,1,M2,D11,0.5702100068886186,MOEAD_WFG2_M2_D11_1.mat
WFG,MOEAD,WFG2,2,M2,D11,0.586332581412079,MOEAD_WFG2_M2_D11_2.mat
WFG,MOEAD,WFG2,3,M2,D11,0.5439039754596378,MOEAD_WFG2_M2_D11_3.mat
WFG,MOEAD,WFG2,4,M2,D11,0.5630627249106825,MOEAD_WFG2_M2_D11_4.mat
WFG,MOEAD,WFG2,5,M2,D11,0.5689144785626561,MOEAD_WFG2_M2_D11_5.mat
WFG,MOEAD,WFG2,6,M2,D11,0.5764542409588426,MOEAD_WFG2_M2_D11_6.mat
WFG,MOEAD,WFG2,7,M2,D11,0.5438414617622173,MOEAD_WFG2_M2_D11_7.mat
WFG,MOEAD,WFG2,8,M2,D11,0.5892140275936218,MOEAD_WFG2_M2_D11_8.mat
WFG,MOEAD,WFG2,9,M2,D11,0.6218909431350358,MOEAD_WFG2_M2_D11_9.mat
WFG,MOEAD,WFG2,10,M2,D11,0.6118694077976085,MOEAD_WFG2_M2_D11_10.mat
WFG,MOEAD,WFG2,11,M2,D11,0.5566510036755516,MOEAD_WFG2_M2_D11_11.mat
WFG,MOEAD,WFG2,12,M2,D11,0.5626427318360958,MOEAD_WFG2_M2_D11_12.mat
WFG,MOEAD,WFG2,13,M2,D11,0.5306489190749528,MOEAD_WFG2_M2_D11_13.mat
WFG,MOEAD,WFG2,14,M2,D11,0.5745054152083564,MOEAD_WFG2_M2_D11_14.mat
WFG,MOEAD,WFG2,15,M2,D11,0.5480253220964745,MOEAD_WFG2_M2_D11_15.mat
WFG,MOEAD,WFG2,16,M2,D11,0.5798017927620577,MOEAD_WFG2_M2_D11_16.mat
WFG,MOEAD,WFG2,17,M2,D11,0.5631960771827593,MOEAD_WFG2_M2_D11_17.mat
WFG,MOEAD,WFG2,18,M2,D11,0.5877291998576708,MOEAD_WFG2_M2_D11_18.mat
WFG,MOEAD,WFG2,19,M2,D11,0.6340592918693015,MOEAD_WFG2_M2_D11_19.mat
WFG,MOEAD,WFG2,20,M2,D11,0.5824389356106227,MOEAD_WFG2_M2_D11_20.mat
WFG,MOEAD,WFG2,21,M2,D11,0.5497457501139831,MOEAD_WFG2_M2_D11_21.mat
WFG,MOEAD,WFG2,22,M2,D11,0.6211794724133978,MOEAD_WFG2_M2_D11_22.mat
WFG,MOEAD,WFG2,23,M2,D11,0.5768360495524718,MOEAD_WFG2_M2_D11_23.mat
WFG,MOEAD,WFG2,24,M2,D11,0.6383602737903818,MOEAD_WFG2_M2_D11_24.mat
WFG,MOEAD,WFG2,25,M2,D11,0.5872391533475381,MOEAD_WFG2_M2_D11_25.mat
WFG,MOEAD,WFG2,26,M2,D11,0.5555281632621178,MOEAD_WFG2_M2_D11_26.mat
WFG,MOEAD,WFG2,27,M2,D11,0.5765864379434342,MOEAD_WFG2_M2_D11_27.mat
WFG,MOEAD,WFG2,28,M2,D11,0.5736070741001184,MOEAD_WFG2_M2_D11_28.mat
WFG,MOEAD,WFG2,29,M2,D11,0.5354372160527604,MOEAD_WFG2_M2_D11_29.mat
WFG,MOEAD,WFG2,30,M2,D11,0.6093791958919997,MOEAD_WFG2_M2_D11_30.mat
WFG,MOEAD,WFG2,31,M2,D11,0.5715895642723124,MOEAD_WFG2_M2_D11_31.mat
WFG,MOEAD,WFG2,32,M2,D11,0.5313902155026974,MOEAD_WFG2_M2_D11_32.mat
WFG,MOEAD,WFG2,33,M2,D11,0.6083179451042013,MOEAD_WFG2_M2_D11_33.mat
WFG,MOEAD,WFG2,34,M2,D11,0.5714803877732124,MOEAD_WFG2_M2_D11_34.mat
WFG,MOEAD,WFG2,35,M2,D11,0.5429776214616269,MOEAD_WFG2_M2_D11_35.mat
WFG,MOEAD,WFG2,36,M2,D11,0.5716203761913402,MOEAD_WFG2_M2_D11_36.mat
WFG,MOEAD,WFG2,37,M2,D11,0.6225264115555083,MOEAD_WFG2_M2_D11_37.mat
WFG,MOEAD,WFG2,38,M2,D11,0.5793460122192309,MOEAD_WFG2_M2_D11_38.mat
WFG,MOEAD,WFG2,39,M2,D11,0.5763744183398058,MOEAD_WFG2_M2_D11_39.mat
WFG,MOEAD,WFG2,40,M2,D11,0.534639645405908,MOEAD_WFG2_M2_D11_40.mat
WFG,MOEAD,WFG2,41,M2,D11,0.592448264043926,MOEAD_WFG2_M2_D11_41.mat
WFG,MOEAD,WFG2,42,M2,D11,0.5871552022891391,MOEAD_WFG2_M2_D11_42.mat
WFG,MOEAD,WFG2,43,M2,D11,0.5527461348969185,MOEAD_WFG2_M2_D11_43.mat
WFG,MOEAD,WFG2,44,M2,D11,0.5863289620362765,MOEAD_WFG2_M2_D11_44.mat
WFG,MOEAD,WFG2,45,M2,D11,0.5428887999607025,MOEAD_WFG2_M2_D11_45.mat
WFG,MOEAD,WFG2,46,M2,D11,0.6506950358541139,MOEAD_WFG2_M2_D11_46.mat
WFG,MOEAD,WFG2,47,M2,D11,0.5679253790120814,MOEAD_WFG2_M2_D11_47.mat
WFG,MOEAD,WFG2,48,M2,D11,0.5895069132509122,MOEAD_WFG2_M2_D11_48.mat
WFG,MOEAD,WFG2,49,M2,D11,0.5995781743452411,MOEAD_WFG2_M2_D11_49.mat
WFG,MOEAD,WFG2,50,M2,D11,0.5695441963277463,MOEAD_WFG2_M2_D11_50.mat
WFG,MOEAD,WFG2,51,M2,D11,0.5638469912198834,MOEAD_WFG2_M2_D11_51.mat
WFG,MOEAD,WFG2,52,M2,D11,0.6121768927650637,MOEAD_WFG2_M2_D11_52.mat
WFG,MOEAD,WFG2,53,M2,D11,0.567764256456624,MOEAD_WFG2_M2_D11_53.mat
WFG,MOEAD,WFG2,54,M2,D11,0.5766088543404367,MOEAD_WFG2_M2_D11_54.mat
WFG,MOEAD,WFG2,55,M2,D11,0.5564313374002077,MOEAD_WFG2_M2_D11_55.mat
WFG,MOEAD,WFG2,56,M2,D11,0.5658655659736546,MOEAD_WFG2_M2_D11_56.mat
WFG,MOEAD,WFG2,57,M2,D11,0.5627076393445682,MOEAD_WFG2_M2_D11_57.mat
WFG,MOEAD,WFG2,58,M2,D11,0.6151918547732699,MOEAD_WFG2_M2_D11_58.mat
WFG,MOEAD,WFG2,59,M2,D11,0.5913032139925367,MOEAD_WFG2_M2_D11_59.mat
WFG,MOEAD,WFG2,60,M2,D11,0.6054598213788273,MOEAD_WFG2_M2_D11_60.mat
WFG,MOEAD,WFG3,1,M2,D11,0.3537378680077802,MOEAD_WFG3_M2_D11_1.mat
WFG,MOEAD,WFG3,2,M2,D11,0.35322316317424046,MOEAD_WFG3_M2_D11_2.mat
WFG,MOEAD,WFG3,3,M2,D11,0.3536735255396652,MOEAD_WFG3_M2_D11_3.mat
WFG,MOEAD,WFG3,4,M2,D11,0.35490824129552967,MOEAD_WFG3_M2_D11_4.mat
WFG,MOEAD,WFG3,5,M2,D11,0.3553101874610513,MOEAD_WFG3_M2_D11_5.mat
WFG,MOEAD,WFG3,6,M2,D11,0.3516191535043943,MOEAD_WFG3_M2_D11_6.mat
WFG,MOEAD,WFG3,7,M2,D11,0.350246307174216,MOEAD_WFG3_M2_D11_7.mat
WFG,MOEAD,WFG3,8,M2,D11,0.3520511666091869,MOEAD_WFG3_M2_D11_8.mat
WFG,MOEAD,WFG3,9,M2,D11,0.35651536026754965,MOEAD_WFG3_M2_D11_9.mat
WFG,MOEAD,WFG3,10,M2,D11,0.3552851006472555,MOEAD_WFG3_M2_D11_10.mat
WFG,MOEAD,WFG3,11,M2,D11,0.3538971625216368,MOEAD_WFG3_M2_D11_11.mat
WFG,MOEAD,WFG3,12,M2,D11,0.3534397373139953,MOEAD_WFG3_M2_D11_12.mat
WFG,MOEAD,WFG3,13,M2,D11,0.35423925358567576,MOEAD_WFG3_M2_D11_13.mat
WFG,MOEAD,WFG3,14,M2,D11,0.3522860084860832,MOEAD_WFG3_M2_D11_14.mat
WFG,MOEAD,WFG3,15,M2,D11,0.3536370496032057,MOEAD_WFG3_M2_D11_15.mat
WFG,MOEAD,WFG3,16,M2,D11,0.3518265390076125,MOEAD_WFG3_M2_D11_16.mat
WFG,MOEAD,WFG3,17,M2,D11,0.3529990278135273,MOEAD_WFG3_M2_D11_17.mat
WFG,MOEAD,WFG3,18,M2,D11,0.3535179497291965,MOEAD_WFG3_M2_D11_18.mat
WFG,MOEAD,WFG3,19,M2,D11,0.3531943343772533,MOEAD_WFG3_M2_D11_19.mat
WFG,MOEAD,WFG3,20,M2,D11,0.35427118976522703,MOEAD_WFG3_M2_D11_20.mat
WFG,MOEAD,WFG3,21,M2,D11,0.3530115355809118,MOEAD_WFG3_M2_D11_21.mat
WFG,MOEAD,WFG3,22,M2,D11,0.35278664267182047,MOEAD_WFG3_M2_D11_22.mat
WFG,MOEAD,WFG3,23,M2,D11,0.35339295655306546,MOEAD_WFG3_M2_D11_23.mat
WFG,MOEAD,WFG3,24,M2,D11,0.35285074055486604,MOEAD_WFG3_M2_D11_24.mat
WFG,MOEAD,WFG3,25,M2,D11,0.352408677532864,MOEAD_WFG3_M2_D11_25.mat
WFG,MOEAD,WFG3,26,M2,D11,0.35525466701753344,MOEAD_WFG3_M2_D11_26.mat
WFG,MOEAD,WFG3,27,M2,D11,0.3544557929480524,MOEAD_WFG3_M2_D11_27.mat
WFG,MOEAD,WFG3,28,M2,D11,0.35458341313893404,MOEAD_WFG3_M2_D11_28.mat
WFG,MOEAD,WFG3,29,M2,D11,0.3531092829231016,MOEAD_WFG3_M2_D11_29.mat
WFG,MOEAD,WFG3,30,M2,D11,0.3527319400179072,MOEAD_WFG3_M2_D11_30.mat
WFG,MOEAD,WFG3,31,M2,D11,0.3542934812875835,MOEAD_WFG3_M2_D11_31.mat
WFG,MOEAD,WFG3,32,M2,D11,0.351303683938091,MOEAD_WFG3_M2_D11_32.mat
WFG,MOEAD,WFG3,33,M2,D11,0.3549744730695173,MOEAD_WFG3_M2_D11_33.mat
WFG,MOEAD,WFG3,34,M2,D11,0.3526464401144687,MOEAD_WFG3_M2_D11_34.mat
WFG,MOEAD,WFG3,35,M2,D11,0.3552783783286549,MOEAD_WFG3_M2_D11_35.mat
WFG,MOEAD,WFG3,36,M2,D11,0.3540891897320818,MOEAD_WFG3_M2_D11_36.mat
WFG,MOEAD,WFG3,37,M2,D11,0.35254408857498476,MOEAD_WFG3_M2_D11_37.mat
WFG,MOEAD,WFG3,38,M2,D11,0.3538252240409058,MOEAD_WFG3_M2_D11_38.mat
WFG,MOEAD,WFG3,39,M2,D11,0.3541822712310117,MOEAD_WFG3_M2_D11_39.mat
WFG,MOEAD,WFG3,40,M2,D11,0.35237836280087836,MOEAD_WFG3_M2_D11_40.mat
WFG,MOEAD,WFG3,41,M2,D11,0.35215912774254693,MOEAD_WFG3_M2_D11_41.mat
WFG,MOEAD,WFG3,42,M2,D11,0.3539939235544361,MOEAD_WFG3_M2_D11_42.mat
WFG,MOEAD,WFG3,43,M2,D11,0.35287867564289976,MOEAD_WFG3_M2_D11_43.mat
WFG,MOEAD,WFG3,44,M2,D11,0.3529959547467866,MOEAD_WFG3_M2_D11_44.mat
WFG,MOEAD,WFG3,45,M2,D11,0.3531670285500095,MOEAD_WFG3_M2_D11_45.mat
